Time,TS outlet pressure (Mean),Pump outlet pressure (Mean),Differential pressure (Mean),Flow rate (Mean),Differential pressure (Std Dev),Pressure before pump (Std Dev),Pressure after pump (Std Dev),Plug,Plug_future,LogId
2021-08-21 11:07:47.952,0.651453,0.002602,0.215165,1198.047893,0.019856,0.08139,0.004768,0,0.0,5
2021-08-21 11:07:48.448,0.653279,0.00242,0.216413,1194.786697,0.017418,0.079208,0.004822,0,0.0,5
2021-08-21 11:07:48.952,0.651026,0.002675,0.216094,1191.246969,0.01726,0.084011,0.004835,0,0.0,5
2021-08-21 11:07:49.448,0.654602,0.002611,0.215042,1190.518655,0.017711,0.078272,0.004675,0,0.0,5
2021-08-21 11:07:49.952,0.655047,0.002591,0.213961,1190.246008,0.018136,0.08326,0.005138,0,0.0,5
2021-08-21 11:07:50.448,0.656762,0.002515,0.21369,1187.771518,0.019451,0.082468,0.005004,0,0.0,5
2021-08-21 11:07:50.948,0.655451,0.002659,0.214378,1185.784303,0.017994,0.082301,0.004731,0,0.0,5
2021-08-21 11:07:51.452,0.656745,0.00256,0.21418,1185.662167,0.018278,0.081587,0.004967,0,0.0,5
2021-08-21 11:07:51.952,0.656333,0.002606,0.214102,1184.049253,0.019016,0.083867,0.004628,0,0.0,5
2021-08-21 11:07:52.448,0.657937,0.002717,0.214486,1184.083321,0.018003,0.08284,0.004876,0,0.0,5
2021-08-21 11:07:52.952,0.66136,0.002622,0.212594,1182.135415,0.018715,0.082094,0.004781,0,0.0,5
2021-08-21 11:07:53.448,0.665093,0.00259,0.212523,1177.524415,0.018832,0.081694,0.005029,0,0.0,5
2021-08-21 11:07:53.952,0.666902,0.002591,0.212485,1173.856436,0.016909,0.079814,0.00455,0,0.0,5
2021-08-21 11:07:54.448,0.662023,0.002896,0.212338,1172.838123,0.017283,0.077099,0.004307,0,0.0,5
2021-08-21 11:07:54.952,0.663777,0.002581,0.211519,1172.724508,0.018192,0.083491,0.004801,0,0.0,5
2021-08-21 11:07:55.448,0.666119,0.002674,0.212208,1172.467403,0.019115,0.084089,0.005078,0,0.0,5
2021-08-21 11:07:55.948,0.665973,0.002743,0.210813,1173.092039,0.019247,0.083077,0.004777,0,0.0,5
2021-08-21 11:07:56.452,0.662423,0.00257,0.211774,1173.659986,0.019028,0.081832,0.004678,0,0.0,5
2021-08-21 11:07:56.952,0.661311,0.002617,0.210005,1174.336748,0.019293,0.082214,0.004706,0,0.0,5
2021-08-21 11:07:57.448,0.662393,0.002653,0.209207,1175.357124,0.018741,0.085603,0.004458,0,0.0,5
2021-08-21 11:07:57.948,0.660282,0.002806,0.209545,1176.420693,0.019215,0.083715,0.004808,0,0.0,5
2021-08-21 11:07:58.452,0.66435,0.002695,0.210881,1175.736747,0.017101,0.082397,0.00511,0,0.0,5
2021-08-21 11:07:58.948,0.662224,0.002653,0.210837,1174.244961,0.017266,0.079876,0.004654,0,0.0,5
2021-08-21 11:07:59.452,0.663725,0.00257,0.210261,1173.800308,0.018281,0.083078,0.004725,0,0.0,5
2021-08-21 11:07:59.948,0.662277,0.002822,0.209448,1173.551048,0.019469,0.082839,0.004647,0,0.0,5
2021-08-21 11:08:00.447,0.663439,0.002678,0.209383,1173.768288,0.018224,0.080336,0.00502,0,0.0,5
2021-08-21 11:08:00.951,0.66211,0.002622,0.208456,1171.760966,0.018605,0.084211,0.004498,0,0.0,5
2021-08-21 11:08:01.448,0.665103,0.00275,0.210351,1171.789689,0.017749,0.080342,0.004679,0,0.0,5
2021-08-21 11:08:01.948,0.663285,0.002732,0.210133,1172.403677,0.017752,0.080629,0.004748,0,0.0,5
2021-08-21 11:08:02.452,0.663725,0.002747,0.211336,1174.614173,0.018947,0.08208,0.004666,0,0.0,5
2021-08-21 11:08:02.951,0.667638,0.002594,0.210175,1174.391889,0.017127,0.082692,0.00479,0,0.0,5
2021-08-21 11:08:03.447,0.662923,0.002674,0.211523,1173.513025,0.016665,0.081784,0.005078,0,0.0,5
2021-08-21 11:08:03.951,0.670798,0.002706,0.211701,1174.109015,0.017549,0.085379,0.004351,0,0.0,5
2021-08-21 11:08:04.452,0.678379,0.002314,0.216034,1175.900483,0.01778,0.085766,0.004868,0,0.0,5
2021-08-21 11:08:04.948,0.691948,0.002738,0.219969,1180.90843,0.017046,0.091424,0.004606,0,0.0,5
2021-08-21 11:08:05.447,0.698908,0.002573,0.220375,1188.6308,0.01807,0.091304,0.005134,0,0.0,5
2021-08-21 11:08:05.951,0.724792,0.002518,0.230714,1196.560483,0.022286,0.098113,0.004571,0,0.0,5
2021-08-21 11:08:06.447,0.774451,0.002462,0.250124,1208.284737,0.021293,0.101974,0.0049,0,0.0,5
2021-08-21 11:08:06.951,0.817756,0.002716,0.266023,1236.149906,0.021048,0.111985,0.004766,0,0.0,5
2021-08-21 11:08:07.447,0.86268,0.002335,0.283298,1273.160879,0.021174,0.129611,0.005026,0,0.0,5
2021-08-21 11:08:07.951,0.912784,0.002768,0.302626,1312.419414,0.024649,0.147835,0.004677,0,0.0,5
2021-08-21 11:08:08.447,0.947681,0.002653,0.31538,1351.440005,0.024458,0.160065,0.004887,0,0.0,5
2021-08-21 11:08:08.951,0.952599,0.002643,0.31781,1390.073429,0.022355,0.163053,0.004748,0,0.0,5
2021-08-21 11:08:09.447,0.956403,0.002547,0.317269,1416.13554,0.022008,0.164584,0.004681,0,0.0,5
2021-08-21 11:08:09.951,0.957475,0.002852,0.319232,1427.483188,0.020809,0.166801,0.004328,0,0.0,5
2021-08-21 11:08:10.447,1.013501,0.002441,0.339292,1433.559419,0.021816,0.165603,0.004838,0,0.0,5
2021-08-21 11:08:10.951,1.016437,0.002716,0.341964,1448.933695,0.020219,0.166628,0.004578,0,0.0,5
2021-08-21 11:08:11.452,1.021288,0.002681,0.343243,1469.432591,0.022274,0.165956,0.004739,0,0.0,5
2021-08-21 11:08:11.951,1.021643,0.00291,0.344836,1480.476489,0.02701,0.163282,0.004669,0,0.0,5
2021-08-21 11:08:12.447,1.022044,0.002685,0.345794,1486.002155,0.020529,0.170036,0.004648,0,0.0,5
2021-08-21 11:08:12.951,1.020573,0.002654,0.343331,1488.644729,0.024755,0.168473,0.004684,0,0.0,5
2021-08-21 11:08:13.447,1.017778,0.002452,0.338626,1490.507839,0.024713,0.166246,0.00473,0,0.0,5
2021-08-21 11:08:13.951,1.018864,0.002529,0.339703,1490.599878,0.021786,0.168423,0.004554,0,0.0,5
2021-08-21 11:08:14.447,1.020847,0.002484,0.343164,1492.332926,0.023733,0.168592,0.004587,0,0.0,5
2021-08-21 11:08:14.951,1.01925,0.002581,0.342984,1493.284699,0.020624,0.170362,0.004801,0,0.0,5
2021-08-21 11:08:15.450,1.019002,0.002457,0.341577,1494.006761,0.021988,0.166624,0.004623,0,0.0,5
2021-08-21 11:08:15.946,1.019355,0.002484,0.3422,1495.907055,0.023128,0.168976,0.00473,0,0.0,5
2021-08-21 11:08:16.450,1.017427,0.002529,0.339885,1497.999508,0.021951,0.16568,0.004924,0,0.0,5
2021-08-21 11:08:16.948,1.020746,0.002561,0.345553,1498.244761,0.023151,0.166725,0.004888,0,0.0,5
2021-08-21 11:08:17.447,1.022169,0.002805,0.344191,1497.096425,0.020838,0.165933,0.004812,0,0.0,5
2021-08-21 11:08:17.946,1.020181,0.002741,0.340472,1495.055546,0.020548,0.166209,0.004735,0,0.0,5
2021-08-21 11:08:18.450,1.021344,0.002747,0.344187,1495.118236,0.023278,0.168504,0.00494,0,0.0,5
2021-08-21 11:08:18.946,1.022573,0.002653,0.344219,1495.355727,0.025496,0.163068,0.004701,0,0.0,5
2021-08-21 11:08:19.450,1.009405,0.00255,0.343713,1495.913392,0.021703,0.163586,0.004711,0,0.0,5
2021-08-21 11:08:19.946,1.002799,0.002558,0.345479,1498.692214,0.019206,0.163144,0.004712,0,0.0,5
2021-08-21 11:08:20.450,1.00978,0.002727,0.348982,1507.466543,0.021808,0.165824,0.004885,0,0.0,5
2021-08-21 11:08:20.946,1.005901,0.002791,0.345701,1511.676948,0.022481,0.158713,0.004608,0,0.0,5
2021-08-21 11:08:21.450,1.004447,0.002633,0.348052,1511.694903,0.021418,0.166504,0.00448,0,0.0,5
2021-08-21 11:08:21.946,1.007468,0.002706,0.351925,1513.511541,0.02098,0.163637,0.004802,0,0.0,5
2021-08-21 11:08:22.450,1.008718,0.002622,0.351716,1512.649091,0.023071,0.163444,0.004594,0,0.0,5
2021-08-21 11:08:22.946,0.985302,0.002706,0.339404,1510.878473,0.026583,0.174401,0.004155,0,0.0,5
2021-08-21 11:08:23.450,0.951182,0.002664,0.325576,1506.662033,0.021643,0.161667,0.004714,0,0.0,5
2021-08-21 11:08:23.946,0.951248,0.002865,0.324697,1485.374782,0.021153,0.161058,0.00457,0,0.0,5
2021-08-21 11:08:24.450,0.951485,0.002685,0.323498,1469.495498,0.019662,0.159246,0.004863,0,0.0,5
2021-08-21 11:08:24.951,0.95057,0.002974,0.323365,1463.343807,0.020828,0.162786,0.004635,0,0.0,5
2021-08-21 11:08:25.445,0.948539,0.002693,0.321655,1461.281662,0.023251,0.164265,0.004639,0,0.0,5
2021-08-21 11:08:25.949,0.958787,0.002622,0.31606,1458.765567,0.022174,0.163049,0.004689,0,0.0,5
2021-08-21 11:08:26.450,0.965735,0.00267,0.314563,1453.293078,0.022779,0.168334,0.004567,0,0.0,5
2021-08-21 11:08:26.946,0.963273,0.002632,0.318825,1446.781794,0.0218,0.170862,0.004688,0,0.0,5
2021-08-21 11:08:27.450,0.9601,0.002831,0.316297,1442.974701,0.022211,0.170035,0.004516,0,0.0,5
2021-08-21 11:08:27.946,0.961019,0.002896,0.313305,1440.26091,0.022675,0.163106,0.004655,0,0.0,5
2021-08-21 11:08:28.450,0.966527,0.003081,0.316717,1440.692135,0.018571,0.171663,0.004555,0,0.0,5
2021-08-21 11:08:28.946,0.961347,0.002918,0.314361,1438.46434,0.019396,0.167049,0.004418,0,0.0,5
2021-08-21 11:08:29.445,0.956924,0.002805,0.317274,1438.761302,0.020537,0.163419,0.004576,0,0.0,5
2021-08-21 11:08:29.949,0.957808,0.002862,0.317464,1443.124378,0.020428,0.164234,0.004602,0,0.0,5
2021-08-21 11:08:30.450,0.958189,0.002817,0.315572,1444.879827,0.019123,0.168937,0.004738,0,0.0,5
2021-08-21 11:08:30.946,1.010643,0.002822,0.337718,1444.310322,0.031758,0.172986,0.004647,0,0.0,5
2021-08-21 11:08:31.445,1.028661,0.002815,0.347892,1452.962418,0.022431,0.168168,0.004203,0,0.0,5
2021-08-21 11:08:31.949,1.027032,0.002831,0.346849,1474.191597,0.022217,0.163979,0.004215,0,0.0,5
2021-08-21 11:08:32.445,1.031571,0.002748,0.346905,1484.889993,0.024313,0.165605,0.004824,0,0.0,5
2021-08-21 11:08:32.949,1.025375,0.002883,0.341344,1487.830864,0.022339,0.163819,0.004466,0,0.0,5
2021-08-21 11:08:33.447,1.025522,0.002782,0.336588,1490.727576,0.019967,0.165924,0.004853,0,0.0,5
2021-08-21 11:08:33.946,1.02783,0.002805,0.3383,1492.787903,0.021628,0.162746,0.004719,0,0.0,5
2021-08-21 11:08:34.445,1.028556,0.002647,0.344099,1494.309113,0.023691,0.164681,0.004752,0,0.0,5
2021-08-21 11:08:34.949,1.031157,0.002768,0.347323,1495.960166,0.021477,0.161961,0.004387,0,0.0,5
2021-08-21 11:08:35.445,1.026976,0.002981,0.343108,1497.285376,0.024208,0.165992,0.004235,0,0.0,5
2021-08-21 11:08:35.949,1.029511,0.003185,0.34632,1496.699194,0.021804,0.164504,0.004717,0,0.0,5
2021-08-21 11:08:36.445,1.029051,0.003024,0.346776,1494.82341,0.023028,0.164426,0.004504,0,0.0,5
2021-08-21 11:08:36.949,1.025031,0.00282,0.343896,1494.444692,0.020624,0.166496,0.004487,0,0.0,5
2021-08-21 11:08:37.445,1.024341,0.002939,0.344331,1493.321515,0.02272,0.166231,0.004858,0,0.0,5
2021-08-21 11:08:37.949,1.031761,0.002925,0.343276,1492.583091,0.022143,0.169395,0.004767,0,0.0,5
2021-08-21 11:08:38.448,1.026409,0.002805,0.344026,1490.19901,0.021699,0.164688,0.004719,0,0.0,5
2021-08-21 11:08:38.949,1.027146,0.002922,0.341666,1488.809418,0.024802,0.167079,0.004446,0,0.0,5
2021-08-21 11:08:39.450,1.026308,0.00265,0.344417,1488.583559,0.022111,0.161075,0.00479,0,0.0,5
2021-08-21 11:08:39.944,1.027284,0.002746,0.344362,1487.585329,0.024316,0.170583,0.004644,0,0.0,5
2021-08-21 11:08:40.448,1.018604,0.00257,0.339794,1489.580207,0.024749,0.166606,0.004771,0,0.0,5
2021-08-21 11:08:40.949,1.021089,0.002765,0.340548,1487.426031,0.022259,0.167352,0.004783,0,0.0,5
2021-08-21 11:08:41.445,1.023801,0.002928,0.340978,1485.080106,0.022252,0.167389,0.004497,0,0.0,5
2021-08-21 11:08:41.944,1.022106,0.00292,0.340104,1483.339389,0.02108,0.167993,0.004697,0,0.0,5
2021-08-21 11:08:42.448,1.024604,0.00281,0.337935,1483.686697,0.021047,0.167066,0.004603,0,0.0,5
2021-08-21 11:08:42.949,1.022095,0.002901,0.337559,1487.002546,0.021723,0.166078,0.004286,0,0.0,5
2021-08-21 11:08:43.450,1.021225,0.002891,0.338989,1489.797552,0.019446,0.169476,0.004699,0,0.0,5
2021-08-21 11:08:43.944,1.019164,0.002863,0.33882,1492.32877,0.024554,0.169193,0.004529,0,0.0,5
2021-08-21 11:08:44.448,1.023521,0.002602,0.342911,1491.741161,0.024212,0.164644,0.004859,0,0.0,5
2021-08-21 11:08:44.944,1.029305,0.002611,0.336199,1489.538262,0.020257,0.166203,0.004816,0,0.0,5
2021-08-21 11:08:45.448,1.030928,0.00232,0.338573,1488.495053,0.021634,0.16845,0.004624,0,0.0,5
2021-08-21 11:08:45.949,1.031202,0.002807,0.335046,1487.830696,0.020513,0.166803,0.004616,0,0.0,5
2021-08-21 11:08:46.448,1.031218,0.002741,0.335519,1486.277877,0.021594,0.170129,0.004688,0,0.0,5
2021-08-21 11:08:46.944,1.030226,0.002822,0.337144,1485.346265,0.022348,0.165763,0.004789,0,0.0,5
2021-08-21 11:08:47.448,1.030438,0.002768,0.339703,1484.949592,0.02002,0.164387,0.004387,0,0.0,5
2021-08-21 11:08:47.944,1.02957,0.002875,0.340293,1485.099117,0.021033,0.163926,0.004598,0,0.0,5
2021-08-21 11:08:48.448,1.030157,0.002727,0.339557,1483.32186,0.021343,0.170866,0.004313,0,0.0,5
2021-08-21 11:08:48.949,1.032459,0.002566,0.341171,1482.127754,0.021415,0.169074,0.00483,0,0.0,5
2021-08-21 11:08:49.445,1.028077,0.002568,0.340997,1483.606729,0.024499,0.168442,0.004789,0,0.0,5
2021-08-21 11:08:49.949,1.030178,0.002497,0.338792,1484.060888,0.021419,0.168034,0.004507,0,0.0,5
2021-08-21 11:08:50.445,1.031528,0.002642,0.33844,1483.074411,0.026037,0.170717,0.004623,0,0.0,5
2021-08-21 11:08:50.944,1.033301,0.002762,0.338539,1482.677993,0.02069,0.166266,0.004254,0,0.0,5
2021-08-21 11:08:51.448,1.034574,0.002643,0.339539,1481.114133,0.024198,0.165845,0.004748,0,0.0,5
2021-08-21 11:08:51.944,1.033529,0.002759,0.339274,1481.429932,0.021527,0.170181,0.004369,0,0.0,5
2021-08-21 11:08:52.448,1.031896,0.002654,0.337078,1481.001875,0.021733,0.171701,0.004731,0,0.0,5
2021-08-21 11:08:52.944,1.020498,0.00259,0.336922,1480.080128,0.021437,0.168453,0.004803,0,0.0,5
2021-08-21 11:08:53.448,1.020312,0.002695,0.334818,1476.99803,0.021921,0.16602,0.004755,0,0.0,5
2021-08-21 11:08:53.944,1.016539,0.002801,0.333161,1473.540233,0.021821,0.170591,0.004589,0,0.0,5
2021-08-21 11:08:54.444,1.019816,0.002711,0.33622,1470.653021,0.02441,0.17015,0.004449,0,0.0,5
2021-08-21 11:08:54.948,1.016416,0.0028,0.335365,1468.906147,0.020869,0.163279,0.004526,0,0.0,5
2021-08-21 11:08:55.448,1.01842,0.002785,0.333298,1467.635543,0.021992,0.166342,0.004562,0,0.0,5
2021-08-21 11:08:55.944,1.01763,0.002812,0.329031,1467.874858,0.020775,0.165911,0.004808,0,0.0,5
2021-08-21 11:08:56.444,1.014083,0.00268,0.329568,1470.964198,0.020111,0.170493,0.004743,0,0.0,5
2021-08-21 11:08:56.948,1.01252,0.002643,0.33017,1472.470317,0.020512,0.162176,0.004655,0,0.0,5
2021-08-21 11:08:57.444,1.015904,0.002579,0.330198,1474.937565,0.02118,0.168086,0.005001,0,0.0,5
2021-08-21 11:08:57.948,1.016927,0.002779,0.33336,1476.549001,0.020146,0.165486,0.004417,0,0.0,5
2021-08-21 11:08:58.444,1.011321,0.002865,0.337403,1477.88432,0.020758,0.167724,0.004471,0,0.0,5
2021-08-21 11:08:58.948,1.010989,0.002852,0.336531,1479.177694,0.021458,0.162107,0.004762,0,0.0,5
2021-08-21 11:08:59.448,0.998426,0.002848,0.332986,1476.159917,0.020639,0.158299,0.004591,0,0.0,5
2021-08-21 11:08:59.944,0.986784,0.002812,0.327697,1469.395764,0.020596,0.153769,0.004899,0,0.0,5
2021-08-21 11:09:00.444,0.973057,0.00268,0.323578,1461.657167,0.020419,0.14705,0.004835,0,0.0,5
2021-08-21 11:09:00.948,0.958808,0.002966,0.312652,1452.862702,0.02133,0.13941,0.004642,0,0.0,5
2021-08-21 11:09:01.445,0.911553,0.002771,0.300301,1442.013662,0.022982,0.125015,0.004875,0,0.0,5
2021-08-21 11:09:01.948,0.867391,0.002569,0.284367,1424.076226,0.022834,0.113076,0.004911,0,0.0,5
2021-08-21 11:09:02.444,0.825811,0.002717,0.268665,1394.500654,0.020709,0.099899,0.004594,0,0.0,5
2021-08-21 11:09:02.948,0.780389,0.002956,0.253846,1360.418782,0.022939,0.092526,0.004709,0,0.0,5
2021-08-21 11:09:03.444,0.737031,0.002717,0.235454,1324.035182,0.019941,0.088403,0.004594,0,0.0,5
2021-08-21 11:09:03.948,0.677226,0.002716,0.214691,1285.243783,0.026236,0.089431,0.004812,0,0.0,5
2021-08-21 11:09:04.444,0.601051,0.002844,0.186572,1242.666716,0.025945,0.076025,0.00436,0,0.0,5
2021-08-21 11:09:04.948,0.545894,0.002622,0.165364,1182.780895,0.019463,0.059751,0.004781,0,0.0,5
2021-08-21 11:09:05.444,0.536448,0.002653,0.160937,1115.823163,0.017608,0.057215,0.004408,0,0.0,5
2021-08-21 11:09:05.948,0.531153,0.002716,0.156213,1065.949067,0.017319,0.056681,0.004766,0,0.0,5
2021-08-21 11:09:06.444,0.512641,0.002928,0.150212,1038.428064,0.018656,0.056077,0.004294,0,0.0,5
2021-08-21 11:09:06.948,0.51111,0.002914,0.15027,1020.353877,0.017036,0.054145,0.004454,0,0.0,5
2021-08-21 11:09:07.444,0.524878,0.002833,0.15564,1002.667764,0.017707,0.054932,0.004432,0,0.0,5
2021-08-21 11:09:07.948,0.522652,0.002664,0.154682,1002.046576,0.017588,0.05479,0.004941,0,0.0,5
2021-08-21 11:09:08.444,0.523915,0.002759,0.154862,1006.4225,0.018035,0.055978,0.004806,0,0.0,5
2021-08-21 11:09:08.948,0.523736,0.002852,0.15614,1008.342342,0.017416,0.05454,0.004715,0,0.0,5
2021-08-21 11:09:09.444,0.523343,0.002664,0.155306,1008.675342,0.017412,0.054482,0.004916,0,0.0,5
2021-08-21 11:09:09.948,0.521225,0.002841,0.154882,1008.772662,0.017242,0.054711,0.004916,0,0.0,5
2021-08-21 11:09:10.444,0.524095,0.002505,0.15551,1008.599297,0.018226,0.056278,0.004792,0,0.0,5
2021-08-21 11:09:10.943,0.522732,0.003015,0.154775,1009.940509,0.016111,0.054395,0.004751,0,0.0,5
2021-08-21 11:09:11.447,0.522371,0.002633,0.154007,1010.082331,0.017437,0.054935,0.004529,0,0.0,5
2021-08-21 11:09:11.944,0.520776,0.002813,0.154931,1009.769143,0.016481,0.055157,0.004803,0,0.0,5
2021-08-21 11:09:12.447,0.522516,0.00284,0.15496,1010.251033,0.017568,0.053326,0.004501,0,0.0,5
2021-08-21 11:09:12.943,0.521618,0.002769,0.15425,1009.73047,0.016291,0.055291,0.004694,0,0.0,5
2021-08-21 11:09:13.447,0.522038,0.003143,0.155538,1009.128143,0.017289,0.054035,0.004372,0,0.0,5
2021-08-21 11:09:13.948,0.523236,0.003027,0.155574,1008.774174,0.017613,0.055806,0.004332,0,0.0,5
2021-08-21 11:09:14.444,0.521988,0.003034,0.154602,1009.122108,0.017026,0.055698,0.004864,0,0.0,5
2021-08-21 11:09:14.948,0.521236,0.002831,0.156304,1009.436851,0.017987,0.054706,0.004516,0,0.0,5
2021-08-21 11:09:15.447,0.522269,0.002689,0.154388,1008.22088,0.017358,0.056337,0.004339,0,0.0,5
2021-08-21 11:09:15.943,0.522179,0.002907,0.154862,1008.589791,0.017497,0.053476,0.004777,0,0.0,5
2021-08-21 11:09:16.447,0.521465,0.002779,0.155137,1008.492018,0.016384,0.053848,0.004705,0,0.0,5
2021-08-21 11:09:16.943,0.521046,0.002949,0.155677,1007.21147,0.017874,0.053835,0.004354,0,0.0,5
2021-08-21 11:09:17.447,0.519246,0.002789,0.155228,1007.416219,0.017499,0.05265,0.004593,0,0.0,5
2021-08-21 11:09:17.943,0.521967,0.002971,0.154361,1008.399678,0.016825,0.053821,0.004561,0,0.0,5
2021-08-21 11:09:18.447,0.519267,0.00281,0.153223,1006.433967,0.017037,0.054561,0.004743,0,0.0,5
2021-08-21 11:09:18.943,0.520041,0.002769,0.154324,1005.386383,0.017436,0.055453,0.005015,0,0.0,5
2021-08-21 11:09:19.442,0.520796,0.002657,0.154259,1006.425662,0.016258,0.055976,0.004688,0,0.0,5
2021-08-21 11:09:19.946,0.517912,0.002841,0.153169,1005.470425,0.016091,0.053484,0.004593,0,0.0,5
2021-08-21 11:09:20.447,0.505284,0.00267,0.151026,1004.059366,0.020147,0.063019,0.004756,0,0.0,5
2021-08-21 11:09:20.943,0.478927,0.002812,0.140099,1003.228598,0.016641,0.058202,0.004521,0,0.0,5
2021-08-21 11:09:21.442,0.476425,0.002878,0.139586,987.150694,0.017702,0.055138,0.004681,0,0.0,5
2021-08-21 11:09:21.946,0.475639,0.002643,0.138495,970.43678,0.017815,0.058726,0.004462,0,0.0,5
2021-08-21 11:09:22.442,0.466796,0.002748,0.134227,960.909391,0.017243,0.0564,0.004777,0,0.0,5
2021-08-21 11:09:22.946,0.465721,0.002706,0.134375,950.754326,0.01761,0.056038,0.004596,0,0.0,5
2021-08-21 11:09:23.447,0.465315,0.002796,0.135402,942.917431,0.017262,0.054982,0.004682,0,0.0,5
2021-08-21 11:09:23.943,0.466076,0.002748,0.135098,939.806821,0.016877,0.058275,0.004777,0,0.0,5
2021-08-21 11:09:24.442,0.467103,0.002815,0.134578,939.955369,0.016191,0.05971,0.004508,0,0.0,5
2021-08-21 11:09:24.946,0.465575,0.002675,0.135578,939.350851,0.016565,0.058599,0.004743,0,0.0,5
2021-08-21 11:09:25.442,0.465536,0.002706,0.13469,938.99884,0.016891,0.057322,0.004415,0,0.0,5
2021-08-21 11:09:25.946,0.463409,0.002852,0.133883,938.527631,0.017024,0.056457,0.004715,0,0.0,5
2021-08-21 11:09:26.444,0.463459,0.002719,0.133988,938.384942,0.016735,0.054978,0.004681,0,0.0,5
2021-08-21 11:09:26.943,0.463599,0.002794,0.133915,938.094012,0.017697,0.057391,0.004643,0,0.0,5
2021-08-21 11:09:27.447,0.465471,0.003039,0.134867,938.649243,0.017328,0.055286,0.00464,0,0.0,5
2021-08-21 11:09:27.943,0.465706,0.002801,0.134116,937.801127,0.016758,0.056615,0.004541,0,0.0,5
2021-08-21 11:09:28.442,0.466724,0.00292,0.134007,938.349121,0.017061,0.060056,0.004354,0,0.0,5
2021-08-21 11:09:28.946,0.465346,0.002737,0.134193,938.490212,0.016788,0.055968,0.004777,0,0.0,5
2021-08-21 11:09:29.445,0.46523,0.002783,0.133528,938.160151,0.017037,0.056143,0.005071,0,0.0,5
2021-08-21 11:09:29.943,0.464239,0.002635,0.134597,937.125767,0.016681,0.058061,0.00468,0,0.0,5
2021-08-21 11:09:30.442,0.46684,0.002805,0.133657,937.083021,0.017433,0.057903,0.005037,0,0.0,5
2021-08-21 11:09:30.946,0.466565,0.002643,0.132989,937.695056,0.016162,0.057831,0.004884,0,0.0,5
2021-08-21 11:09:31.442,0.465462,0.002526,0.13382,937.002651,0.016193,0.056939,0.004989,0,0.0,5
2021-08-21 11:09:31.946,0.46694,0.002654,0.135068,937.554734,0.017279,0.055804,0.004731,0,0.0,5
2021-08-21 11:09:32.442,0.466203,0.002907,0.134598,938.723176,0.017473,0.058249,0.004538,0,0.0,5
2021-08-21 11:09:32.946,0.46543,0.002633,0.134338,938.13473,0.01761,0.059587,0.004989,0,0.0,5
2021-08-21 11:09:33.442,0.468945,0.002695,0.135265,937.249798,0.016864,0.061657,0.005132,0,0.0,5
2021-08-21 11:09:33.946,0.465992,0.002685,0.133992,936.591192,0.016144,0.057014,0.004726,0,0.0,5
2021-08-21 11:09:34.442,0.463684,0.002791,0.133097,936.936111,0.016599,0.057411,0.004656,0,0.0,5
2021-08-21 11:09:34.946,0.462211,0.00256,0.133336,937.779249,0.017743,0.054643,0.004967,0,0.0,5
2021-08-21 11:09:35.442,0.465811,0.002547,0.133431,937.77261,0.016807,0.059912,0.004728,0,0.0,5
2021-08-21 11:09:35.941,0.463578,0.002541,0.133013,936.393279,0.017459,0.057095,0.004685,0,0.0,5
2021-08-21 11:09:36.445,0.463971,0.002539,0.133555,936.329258,0.01725,0.056957,0.004538,0,0.0,5
2021-08-21 11:09:36.941,0.465293,0.002801,0.134561,937.249798,0.018239,0.056966,0.004541,0,0.0,5
