Time,TS outlet pressure (Mean),Pump outlet pressure (Mean),Differential pressure (Mean),Flow rate (Mean),Differential pressure (Std Dev),Pressure before pump (Std Dev),Pressure after pump (Std Dev),Plug,Plug_future,LogId
2021-12-07 11:07:39.747,0.404729,0.595057,0.660181,1499.229379,0.11551,0.028753,0.02773,0,0,17
2021-12-07 11:07:40.751,0.405249,0.596335,0.662387,1499.562986,0.114581,0.024796,0.025082,0,0,17
2021-12-07 11:07:41.750,0.405082,0.595536,0.661109,1499.465214,0.114573,0.025375,0.026056,0,0,17
2021-12-07 11:07:42.751,0.405707,0.596612,0.662294,1499.224759,0.112773,0.024485,0.024565,0,0,17
2021-12-07 11:07:43.751,0.405618,0.596297,0.661403,1500.691065,0.115102,0.027125,0.027813,0,0,17
2021-12-07 11:07:44.751,0.404956,0.595273,0.661137,1498.376094,0.113188,0.025306,0.025064,0,0,17
2021-12-07 11:07:45.750,0.405355,0.596706,0.661578,1498.022483,0.115712,0.026829,0.026915,0,0,17
2021-12-07 11:07:46.751,0.40546,0.596874,0.661615,1499.347344,0.112334,0.025999,0.025968,0,0,17
2021-12-07 11:07:47.751,0.405696,0.596481,0.660705,1500.691065,0.113702,0.026177,0.025356,0,0,17
2021-12-07 11:07:48.751,0.404772,0.595546,0.658996,1501.016386,0.112095,0.024527,0.026503,0,0,17
2021-12-07 11:07:49.750,0.403633,0.593887,0.65963,1497.749024,0.11519,0.025053,0.025427,0,0,17
2021-12-07 11:07:50.751,0.405339,0.595777,0.661174,1498.159213,0.111539,0.026281,0.026354,0,0,17
2021-12-07 11:07:51.751,0.405429,0.597105,0.662175,1499.366203,0.112736,0.025165,0.024847,0,0,17
2021-12-07 11:07:52.747,0.406648,0.597808,0.662865,1501.061338,0.112043,0.027124,0.026937,0,0,17
2021-12-07 11:07:53.746,0.405653,0.596396,0.661673,1501.781535,0.110372,0.024508,0.025196,0,0,17
2021-12-07 11:07:54.749,0.405189,0.596816,0.661732,1501.917173,0.111909,0.028291,0.028064,0,0,17
2021-12-07 11:07:55.751,0.405548,0.59656,0.662588,1500.681136,0.110367,0.025531,0.024705,0,0,17
2021-12-07 11:07:56.751,0.406038,0.597846,0.663066,1500.002703,0.113062,0.023072,0.024342,0,0,17
2021-12-07 11:07:57.750,0.405991,0.596654,0.662432,1502.077218,0.113205,0.024612,0.023932,0,0,17
2021-12-07 11:07:58.751,0.407172,0.59867,0.663893,1501.836763,0.115415,0.026051,0.025581,0,0,17
2021-12-07 11:07:59.748,0.405067,0.595959,0.660747,1503.493069,0.114707,0.026019,0.02663,0,0,17
2021-12-07 11:08:00.749,0.406379,0.597636,0.662451,1500.427035,0.112165,0.027398,0.027082,0,0,17
2021-12-07 11:08:01.750,0.405197,0.59591,0.661167,1501.071684,0.112659,0.023894,0.023288,0,0,17
2021-12-07 11:08:02.745,0.405027,0.596205,0.66142,1500.37015,0.111878,0.023077,0.023601,0,0,17
2021-12-07 11:08:03.748,0.405739,0.596785,0.660834,1500.159109,0.113199,0.025953,0.026941,0,0,17
2021-12-07 11:08:04.749,0.404946,0.595315,0.661045,1500.181865,0.109013,0.025384,0.024408,0,0,17
2021-12-07 11:08:05.745,0.403826,0.594995,0.660685,1499.500138,0.109509,0.025948,0.025724,0,0,17
2021-12-07 11:08:06.748,0.405001,0.595665,0.661329,1500.008687,0.110667,0.023228,0.023655,0,0,17
2021-12-07 11:08:07.749,0.406101,0.595284,0.659998,1499.738673,0.112753,0.026859,0.026186,0,0,17
2021-12-07 11:08:08.749,0.405975,0.597315,0.662083,1499.790536,0.109479,0.023097,0.022716,0,0,17
2021-12-07 11:08:09.749,0.405696,0.596197,0.661743,1501.275701,0.111016,0.023582,0.02322,0,0,17
2021-12-07 11:08:10.748,0.406185,0.596806,0.662285,1500.502472,0.11219,0.024726,0.024189,0,0,17
2021-12-07 11:08:11.749,0.403969,0.595415,0.660457,1500.724068,0.110949,0.025029,0.024227,0,0,17
2021-12-07 11:08:12.749,0.405954,0.597441,0.662304,1500.167721,0.110976,0.026195,0.026542,0,0,17
2021-12-07 11:08:13.749,0.404961,0.595394,0.661504,1501.200264,0.10766,0.029107,0.029157,0,0,17
2021-12-07 11:08:14.748,0.405271,0.596323,0.661008,1500.049851,0.107663,0.024471,0.024822,0,0,17
2021-12-07 11:08:15.746,0.406818,0.598587,0.66321,1500.043973,0.109836,0.026409,0.025855,0,0,17
2021-12-07 11:08:16.749,0.404121,0.594822,0.660221,1503.181663,0.110062,0.024621,0.025827,0,0,17
2021-12-07 11:08:17.749,0.404888,0.594323,0.659263,1499.927266,0.111908,0.025051,0.024952,0,0,17
2021-12-07 11:08:18.748,0.404856,0.595929,0.66065,1496.589181,0.10615,0.025496,0.025442,0,0,17
2021-12-07 11:08:19.749,0.40451,0.594286,0.660236,1498.291227,0.112468,0.02478,0.024295,0,0,17
2021-12-07 11:08:20.749,0.405691,0.596727,0.662708,1497.47085,0.109759,0.026068,0.027293,0,0,17
2021-12-07 11:08:21.744,0.404542,0.595572,0.66167,1499.948423,0.108921,0.027318,0.026662,0,0,17
2021-12-07 11:08:22.747,0.404095,0.595172,0.659882,1499.848863,0.112711,0.028784,0.029164,0,0,17
2021-12-07 11:08:23.747,0.405192,0.595725,0.660622,1499.502933,0.11062,0.023067,0.025138,0,0,17
2021-12-07 11:08:24.749,0.405711,0.596968,0.662093,1500.695252,0.10883,0.023473,0.02343,0,0,17
2021-12-07 11:08:25.749,0.405198,0.596428,0.661385,1501.351138,0.110113,0.026662,0.027292,0,0,17
2021-12-07 11:08:26.748,0.406248,0.597688,0.663562,1501.134257,0.105249,0.023164,0.024088,0,0,17
2021-12-07 11:08:27.749,0.403806,0.594601,0.660723,1501.77547,0.109528,0.023596,0.024314,0,0,17
2021-12-07 11:08:28.749,0.404652,0.596523,0.66201,1500.747642,0.110054,0.023303,0.023557,0,0,17
2021-12-07 11:08:29.744,0.405212,0.597066,0.662648,1501.204126,0.11112,0.025525,0.026202,0,0,17
2021-12-07 11:08:30.747,0.405289,0.597601,0.662694,1502.575272,0.10962,0.025215,0.025083,0,0,17
2021-12-07 11:08:31.749,0.405968,0.597477,0.662506,1502.859735,0.108574,0.026269,0.026484,0,0,17
2021-12-07 11:08:32.744,0.404621,0.595841,0.661106,1502.241857,0.105248,0.024874,0.025092,0,0,17
2021-12-07 11:08:33.747,0.402917,0.592764,0.658205,1498.810006,0.109003,0.023591,0.023115,0,0,17
2021-12-07 11:08:34.747,0.40431,0.595935,0.661146,1495.707512,0.107177,0.02481,0.024967,0,0,17
2021-12-07 11:08:35.746,0.404468,0.594916,0.660475,1498.159213,0.10983,0.024305,0.024659,0,0,17
2021-12-07 11:08:36.746,0.405707,0.596239,0.662533,1498.357234,0.107861,0.024732,0.024159,0,0,17
2021-12-07 11:08:37.747,0.406148,0.595998,0.660705,1500.361028,0.11327,0.026578,0.02648,0,0,17
2021-12-07 11:08:38.747,0.405738,0.596465,0.661109,1499.116319,0.106406,0.026181,0.025708,0,0,17
2021-12-07 11:08:39.746,0.405381,0.595662,0.660365,1498.861719,0.108353,0.024238,0.024357,0,0,17
2021-12-07 11:08:40.746,0.404783,0.594827,0.660797,1497.664158,0.106824,0.025035,0.02442,0,0,17
2021-12-07 11:08:41.747,0.405759,0.596649,0.661587,1497.753739,0.108846,0.024632,0.024688,0,0,17
2021-12-07 11:08:42.747,0.406363,0.596748,0.662055,1498.295942,0.10942,0.026127,0.026671,0,0,17
2021-12-07 11:08:43.744,0.40547,0.59609,0.661561,1499.476493,0.10699,0.025917,0.026103,0,0,17
2021-12-07 11:08:44.747,0.405064,0.595837,0.660706,1499.604426,0.106368,0.025073,0.026329,0,0,17
2021-12-07 11:08:45.747,0.405686,0.596113,0.661146,1499.106889,0.109981,0.024515,0.02506,0,0,17
2021-12-07 11:08:46.743,0.405378,0.595378,0.659664,1499.101568,0.109225,0.025203,0.025389,0,0,17
2021-12-07 11:08:47.746,0.405618,0.596214,0.661778,1498.396344,0.107312,0.024875,0.023602,0,0,17
2021-12-07 11:08:48.747,0.406517,0.596292,0.661996,1498.208584,0.106109,0.027859,0.02755,0,0,17
2021-12-07 11:08:49.747,0.404673,0.595378,0.661339,1498.451531,0.105643,0.025171,0.026002,0,0,17
2021-12-07 11:08:50.747,0.406169,0.596313,0.661265,1497.749024,0.103748,0.026917,0.026603,0,0,17
2021-12-07 11:08:51.742,0.407328,0.597887,0.662459,1497.695646,0.106491,0.0266,0.026593,0,0,17
2021-12-07 11:08:52.745,0.405064,0.594141,0.660789,1499.985183,0.111514,0.027393,0.026647,0,0,17
2021-12-07 11:08:53.746,0.405654,0.596565,0.661688,1498.357234,0.107491,0.024023,0.02541,0,0,17
2021-12-07 11:08:54.746,0.405875,0.596591,0.661899,1499.007878,0.108439,0.028837,0.029052,0,0,17
2021-12-07 11:08:55.746,0.405938,0.595788,0.660742,1498.979589,0.105988,0.02495,0.0253,0,0,17
2021-12-07 11:08:56.745,0.405544,0.595362,0.661054,1497.442562,0.109681,0.028862,0.027929,0,0,17
2021-12-07 11:08:57.746,0.40629,0.596843,0.663029,1498.187501,0.106082,0.026586,0.026066,0,0,17
2021-12-07 11:08:58.746,0.40609,0.595672,0.661394,1499.083315,0.103777,0.023816,0.022211,0,0,17
2021-12-07 11:08:59.746,0.405405,0.59519,0.660565,1497.07816,0.105629,0.025901,0.02679,0,0,17
2021-12-07 11:09:00.743,0.406168,0.596933,0.661869,1498.344169,0.106971,0.026029,0.026684,0,0,17
2021-12-07 11:09:01.746,0.405053,0.594471,0.65892,1499.90057,0.108381,0.025624,0.026504,0,0,17
2021-12-07 11:09:02.743,0.407292,0.598692,0.664095,1498.086168,0.105639,0.024977,0.024403,0,0,17
2021-12-07 11:09:03.745,0.405587,0.596706,0.661549,1501.367191,0.109766,0.023212,0.02258,0,0,17
2021-12-07 11:09:04.745,0.405749,0.596937,0.661697,1499.974414,0.10634,0.026184,0.026682,0,0,17
2021-12-07 11:09:05.746,0.404988,0.594895,0.661008,1498.616549,0.105555,0.022718,0.022879,0,0,17
2021-12-07 11:09:06.746,0.405749,0.59647,0.660742,1499.158752,0.106741,0.026486,0.025822,0,0,17
2021-12-07 11:09:07.745,0.405591,0.595698,0.66019,1498.84286,0.108637,0.025431,0.025786,0,0,17
2021-12-07 11:09:08.746,0.408038,0.597851,0.662193,1498.394953,0.106832,0.026229,0.025499,0,0,17
2021-12-07 11:09:09.746,0.405775,0.597016,0.662846,1499.007878,0.104722,0.024585,0.02408,0,0,17
2021-12-07 11:09:10.741,0.407254,0.596823,0.661947,1500.626029,0.105974,0.024368,0.023617,0,0,17
2021-12-07 11:09:11.744,0.405577,0.596858,0.661274,1500.375342,0.107818,0.026726,0.028599,0,0,17
2021-12-07 11:09:12.746,0.405721,0.595994,0.662488,1499.043658,0.105021,0.02418,0.024827,0,0,17
2021-12-07 11:09:13.746,0.405828,0.595767,0.662,1498.989019,0.102385,0.024641,0.024495,0,0,17
2021-12-07 11:09:14.746,0.40431,0.594428,0.659602,1498.409097,0.102911,0.02711,0.027717,0,0,17
2021-12-07 11:09:15.745,0.40556,0.596076,0.660209,1497.928187,0.103365,0.025141,0.026489,0,0,17
2021-12-07 11:09:16.746,0.405208,0.59459,0.660126,1499.059741,0.103279,0.02702,0.026987,0,0,17
2021-12-07 11:09:17.746,0.406001,0.597126,0.662809,1497.348265,0.105337,0.027026,0.027956,0,0,17
2021-12-07 11:09:18.746,0.406237,0.596643,0.662772,1499.064456,0.105807,0.024702,0.02497,0,0,17
2021-12-07 11:09:19.745,0.407051,0.597331,0.662781,1498.668412,0.105823,0.023752,0.024198,0,0,17
2021-12-07 11:09:20.744,0.405682,0.596375,0.661069,1499.529417,0.104182,0.025087,0.02512,0,0,17
2021-12-07 11:09:21.741,0.405159,0.594995,0.660667,1498.469217,0.103046,0.025476,0.025715,0,0,17
2021-12-07 11:09:22.744,0.406896,0.597141,0.661576,1497.216467,0.104914,0.022867,0.02301,0,0,17
2021-12-07 11:09:23.741,0.405459,0.595727,0.66051,1498.350992,0.103811,0.028891,0.028827,0,0,17
2021-12-07 11:09:24.744,0.404938,0.595455,0.661338,1497.616027,0.104372,0.025499,0.025155,0,0,17
2021-12-07 11:09:25.743,0.405607,0.595872,0.661219,1498.47039,0.103947,0.024881,0.02555,0,0,17
2021-12-07 11:09:26.744,0.403581,0.593955,0.660053,1498.673127,0.106912,0.02456,0.024589,0,0,17
2021-12-07 11:09:27.741,0.405196,0.595311,0.660778,1499.296791,0.106056,0.025496,0.025699,0,0,17
2021-12-07 11:09:28.744,0.406613,0.597617,0.663298,1499.294179,0.102564,0.024063,0.02352,0,0,17
2021-12-07 11:09:29.743,0.405765,0.596034,0.661449,1500.874942,0.101916,0.024748,0.023575,0,0,17
2021-12-07 11:09:30.741,0.405454,0.596296,0.661478,1499.746046,0.106089,0.025535,0.025223,0,0,17
2021-12-07 11:09:31.744,0.405048,0.596345,0.661439,1499.924074,0.106887,0.024608,0.025676,0,0,17
2021-12-07 11:09:32.743,0.405166,0.596171,0.661945,1500.540191,0.103966,0.025273,0.024166,0,0,17
2021-12-07 11:09:33.743,0.405912,0.59573,0.661275,1501.181405,0.103327,0.023878,0.024055,0,0,17
2021-12-07 11:09:34.744,0.405996,0.598182,0.662469,1501.120112,0.104884,0.02634,0.026754,0,0,17
2021-12-07 11:09:35.744,0.405413,0.59647,0.66291,1501.756611,0.104421,0.027544,0.027406,0,0,17
2021-12-07 11:09:36.739,0.404605,0.596438,0.661827,1500.455443,0.105502,0.023554,0.024494,0,0,17
2021-12-07 11:09:37.742,0.405192,0.597391,0.662049,1500.520975,0.104715,0.024096,0.025002,0,0,17
2021-12-07 11:09:38.744,0.404356,0.595699,0.660583,1500.643705,0.106436,0.026844,0.026311,0,0,17
2021-12-07 11:09:39.739,0.40431,0.59506,0.659675,1498.560042,0.104368,0.025246,0.025739,0,0,17
2021-12-07 11:09:40.743,0.404653,0.594468,0.659505,1498.525164,0.102993,0.026717,0.026221,0,0,17
2021-12-07 11:09:41.744,0.406396,0.598416,0.663391,1499.324877,0.104219,0.025383,0.025056,0,0,17
2021-12-07 11:09:42.739,0.405835,0.597197,0.662491,1501.090402,0.104705,0.024488,0.024066,0,0,17
2021-12-07 11:09:43.743,0.404669,0.59577,0.662094,1501.197202,0.102201,0.024632,0.024415,0,0,17
2021-12-07 11:09:44.743,0.405793,0.596979,0.662364,1501.934271,0.10465,0.025505,0.025612,0,0,17
2021-12-07 11:09:45.744,0.403743,0.593278,0.65816,1501.072964,0.101667,0.023691,0.0241,0,0,17
2021-12-07 11:09:46.743,0.404817,0.595356,0.660892,1497.996474,0.10499,0.025996,0.026516,0,0,17
2021-12-07 11:09:47.743,0.405549,0.596664,0.661863,1498.71556,0.100825,0.02519,0.025304,0,0,17
2021-12-07 11:09:48.743,0.405321,0.597194,0.661611,1501.510363,0.10166,0.024926,0.025226,0,0,17
2021-12-07 11:09:49.742,0.404512,0.596049,0.661903,1503.088844,0.105069,0.024685,0.025534,0,0,17
2021-12-07 11:09:50.743,0.405738,0.59709,0.6611,1501.610452,0.101229,0.025105,0.024864,0,0,17
2021-12-07 11:09:51.743,0.40494,0.595698,0.660439,1500.398746,0.104319,0.028194,0.028703,0,0,17
2021-12-07 11:09:52.743,0.405523,0.596727,0.661954,1500.130002,0.105207,0.024054,0.023723,0,0,17
2021-12-07 11:09:53.742,0.405418,0.596376,0.661587,1500.653346,0.103825,0.025626,0.026057,0,0,17
2021-12-07 11:09:54.743,0.405586,0.596927,0.66167,1500.870227,0.106444,0.026095,0.025363,0,0,17
2021-12-07 11:09:55.743,0.404851,0.595189,0.660778,1500.610913,0.102936,0.026221,0.025529,0,0,17
2021-12-07 11:09:56.743,0.405959,0.597105,0.662441,1500.695779,0.102184,0.025701,0.02498,0,0,17
2021-12-07 11:09:57.742,0.406159,0.597725,0.661559,1501.718893,0.103075,0.025234,0.025482,0,0,17
2021-12-07 11:09:58.739,0.405741,0.596802,0.661251,1501.922879,0.104579,0.029221,0.029182,0,0,17
2021-12-07 11:09:59.743,0.404611,0.594918,0.659633,1501.544708,0.101914,0.027633,0.026985,0,0,17
2021-12-07 11:10:00.742,0.405423,0.596145,0.660429,1499.57837,0.103018,0.02457,0.025521,0,0,17
2021-12-07 11:10:01.743,0.405702,0.597063,0.661881,1499.988558,0.102445,0.028073,0.02872,0,0,17
2021-12-07 11:10:02.743,0.404116,0.594554,0.659998,1501.836763,0.101729,0.028664,0.028802,0,0,17
2021-12-07 11:10:03.738,0.404484,0.595551,0.660063,1499.417711,0.101412,0.025188,0.02629,0,0,17
2021-12-07 11:10:04.741,0.405671,0.59656,0.661521,1499.374091,0.102336,0.026251,0.026169,0,0,17
2021-12-07 11:10:05.741,0.40504,0.596239,0.66076,1499.785821,0.103161,0.025523,0.025999,0,0,17
2021-12-07 11:10:06.737,0.406028,0.596865,0.660934,1501.070164,0.100706,0.024042,0.024499,0,0,17
2021-12-07 11:10:07.741,0.405927,0.595827,0.66121,1500.920624,0.098512,0.024756,0.025374,0,0,17
2021-12-07 11:10:08.742,0.405758,0.596208,0.66202,1500.709369,0.099598,0.027255,0.027197,0,0,17
2021-12-07 11:10:09.743,0.405618,0.596307,0.661146,1501.751896,0.103278,0.027919,0.028908,0,0,17
2021-12-07 11:10:10.737,0.405386,0.596606,0.661291,1502.000194,0.100726,0.0242,0.024665,0,0,17
2021-12-07 11:10:11.741,0.4061,0.597559,0.662712,1501.461205,0.103231,0.026902,0.02725,0,0,17
2021-12-07 11:10:12.741,0.405145,0.596171,0.662092,1503.194628,0.099386,0.025182,0.025137,0,0,17
2021-12-07 11:10:13.743,0.40548,0.596769,0.662267,1501.862191,0.101674,0.025476,0.026623,0,0,17
2021-12-07 11:10:14.738,0.404932,0.596364,0.660977,1502.881555,0.101297,0.027672,0.028502,0,0,17
2021-12-07 11:10:15.741,0.405095,0.596151,0.660477,1500.168511,0.102826,0.025417,0.026942,0,0,17
2021-12-07 11:10:16.741,0.404972,0.595709,0.660209,1499.752818,0.098746,0.024168,0.023296,0,0,17
2021-12-07 11:10:17.741,0.405324,0.596139,0.66234,1499.94141,0.099821,0.023921,0.024535,0,0,17
2021-12-07 11:10:18.740,0.405345,0.596643,0.66234,1501.101253,0.100701,0.024602,0.024699,0,0,17
2021-12-07 11:10:19.738,0.406107,0.597491,0.662363,1501.32553,0.101705,0.023619,0.024645,0,0,17
2021-12-07 11:10:20.741,0.405147,0.596005,0.661201,1503.289779,0.100433,0.023825,0.024318,0,0,17
2021-12-07 11:10:21.741,0.405964,0.5971,0.66212,1501.718893,0.098464,0.023441,0.02348,0,0,17
2021-12-07 11:10:22.740,0.404993,0.595819,0.660714,1501.072964,0.101177,0.025428,0.025191,0,0,17
2021-12-07 11:10:23.741,0.405192,0.596349,0.661008,1500.733498,0.102603,0.025873,0.025345,0,0,17
2021-12-07 11:10:24.741,0.405035,0.595404,0.660457,1501.916915,0.09998,0.024977,0.025098,0,0,17
2021-12-07 11:10:25.740,0.404069,0.594165,0.658822,1500.356313,0.098535,0.027183,0.027059,0,0,17
2021-12-07 11:10:26.740,0.405103,0.596003,0.661238,1498.149783,0.099258,0.025331,0.025171,0,0,17
2021-12-07 11:10:27.741,0.403785,0.594837,0.660246,1498.710845,0.100906,0.025053,0.023861,0,0,17
2021-12-07 11:10:28.741,0.405518,0.595583,0.659988,1501.05882,0.098943,0.026033,0.026557,0,0,17
2021-12-07 11:10:29.739,0.405456,0.596459,0.660793,1499.845942,0.101166,0.026915,0.026681,0,0,17
2021-12-07 11:10:30.736,0.403895,0.593889,0.658686,1499.760233,0.10027,0.023379,0.023221,0,0,17
2021-12-07 11:10:31.738,0.404388,0.594623,0.659506,1499.129655,0.098784,0.02569,0.025237,0,0,17
2021-12-07 11:10:32.738,0.406657,0.597615,0.662175,1499.007878,0.098934,0.024809,0.024671,0,0,17
2021-12-07 11:10:33.736,0.40528,0.596285,0.661966,1502.190936,0.099238,0.025877,0.025104,0,0,17
2021-12-07 11:10:34.739,0.405257,0.595282,0.6611,1501.917173,0.10004,0.025978,0.024569,0,0,17
2021-12-07 11:10:35.741,0.405632,0.596696,0.661727,1500.831709,0.097819,0.024859,0.025121,0,0,17
2021-12-07 11:10:36.736,0.406383,0.596907,0.661965,1502.175518,0.099487,0.024447,0.025615,0,0,17
2021-12-07 11:10:37.739,0.405692,0.595759,0.660926,1502.100501,0.098097,0.028979,0.028731,0,0,17
2021-12-07 11:10:38.739,0.405681,0.596922,0.661504,1500.983383,0.099723,0.024829,0.024949,0,0,17
2021-12-07 11:10:39.738,0.404541,0.595504,0.661293,1500.554335,0.10019,0.024823,0.024238,0,0,17
2021-12-07 11:10:40.741,0.405019,0.596303,0.660956,1501.052863,0.09977,0.025851,0.024658,0,0,17
2021-12-07 11:10:41.739,0.405819,0.596096,0.66118,1501.211252,0.099258,0.024635,0.025722,0,0,17
2021-12-07 11:10:42.739,0.405681,0.595908,0.66053,1500.681635,0.096931,0.024006,0.023654,0,0,17
2021-12-07 11:10:43.738,0.404825,0.595782,0.660907,1499.385063,0.099071,0.025164,0.025349,0,0,17
2021-12-07 11:10:44.739,0.403665,0.594716,0.660016,1500.691065,0.098706,0.025418,0.02529,0,0,17
2021-12-07 11:10:45.739,0.405402,0.596003,0.661155,1500.672205,0.10003,0.025734,0.026029,0,0,17
2021-12-07 11:10:46.739,0.404457,0.59396,0.65828,1500.096999,0.093204,0.025496,0.025674,0,0,17
2021-12-07 11:10:47.738,0.404599,0.594984,0.660089,1499.267192,0.098666,0.026033,0.026254,0,0,17
2021-12-07 11:10:48.739,0.405334,0.595425,0.659933,1499.564225,0.097057,0.023204,0.024339,0,0,17
2021-12-07 11:10:49.739,0.405224,0.59646,0.661256,1499.44164,0.097698,0.02374,0.023732,0,0,17
2021-12-07 11:10:50.739,0.404615,0.595373,0.66031,1501.063534,0.098248,0.026212,0.026037,0,0,17
2021-12-07 11:10:51.738,0.404174,0.595704,0.660549,1498.70613,0.102078,0.026759,0.02768,0,0,17
2021-12-07 11:10:52.739,0.406033,0.597893,0.662496,1500.587339,0.095514,0.026192,0.026221,0,0,17
2021-12-07 11:10:53.739,0.405292,0.596659,0.661486,1502.742006,0.096105,0.024886,0.025092,0,0,17
2021-12-07 11:10:54.735,0.404743,0.595938,0.662077,1502.573985,0.098231,0.023402,0.024298,0,0,17
2021-12-07 11:10:55.738,0.406111,0.597408,0.663207,1501.353089,0.098951,0.024127,0.023949,0,0,17
2021-12-07 11:10:56.739,0.404925,0.595347,0.660521,1502.091363,0.098047,0.02548,0.026017,0,0,17
2021-12-07 11:10:57.739,0.404478,0.593997,0.659051,1499.894262,0.096818,0.025872,0.025241,0,0,17
2021-12-07 11:10:58.734,0.404503,0.595626,0.660107,1498.386773,0.096633,0.024894,0.02497,0,0,17
