Time,TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),Plug,Plug_future,LogId
1900-01-01 13:14:36.498,-0.000603,-9.3e-05,0.032626,1.051984,0,0.0,23
1900-01-01 13:14:37.498,-0.000609,-1.4e-05,0.032488,1.146281,0,0.0,23
1900-01-01 13:14:38.498,-0.000157,0.000343,0.032745,1.320729,0,0.0,23
1900-01-01 13:14:39.498,-0.000393,0.000301,0.032681,1.169855,0,0.0,23
1900-01-01 13:14:40.498,-0.000614,9.6e-05,0.032286,1.150995,0,0.0,23
1900-01-01 13:14:41.498,-0.000693,-0.000114,0.032847,1.070844,0,0.0,23
1900-01-01 13:14:42.498,-0.00054,0.000443,0.032681,1.108562,0,0.0,23
1900-01-01 13:14:43.498,-0.000388,-9e-06,0.032516,1.099133,0,0.0,23
1900-01-01 13:14:44.498,-0.00074,0.000285,0.032451,1.17457,0,0.0,23
1900-01-01 13:14:45.498,-0.00043,0.000369,0.032571,1.339588,0,0.0,23
1900-01-01 13:14:46.498,-0.000372,0.000375,0.032644,1.259436,0,0.0,23
1900-01-01 13:14:47.498,-0.000362,0.000123,0.032663,1.113277,0,0.0,23
1900-01-01 13:14:48.498,-0.000619,-0.000287,0.032488,0.976548,0,0.0,23
1900-01-01 13:14:49.498,-0.00042,0.000138,0.032507,1.051984,0,0.0,23
1900-01-01 13:14:50.498,-6.8e-05,0.000537,0.032617,1.316014,0,0.0,23
1900-01-01 13:14:51.498,-0.000267,0.000632,0.03315,1.386736,0,0.0,23
1900-01-01 13:14:52.498,-0.000677,0.000259,0.032663,1.108562,0,0.0,23
1900-01-01 13:14:53.498,-0.000572,7.5e-05,0.032902,1.103847,0,0.0,23
1900-01-01 13:14:54.498,-0.000483,0.000448,0.032534,1.316014,0,0.0,23
1900-01-01 13:14:55.498,-0.00011,0.0007,0.032975,1.443314,0,0.0,23
1900-01-01 13:14:56.498,-0.000215,0.000138,0.032589,1.127421,0,0.0,23
1900-01-01 13:14:57.498,-0.000477,-0.000145,0.032286,0.891681,0,0.0,23
1900-01-01 13:14:58.498,-0.000336,-2.4e-05,0.032488,1.202858,0,0.0,23
1900-01-01 13:14:59.498,-7.8e-05,0.000438,0.032442,1.28301,0,0.0,23
1900-01-01 13:15:00.498,-0.000246,0.000175,0.032451,1.188714,0,0.0,23
1900-01-01 13:15:01.498,-0.00042,0.000154,0.032681,1.056699,0,0.0,23
1900-01-01 13:15:02.498,-0.000661,0.000201,0.032773,1.066129,0,0.0,23
1900-01-01 13:15:03.498,-0.000393,0.000343,0.032654,1.311299,0,0.0,23
1900-01-01 13:15:04.498,-0.00043,0.000217,0.032516,1.28301,0,0.0,23
1900-01-01 13:15:05.498,-0.00054,6.5e-05,0.032892,1.179284,0,0.0,23
1900-01-01 13:15:06.498,-0.000131,0.000275,0.03269,1.132136,0,0.0,23
1900-01-01 13:15:07.498,1.1e-05,0.000291,0.032718,1.278295,0,0.0,23
1900-01-01 13:15:08.498,-0.000225,0.000165,0.032847,1.198144,0,0.0,23
1900-01-01 13:15:09.498,-0.00063,9.6e-05,0.032764,0.934114,0,0.0,23
1900-01-01 13:15:10.498,-0.000451,0.000128,0.032745,1.141566,0,0.0,23
1900-01-01 13:15:11.498,-7.8e-05,0.000763,0.033168,1.17457,0,0.0,23
1900-01-01 13:15:12.498,-9.9e-05,0.000663,0.032837,1.311299,0,0.0,23
1900-01-01 13:15:13.498,-0.000472,0.000816,0.033003,1.198144,0,0.0,23
1900-01-01 13:15:14.498,-0.000698,0.000438,0.033205,1.004836,0,0.0,23
1900-01-01 13:15:15.498,-0.000656,0.000485,0.033021,0.995407,0,0.0,23
1900-01-01 13:15:16.498,-0.000519,0.00059,0.032966,1.325443,0,0.0,23
1900-01-01 13:15:17.498,-0.000393,0.00059,0.032975,1.382021,0,0.0,23
1900-01-01 13:15:18.498,-0.00053,0.00039,0.034859,1.212288,0,0.0,23
1900-01-01 13:15:19.498,-0.000619,1.2e-05,0.039829,1.259436,0,0.0,23
1900-01-01 13:15:20.498,-0.000525,-3e-05,0.04321,1.169855,0,0.0,23
