Time,TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Plug,Plug_future,LogId
1900-01-01 16:33:36.717,0.071127,0.072321,0.125941,0,0,4
1900-01-01 16:33:37.717,0.071111,0.071528,0.125886,0,0,4
1900-01-01 16:33:38.717,0.071631,0.072269,0.125987,0,0,4
1900-01-01 16:33:39.717,0.071878,0.072153,0.125859,0,0,4
1900-01-01 16:33:40.717,0.071936,0.071738,0.126107,0,0,4
1900-01-01 16:33:41.717,0.071573,0.071702,0.126189,0,0,4
1900-01-01 16:33:42.717,0.071379,0.071707,0.126217,0,0,4
1900-01-01 16:33:43.717,0.072324,0.071607,0.126051,0,0,4
1900-01-01 16:33:44.717,0.070571,0.071371,0.126198,0,0,4
1900-01-01 16:33:45.717,0.070949,0.071276,0.125859,0,0,4
1900-01-01 16:33:46.717,0.071353,0.071539,0.125987,0,0,4
1900-01-01 16:33:47.717,0.071185,0.071707,0.126143,0,0,4
1900-01-01 16:33:48.717,0.07088,0.071665,0.126364,0,0,4
1900-01-01 16:33:49.717,0.070812,0.072143,0.126162,0,0,4
1900-01-01 16:33:50.717,0.071201,0.071528,0.12641,0,0,4
1900-01-01 16:33:51.717,0.071153,0.071597,0.126401,0,0,4
1900-01-01 16:33:52.717,0.071069,0.07209,0.126355,0,0,4
1900-01-01 16:33:53.717,0.071978,0.072337,0.126355,0,0,4
1900-01-01 16:33:54.717,0.070985,0.07219,0.126079,0,0,4
1900-01-01 16:33:55.717,0.071526,0.071255,0.126006,0,0,4
1900-01-01 16:33:56.717,0.071075,0.071413,0.125721,0,0,4
1900-01-01 16:33:57.717,0.071332,0.071649,0.126033,0,0,4
1900-01-01 16:33:58.717,0.071106,0.071812,0.125877,0,0,4
1900-01-01 16:33:59.717,0.07234,0.071775,0.126345,0,0,4
1900-01-01 16:34:00.717,0.071253,0.072032,0.126483,0,0,4
1900-01-01 16:34:01.717,0.071542,0.072699,0.126079,0,0,4
1900-01-01 16:34:02.717,0.070817,0.071922,0.125794,0,0,4
1900-01-01 16:34:03.717,0.071169,0.070951,0.126079,0,0,4
1900-01-01 16:34:04.717,0.071447,0.071796,0.125978,0,0,4
1900-01-01 16:34:05.717,0.070996,0.071807,0.126419,0,0,4
1900-01-01 16:34:06.717,0.071642,0.07208,0.126079,0,0,4
1900-01-01 16:34:07.717,0.071516,0.071644,0.126272,0,0,4
1900-01-01 16:34:08.717,0.070775,0.071329,0.1263,0,0,4
1900-01-01 16:34:09.717,0.071269,0.072353,0.126447,0,0,4
1900-01-01 16:34:10.717,0.07118,0.071828,0.126621,0,0,4
1900-01-01 16:34:11.717,0.070571,0.071654,0.126208,0,0,4
1900-01-01 16:34:12.717,0.071825,0.071744,0.126345,0,0,4
1900-01-01 16:34:13.717,0.071316,0.071927,0.126327,0,0,4
1900-01-01 16:34:14.717,0.071033,0.072258,0.126244,0,0,4
1900-01-01 16:34:15.717,0.070418,0.07199,0.126373,0,0,4
1900-01-01 16:34:16.717,0.071825,0.071198,0.1263,0,0,4
1900-01-01 16:34:17.717,0.071206,0.071497,0.126557,0,0,4
1900-01-01 16:34:18.717,0.071306,0.072479,0.126254,0,0,4
1900-01-01 16:34:19.717,0.071405,0.071534,0.126557,0,0,4
1900-01-01 16:34:20.717,0.071043,0.071082,0.126226,0,0,4
1900-01-01 16:34:21.717,0.070849,0.071943,0.126217,0,0,4
1900-01-01 16:34:22.717,0.070292,0.071507,0.126272,0,0,4
1900-01-01 16:34:23.717,0.070744,0.071439,0.125914,0,0,4
1900-01-01 16:34:24.717,0.070592,0.070888,0.126116,0,0,4
1900-01-01 16:34:25.717,0.070712,0.071581,0.126272,0,0,4
