Time,TS inlet pressure (Mean),Pump outlet pressure (Mean),Differential pressure (Mean),Differential pressure (Std Dev),Pressure before pump (Std Dev),Pressure after pump (Std Dev),Plug,LogId
2021-08-21 11:07:40.450,0.652198,0.002561,0.216821,0.018072,0.08187,0.004608,0,5
2021-08-21 11:07:40.949,0.65055,0.002615,0.216269,0.018405,0.080948,0.004419,0,5
2021-08-21 11:07:41.453,0.651297,0.0028,0.215,0.018836,0.07952,0.004669,0,5
2021-08-21 11:07:41.949,0.651998,0.002484,0.215635,0.0182,0.080179,0.00518,0,5
2021-08-21 11:07:42.453,0.656662,0.002737,0.219138,0.01816,0.082592,0.004637,0,5
2021-08-21 11:07:42.949,0.654645,0.002664,0.218821,0.017905,0.080856,0.004636,0,5
2021-08-21 11:07:43.448,0.660672,0.002636,0.216232,0.017646,0.080752,0.004628,0,5
2021-08-21 11:07:43.952,0.658808,0.002852,0.2185,0.0199,0.080113,0.004526,0,5
2021-08-21 11:07:44.448,0.658149,0.002759,0.219006,0.018502,0.079836,0.004419,0,5
2021-08-21 11:07:44.952,0.658245,0.002445,0.218172,0.018881,0.081546,0.004539,0,5
2021-08-21 11:07:45.448,0.658508,0.002748,0.219117,0.019249,0.083134,0.004777,0,5
2021-08-21 11:07:45.952,0.658141,0.002602,0.218664,0.017301,0.084403,0.004859,0,5
2021-08-21 11:07:46.453,0.657231,0.002513,0.218106,0.017548,0.080077,0.004725,0,5
2021-08-21 11:07:46.949,0.658276,0.00259,0.21908,0.019371,0.083096,0.004895,0,5
2021-08-21 11:07:47.448,0.656369,0.002689,0.218497,0.018024,0.079244,0.004777,0,5
2021-08-21 11:07:47.952,0.651453,0.002602,0.215165,0.019856,0.08139,0.004768,0,5
2021-08-21 11:07:48.448,0.653279,0.00242,0.216413,0.017418,0.079208,0.004822,0,5
2021-08-21 11:07:48.952,0.651026,0.002675,0.216094,0.01726,0.084011,0.004835,0,5
2021-08-21 11:07:49.448,0.654602,0.002611,0.215042,0.017711,0.078272,0.004675,0,5
2021-08-21 11:07:49.952,0.655047,0.002591,0.213961,0.018136,0.08326,0.005138,0,5
2021-08-21 11:07:50.448,0.656762,0.002515,0.21369,0.019451,0.082468,0.005004,0,5
2021-08-21 11:07:50.948,0.655451,0.002659,0.214378,0.017994,0.082301,0.004731,0,5
2021-08-21 11:07:51.452,0.656745,0.00256,0.21418,0.018278,0.081587,0.004967,0,5
2021-08-21 11:07:51.952,0.656333,0.002606,0.214102,0.019016,0.083867,0.004628,0,5
2021-08-21 11:07:52.448,0.657937,0.002717,0.214486,0.018003,0.08284,0.004876,0,5
2021-08-21 11:07:52.952,0.66136,0.002622,0.212594,0.018715,0.082094,0.004781,0,5
2021-08-21 11:07:53.448,0.665093,0.00259,0.212523,0.018832,0.081694,0.005029,0,5
2021-08-21 11:07:53.952,0.666902,0.002591,0.212485,0.016909,0.079814,0.00455,0,5
2021-08-21 11:07:54.448,0.662023,0.002896,0.212338,0.017283,0.077099,0.004307,0,5
2021-08-21 11:07:54.952,0.663777,0.002581,0.211519,0.018192,0.083491,0.004801,0,5
2021-08-21 11:07:55.448,0.666119,0.002674,0.212208,0.019115,0.084089,0.005078,0,5
2021-08-21 11:07:55.948,0.665973,0.002743,0.210813,0.019247,0.083077,0.004777,0,5
2021-08-21 11:07:56.452,0.662423,0.00257,0.211774,0.019028,0.081832,0.004678,0,5
2021-08-21 11:07:56.952,0.661311,0.002617,0.210005,0.019293,0.082214,0.004706,0,5
2021-08-21 11:07:57.448,0.662393,0.002653,0.209207,0.018741,0.085603,0.004458,0,5
2021-08-21 11:07:57.948,0.660282,0.002806,0.209545,0.019215,0.083715,0.004808,0,5
2021-08-21 11:07:58.452,0.66435,0.002695,0.210881,0.017101,0.082397,0.00511,0,5
2021-08-21 11:07:58.948,0.662224,0.002653,0.210837,0.017266,0.079876,0.004654,0,5
2021-08-21 11:07:59.452,0.663725,0.00257,0.210261,0.018281,0.083078,0.004725,0,5
2021-08-21 11:07:59.948,0.662277,0.002822,0.209448,0.019469,0.082839,0.004647,0,5
2021-08-21 11:08:00.447,0.663439,0.002678,0.209383,0.018224,0.080336,0.00502,0,5
2021-08-21 11:08:00.951,0.66211,0.002622,0.208456,0.018605,0.084211,0.004498,0,5
2021-08-21 11:08:01.448,0.665103,0.00275,0.210351,0.017749,0.080342,0.004679,0,5
2021-08-21 11:08:01.948,0.663285,0.002732,0.210133,0.017752,0.080629,0.004748,0,5
2021-08-21 11:08:02.452,0.663725,0.002747,0.211336,0.018947,0.08208,0.004666,0,5
2021-08-21 11:08:02.951,0.667638,0.002594,0.210175,0.017127,0.082692,0.00479,0,5
2021-08-21 11:08:03.447,0.662923,0.002674,0.211523,0.016665,0.081784,0.005078,0,5
2021-08-21 11:08:03.951,0.670798,0.002706,0.211701,0.017549,0.085379,0.004351,0,5
2021-08-21 11:08:04.452,0.678379,0.002314,0.216034,0.01778,0.085766,0.004868,0,5
2021-08-21 11:08:04.948,0.691948,0.002738,0.219969,0.017046,0.091424,0.004606,0,5
2021-08-21 11:08:05.447,0.698908,0.002573,0.220375,0.01807,0.091304,0.005134,0,5
2021-08-21 11:08:05.951,0.724792,0.002518,0.230714,0.022286,0.098113,0.004571,0,5
2021-08-21 11:08:06.447,0.774451,0.002462,0.250124,0.021293,0.101974,0.0049,0,5
2021-08-21 11:08:06.951,0.817756,0.002716,0.266023,0.021048,0.111985,0.004766,0,5
2021-08-21 11:08:07.447,0.86268,0.002335,0.283298,0.021174,0.129611,0.005026,0,5
2021-08-21 11:08:07.951,0.912784,0.002768,0.302626,0.024649,0.147835,0.004677,0,5
2021-08-21 11:08:08.447,0.947681,0.002653,0.31538,0.024458,0.160065,0.004887,0,5
2021-08-21 11:08:08.951,0.952599,0.002643,0.31781,0.022355,0.163053,0.004748,0,5
2021-08-21 11:08:09.447,0.956403,0.002547,0.317269,0.022008,0.164584,0.004681,0,5
2021-08-21 11:08:09.951,0.957475,0.002852,0.319232,0.020809,0.166801,0.004328,0,5
2021-08-21 11:08:10.447,1.013501,0.002441,0.339292,0.021816,0.165603,0.004838,0,5
2021-08-21 11:08:10.951,1.016437,0.002716,0.341964,0.020219,0.166628,0.004578,0,5
2021-08-21 11:08:11.452,1.021288,0.002681,0.343243,0.022274,0.165956,0.004739,0,5
2021-08-21 11:08:11.951,1.021643,0.00291,0.344836,0.02701,0.163282,0.004669,0,5
2021-08-21 11:08:12.447,1.022044,0.002685,0.345794,0.020529,0.170036,0.004648,0,5
2021-08-21 11:08:12.951,1.020573,0.002654,0.343331,0.024755,0.168473,0.004684,0,5
2021-08-21 11:08:13.447,1.017778,0.002452,0.338626,0.024713,0.166246,0.00473,0,5
2021-08-21 11:08:13.951,1.018864,0.002529,0.339703,0.021786,0.168423,0.004554,0,5
2021-08-21 11:08:14.447,1.020847,0.002484,0.343164,0.023733,0.168592,0.004587,0,5
2021-08-21 11:08:14.951,1.01925,0.002581,0.342984,0.020624,0.170362,0.004801,0,5
2021-08-21 11:08:15.450,1.019002,0.002457,0.341577,0.021988,0.166624,0.004623,0,5
2021-08-21 11:08:15.946,1.019355,0.002484,0.3422,0.023128,0.168976,0.00473,0,5
2021-08-21 11:08:16.450,1.017427,0.002529,0.339885,0.021951,0.16568,0.004924,0,5
2021-08-21 11:08:16.948,1.020746,0.002561,0.345553,0.023151,0.166725,0.004888,0,5
2021-08-21 11:08:17.447,1.022169,0.002805,0.344191,0.020838,0.165933,0.004812,0,5
2021-08-21 11:08:17.946,1.020181,0.002741,0.340472,0.020548,0.166209,0.004735,0,5
2021-08-21 11:08:18.450,1.021344,0.002747,0.344187,0.023278,0.168504,0.00494,0,5
2021-08-21 11:08:18.946,1.022573,0.002653,0.344219,0.025496,0.163068,0.004701,0,5
2021-08-21 11:08:19.450,1.009405,0.00255,0.343713,0.021703,0.163586,0.004711,0,5
2021-08-21 11:08:19.946,1.002799,0.002558,0.345479,0.019206,0.163144,0.004712,0,5
2021-08-21 11:08:20.450,1.00978,0.002727,0.348982,0.021808,0.165824,0.004885,0,5
2021-08-21 11:08:20.946,1.005901,0.002791,0.345701,0.022481,0.158713,0.004608,0,5
2021-08-21 11:08:21.450,1.004447,0.002633,0.348052,0.021418,0.166504,0.00448,0,5
2021-08-21 11:08:21.946,1.007468,0.002706,0.351925,0.02098,0.163637,0.004802,0,5
2021-08-21 11:08:22.450,1.008718,0.002622,0.351716,0.023071,0.163444,0.004594,0,5
2021-08-21 11:08:22.946,0.985302,0.002706,0.339404,0.026583,0.174401,0.004155,0,5
2021-08-21 11:08:23.450,0.951182,0.002664,0.325576,0.021643,0.161667,0.004714,0,5
2021-08-21 11:08:23.946,0.951248,0.002865,0.324697,0.021153,0.161058,0.00457,0,5
2021-08-21 11:08:24.450,0.951485,0.002685,0.323498,0.019662,0.159246,0.004863,0,5
2021-08-21 11:08:24.951,0.95057,0.002974,0.323365,0.020828,0.162786,0.004635,0,5
2021-08-21 11:08:25.445,0.948539,0.002693,0.321655,0.023251,0.164265,0.004639,0,5
2021-08-21 11:08:25.949,0.958787,0.002622,0.31606,0.022174,0.163049,0.004689,0,5
2021-08-21 11:08:26.450,0.965735,0.00267,0.314563,0.022779,0.168334,0.004567,0,5
2021-08-21 11:08:26.946,0.963273,0.002632,0.318825,0.0218,0.170862,0.004688,0,5
2021-08-21 11:08:27.450,0.9601,0.002831,0.316297,0.022211,0.170035,0.004516,0,5
2021-08-21 11:08:27.946,0.961019,0.002896,0.313305,0.022675,0.163106,0.004655,0,5
2021-08-21 11:08:28.450,0.966527,0.003081,0.316717,0.018571,0.171663,0.004555,0,5
2021-08-21 11:08:28.946,0.961347,0.002918,0.314361,0.019396,0.167049,0.004418,0,5
2021-08-21 11:08:29.445,0.956924,0.002805,0.317274,0.020537,0.163419,0.004576,0,5
2021-08-21 11:08:29.949,0.957808,0.002862,0.317464,0.020428,0.164234,0.004602,0,5
2021-08-21 11:08:30.450,0.958189,0.002817,0.315572,0.019123,0.168937,0.004738,0,5
2021-08-21 11:08:30.946,1.010643,0.002822,0.337718,0.031758,0.172986,0.004647,0,5
2021-08-21 11:08:31.445,1.028661,0.002815,0.347892,0.022431,0.168168,0.004203,0,5
2021-08-21 11:08:31.949,1.027032,0.002831,0.346849,0.022217,0.163979,0.004215,0,5
2021-08-21 11:08:32.445,1.031571,0.002748,0.346905,0.024313,0.165605,0.004824,0,5
2021-08-21 11:08:32.949,1.025375,0.002883,0.341344,0.022339,0.163819,0.004466,0,5
2021-08-21 11:08:33.447,1.025522,0.002782,0.336588,0.019967,0.165924,0.004853,0,5
2021-08-21 11:08:33.946,1.02783,0.002805,0.3383,0.021628,0.162746,0.004719,0,5
2021-08-21 11:08:34.445,1.028556,0.002647,0.344099,0.023691,0.164681,0.004752,0,5
2021-08-21 11:08:34.949,1.031157,0.002768,0.347323,0.021477,0.161961,0.004387,0,5
2021-08-21 11:08:35.445,1.026976,0.002981,0.343108,0.024208,0.165992,0.004235,0,5
2021-08-21 11:08:35.949,1.029511,0.003185,0.34632,0.021804,0.164504,0.004717,0,5
2021-08-21 11:08:36.445,1.029051,0.003024,0.346776,0.023028,0.164426,0.004504,0,5
2021-08-21 11:08:36.949,1.025031,0.00282,0.343896,0.020624,0.166496,0.004487,0,5
2021-08-21 11:08:37.445,1.024341,0.002939,0.344331,0.02272,0.166231,0.004858,0,5
2021-08-21 11:08:37.949,1.031761,0.002925,0.343276,0.022143,0.169395,0.004767,0,5
2021-08-21 11:08:38.448,1.026409,0.002805,0.344026,0.021699,0.164688,0.004719,0,5
2021-08-21 11:08:38.949,1.027146,0.002922,0.341666,0.024802,0.167079,0.004446,0,5
2021-08-21 11:08:39.450,1.026308,0.00265,0.344417,0.022111,0.161075,0.00479,0,5
2021-08-21 11:08:39.944,1.027284,0.002746,0.344362,0.024316,0.170583,0.004644,0,5
2021-08-21 11:08:40.448,1.018604,0.00257,0.339794,0.024749,0.166606,0.004771,0,5
2021-08-21 11:08:40.949,1.021089,0.002765,0.340548,0.022259,0.167352,0.004783,0,5
2021-08-21 11:08:41.445,1.023801,0.002928,0.340978,0.022252,0.167389,0.004497,0,5
2021-08-21 11:08:41.944,1.022106,0.00292,0.340104,0.02108,0.167993,0.004697,0,5
2021-08-21 11:08:42.448,1.024604,0.00281,0.337935,0.021047,0.167066,0.004603,0,5
2021-08-21 11:08:42.949,1.022095,0.002901,0.337559,0.021723,0.166078,0.004286,0,5
2021-08-21 11:08:43.450,1.021225,0.002891,0.338989,0.019446,0.169476,0.004699,0,5
2021-08-21 11:08:43.944,1.019164,0.002863,0.33882,0.024554,0.169193,0.004529,0,5
2021-08-21 11:08:44.448,1.023521,0.002602,0.342911,0.024212,0.164644,0.004859,0,5
2021-08-21 11:08:44.944,1.029305,0.002611,0.336199,0.020257,0.166203,0.004816,0,5
2021-08-21 11:08:45.448,1.030928,0.00232,0.338573,0.021634,0.16845,0.004624,0,5
2021-08-21 11:08:45.949,1.031202,0.002807,0.335046,0.020513,0.166803,0.004616,0,5
2021-08-21 11:08:46.448,1.031218,0.002741,0.335519,0.021594,0.170129,0.004688,0,5
2021-08-21 11:08:46.944,1.030226,0.002822,0.337144,0.022348,0.165763,0.004789,0,5
2021-08-21 11:08:47.448,1.030438,0.002768,0.339703,0.02002,0.164387,0.004387,0,5
2021-08-21 11:08:47.944,1.02957,0.002875,0.340293,0.021033,0.163926,0.004598,0,5
2021-08-21 11:08:48.448,1.030157,0.002727,0.339557,0.021343,0.170866,0.004313,0,5
2021-08-21 11:08:48.949,1.032459,0.002566,0.341171,0.021415,0.169074,0.00483,0,5
2021-08-21 11:08:49.445,1.028077,0.002568,0.340997,0.024499,0.168442,0.004789,0,5
2021-08-21 11:08:49.949,1.030178,0.002497,0.338792,0.021419,0.168034,0.004507,0,5
2021-08-21 11:08:50.445,1.031528,0.002642,0.33844,0.026037,0.170717,0.004623,0,5
2021-08-21 11:08:50.944,1.033301,0.002762,0.338539,0.02069,0.166266,0.004254,0,5
2021-08-21 11:08:51.448,1.034574,0.002643,0.339539,0.024198,0.165845,0.004748,0,5
2021-08-21 11:08:51.944,1.033529,0.002759,0.339274,0.021527,0.170181,0.004369,0,5
2021-08-21 11:08:52.448,1.031896,0.002654,0.337078,0.021733,0.171701,0.004731,0,5
2021-08-21 11:08:52.944,1.020498,0.00259,0.336922,0.021437,0.168453,0.004803,0,5
2021-08-21 11:08:53.448,1.020312,0.002695,0.334818,0.021921,0.16602,0.004755,0,5
2021-08-21 11:08:53.944,1.016539,0.002801,0.333161,0.021821,0.170591,0.004589,0,5
2021-08-21 11:08:54.444,1.019816,0.002711,0.33622,0.02441,0.17015,0.004449,0,5
2021-08-21 11:08:54.948,1.016416,0.0028,0.335365,0.020869,0.163279,0.004526,0,5
2021-08-21 11:08:55.448,1.01842,0.002785,0.333298,0.021992,0.166342,0.004562,0,5
2021-08-21 11:08:55.944,1.01763,0.002812,0.329031,0.020775,0.165911,0.004808,0,5
2021-08-21 11:08:56.444,1.014083,0.00268,0.329568,0.020111,0.170493,0.004743,0,5
2021-08-21 11:08:56.948,1.01252,0.002643,0.33017,0.020512,0.162176,0.004655,0,5
2021-08-21 11:08:57.444,1.015904,0.002579,0.330198,0.02118,0.168086,0.005001,0,5
2021-08-21 11:08:57.948,1.016927,0.002779,0.33336,0.020146,0.165486,0.004417,0,5
2021-08-21 11:08:58.444,1.011321,0.002865,0.337403,0.020758,0.167724,0.004471,0,5
2021-08-21 11:08:58.948,1.010989,0.002852,0.336531,0.021458,0.162107,0.004762,0,5
2021-08-21 11:08:59.448,0.998426,0.002848,0.332986,0.020639,0.158299,0.004591,0,5
2021-08-21 11:08:59.944,0.986784,0.002812,0.327697,0.020596,0.153769,0.004899,0,5
2021-08-21 11:09:00.444,0.973057,0.00268,0.323578,0.020419,0.14705,0.004835,0,5
2021-08-21 11:09:00.948,0.958808,0.002966,0.312652,0.02133,0.13941,0.004642,0,5
2021-08-21 11:09:01.445,0.911553,0.002771,0.300301,0.022982,0.125015,0.004875,0,5
2021-08-21 11:09:01.948,0.867391,0.002569,0.284367,0.022834,0.113076,0.004911,0,5
2021-08-21 11:09:02.444,0.825811,0.002717,0.268665,0.020709,0.099899,0.004594,0,5
2021-08-21 11:09:02.948,0.780389,0.002956,0.253846,0.022939,0.092526,0.004709,0,5
2021-08-21 11:09:03.444,0.737031,0.002717,0.235454,0.019941,0.088403,0.004594,0,5
2021-08-21 11:09:03.948,0.677226,0.002716,0.214691,0.026236,0.089431,0.004812,0,5
2021-08-21 11:09:04.444,0.601051,0.002844,0.186572,0.025945,0.076025,0.00436,0,5
2021-08-21 11:09:04.948,0.545894,0.002622,0.165364,0.019463,0.059751,0.004781,0,5
2021-08-21 11:09:05.444,0.536448,0.002653,0.160937,0.017608,0.057215,0.004408,0,5
2021-08-21 11:09:05.948,0.531153,0.002716,0.156213,0.017319,0.056681,0.004766,0,5
2021-08-21 11:09:06.444,0.512641,0.002928,0.150212,0.018656,0.056077,0.004294,0,5
2021-08-21 11:09:06.948,0.51111,0.002914,0.15027,0.017036,0.054145,0.004454,0,5
2021-08-21 11:09:07.444,0.524878,0.002833,0.15564,0.017707,0.054932,0.004432,0,5
2021-08-21 11:09:07.948,0.522652,0.002664,0.154682,0.017588,0.05479,0.004941,0,5
2021-08-21 11:09:08.444,0.523915,0.002759,0.154862,0.018035,0.055978,0.004806,0,5
2021-08-21 11:09:08.948,0.523736,0.002852,0.15614,0.017416,0.05454,0.004715,0,5
2021-08-21 11:09:09.444,0.523343,0.002664,0.155306,0.017412,0.054482,0.004916,0,5
2021-08-21 11:09:09.948,0.521225,0.002841,0.154882,0.017242,0.054711,0.004916,0,5
2021-08-21 11:09:10.444,0.524095,0.002505,0.15551,0.018226,0.056278,0.004792,0,5
2021-08-21 11:09:10.943,0.522732,0.003015,0.154775,0.016111,0.054395,0.004751,0,5
2021-08-21 11:09:11.447,0.522371,0.002633,0.154007,0.017437,0.054935,0.004529,0,5
2021-08-21 11:09:11.944,0.520776,0.002813,0.154931,0.016481,0.055157,0.004803,0,5
2021-08-21 11:09:12.447,0.522516,0.00284,0.15496,0.017568,0.053326,0.004501,0,5
2021-08-21 11:09:12.943,0.521618,0.002769,0.15425,0.016291,0.055291,0.004694,0,5
2021-08-21 11:09:13.447,0.522038,0.003143,0.155538,0.017289,0.054035,0.004372,0,5
2021-08-21 11:09:13.948,0.523236,0.003027,0.155574,0.017613,0.055806,0.004332,0,5
2021-08-21 11:09:14.444,0.521988,0.003034,0.154602,0.017026,0.055698,0.004864,0,5
2021-08-21 11:09:14.948,0.521236,0.002831,0.156304,0.017987,0.054706,0.004516,0,5
2021-08-21 11:09:15.447,0.522269,0.002689,0.154388,0.017358,0.056337,0.004339,0,5
2021-08-21 11:09:15.943,0.522179,0.002907,0.154862,0.017497,0.053476,0.004777,0,5
2021-08-21 11:09:16.447,0.521465,0.002779,0.155137,0.016384,0.053848,0.004705,0,5
2021-08-21 11:09:16.943,0.521046,0.002949,0.155677,0.017874,0.053835,0.004354,0,5
2021-08-21 11:09:17.447,0.519246,0.002789,0.155228,0.017499,0.05265,0.004593,0,5
2021-08-21 11:09:17.943,0.521967,0.002971,0.154361,0.016825,0.053821,0.004561,0,5
2021-08-21 11:09:18.447,0.519267,0.00281,0.153223,0.017037,0.054561,0.004743,0,5
2021-08-21 11:09:18.943,0.520041,0.002769,0.154324,0.017436,0.055453,0.005015,0,5
2021-08-21 11:09:19.442,0.520796,0.002657,0.154259,0.016258,0.055976,0.004688,0,5
2021-08-21 11:09:19.946,0.517912,0.002841,0.153169,0.016091,0.053484,0.004593,0,5
2021-08-21 11:09:20.447,0.505284,0.00267,0.151026,0.020147,0.063019,0.004756,0,5
2021-08-21 11:09:20.943,0.478927,0.002812,0.140099,0.016641,0.058202,0.004521,0,5
2021-08-21 11:09:21.442,0.476425,0.002878,0.139586,0.017702,0.055138,0.004681,0,5
2021-08-21 11:09:21.946,0.475639,0.002643,0.138495,0.017815,0.058726,0.004462,0,5
2021-08-21 11:09:22.442,0.466796,0.002748,0.134227,0.017243,0.0564,0.004777,0,5
2021-08-21 11:09:22.946,0.465721,0.002706,0.134375,0.01761,0.056038,0.004596,0,5
2021-08-21 11:09:23.447,0.465315,0.002796,0.135402,0.017262,0.054982,0.004682,0,5
2021-08-21 11:09:23.943,0.466076,0.002748,0.135098,0.016877,0.058275,0.004777,0,5
2021-08-21 11:09:24.442,0.467103,0.002815,0.134578,0.016191,0.05971,0.004508,0,5
2021-08-21 11:09:24.946,0.465575,0.002675,0.135578,0.016565,0.058599,0.004743,0,5
2021-08-21 11:09:25.442,0.465536,0.002706,0.13469,0.016891,0.057322,0.004415,0,5
2021-08-21 11:09:25.946,0.463409,0.002852,0.133883,0.017024,0.056457,0.004715,0,5
2021-08-21 11:09:26.444,0.463459,0.002719,0.133988,0.016735,0.054978,0.004681,0,5
2021-08-21 11:09:26.943,0.463599,0.002794,0.133915,0.017697,0.057391,0.004643,0,5
2021-08-21 11:09:27.447,0.465471,0.003039,0.134867,0.017328,0.055286,0.00464,0,5
2021-08-21 11:09:27.943,0.465706,0.002801,0.134116,0.016758,0.056615,0.004541,0,5
2021-08-21 11:09:28.442,0.466724,0.00292,0.134007,0.017061,0.060056,0.004354,0,5
2021-08-21 11:09:28.946,0.465346,0.002737,0.134193,0.016788,0.055968,0.004777,0,5
2021-08-21 11:09:29.445,0.46523,0.002783,0.133528,0.017037,0.056143,0.005071,0,5
2021-08-21 11:09:29.943,0.464239,0.002635,0.134597,0.016681,0.058061,0.00468,0,5
2021-08-21 11:09:30.442,0.46684,0.002805,0.133657,0.017433,0.057903,0.005037,0,5
2021-08-21 11:09:30.946,0.466565,0.002643,0.132989,0.016162,0.057831,0.004884,0,5
2021-08-21 11:09:31.442,0.465462,0.002526,0.13382,0.016193,0.056939,0.004989,0,5
2021-08-21 11:09:31.946,0.46694,0.002654,0.135068,0.017279,0.055804,0.004731,0,5
2021-08-21 11:09:32.442,0.466203,0.002907,0.134598,0.017473,0.058249,0.004538,0,5
2021-08-21 11:09:32.946,0.46543,0.002633,0.134338,0.01761,0.059587,0.004989,0,5
2021-08-21 11:09:33.442,0.468945,0.002695,0.135265,0.016864,0.061657,0.005132,0,5
2021-08-21 11:09:33.946,0.465992,0.002685,0.133992,0.016144,0.057014,0.004726,0,5
2021-08-21 11:09:34.442,0.463684,0.002791,0.133097,0.016599,0.057411,0.004656,0,5
2021-08-21 11:09:34.946,0.462211,0.00256,0.133336,0.017743,0.054643,0.004967,0,5
2021-08-21 11:09:35.442,0.465811,0.002547,0.133431,0.016807,0.059912,0.004728,0,5
2021-08-21 11:09:35.941,0.463578,0.002541,0.133013,0.017459,0.057095,0.004685,0,5
2021-08-21 11:09:36.445,0.463971,0.002539,0.133555,0.01725,0.056957,0.004538,0,5
2021-08-21 11:09:36.941,0.465293,0.002801,0.134561,0.018239,0.056966,0.004541,0,5
2021-08-21 11:09:37.445,0.465805,0.002841,0.13412,0.017528,0.059275,0.004871,0,5
2021-08-21 11:09:37.941,0.463165,0.002759,0.132505,0.016083,0.053645,0.00512,0,5
2021-08-21 11:09:38.445,0.466211,0.002664,0.133354,0.017072,0.057395,0.004896,0,5
2021-08-21 11:09:38.941,0.463779,0.002505,0.133042,0.016561,0.060378,0.004975,0,5
2021-08-21 11:09:39.445,0.464054,0.002779,0.13288,0.017635,0.058973,0.004843,0,5
2021-08-21 11:09:39.941,0.462795,0.002801,0.133468,0.01657,0.059176,0.004872,0,5
2021-08-21 11:09:40.445,0.464825,0.002633,0.13443,0.018005,0.060399,0.004672,0,5
2021-08-21 11:09:40.941,0.464488,0.002621,0.133486,0.017318,0.056364,0.004982,0,5
2021-08-21 11:09:41.445,0.462513,0.00255,0.132789,0.016804,0.057433,0.004938,0,5
2021-08-21 11:09:41.941,0.46415,0.002706,0.133616,0.017865,0.055578,0.005159,0,5
2021-08-21 11:09:42.445,0.464836,0.002529,0.134812,0.017584,0.058917,0.004924,0,5
2021-08-21 11:09:42.941,0.463853,0.002558,0.134487,0.016923,0.059074,0.004664,0,5
2021-08-21 11:09:43.440,0.463347,0.002415,0.133363,0.017337,0.057032,0.004779,0,5
2021-08-21 11:09:43.944,0.462179,0.002643,0.134174,0.016444,0.058385,0.004794,0,5
2021-08-21 11:09:44.445,0.462915,0.002545,0.13399,0.016725,0.057274,0.004907,0,5
2021-08-21 11:09:44.941,0.464891,0.002822,0.134412,0.015799,0.056915,0.004599,0,5
2021-08-21 11:09:45.445,0.462836,0.002425,0.134028,0.016353,0.055922,0.004939,0,5
2021-08-21 11:09:45.941,0.463885,0.002537,0.133486,0.016262,0.057868,0.005062,0,5
2021-08-21 11:09:46.445,0.465648,0.002695,0.134703,0.017287,0.058645,0.004708,0,5
2021-08-21 11:09:46.941,0.462244,0.002685,0.134023,0.016772,0.058581,0.004552,0,5
2021-08-21 11:09:47.445,0.462773,0.002758,0.134065,0.016315,0.058095,0.004878,0,5
2021-08-21 11:09:47.941,0.463419,0.002791,0.134209,0.017807,0.057037,0.004798,0,5
2021-08-21 11:09:48.445,0.463148,0.0028,0.133226,0.017295,0.060093,0.004621,0,5
2021-08-21 11:09:48.941,0.46181,0.002759,0.133542,0.016749,0.057836,0.004369,0,5
2021-08-21 11:09:49.440,0.465798,0.002636,0.134191,0.018037,0.056804,0.004676,0,5
2021-08-21 11:09:49.944,0.465971,0.002747,0.134594,0.016981,0.058689,0.004759,0,5
2021-08-21 11:09:50.445,0.463648,0.002786,0.133073,0.016669,0.059499,0.004884,0,5
2021-08-21 11:09:50.941,0.465568,0.002854,0.134079,0.017118,0.057938,0.004589,0,5
2021-08-21 11:09:51.445,0.464044,0.002872,0.134739,0.016407,0.056448,0.004486,0,5
2021-08-21 11:09:51.941,0.466044,0.002865,0.135172,0.017654,0.059178,0.00457,0,5
2021-08-21 11:09:52.445,0.467169,0.002893,0.134138,0.016725,0.058391,0.004495,0,5
2021-08-21 11:09:52.941,0.466129,0.002568,0.134931,0.017518,0.058853,0.004789,0,5
2021-08-21 11:09:53.440,0.465967,0.002773,0.135056,0.016631,0.059015,0.005001,0,5
2021-08-21 11:09:53.944,0.467075,0.0028,0.134922,0.016054,0.059748,0.004669,0,5
2021-08-21 11:09:54.440,0.465452,0.002706,0.135468,0.015395,0.058944,0.004802,0,5
2021-08-21 11:09:54.944,0.468023,0.00257,0.1335,0.017946,0.058317,0.004725,0,5
2021-08-21 11:09:55.440,0.465123,0.0026,0.134375,0.016393,0.054067,0.004924,0,5
2021-08-21 11:09:55.944,0.467169,0.002727,0.135359,0.016905,0.057643,0.00493,0,5
2021-08-21 11:09:56.440,0.465579,0.00278,0.134598,0.017551,0.056555,0.004627,0,5
2021-08-21 11:09:56.944,0.464315,0.002497,0.134666,0.016454,0.059333,0.004651,0,5
2021-08-21 11:09:57.440,0.465875,0.002706,0.135561,0.016167,0.05692,0.004564,0,5
2021-08-21 11:09:57.944,0.466471,0.002852,0.134521,0.017142,0.057307,0.004477,0,5
2021-08-21 11:09:58.440,0.467209,0.002748,0.134561,0.016594,0.058591,0.004777,0,5
2021-08-21 11:09:58.944,0.466888,0.002727,0.134885,0.015506,0.061207,0.004794,0,5
2021-08-21 11:09:59.440,0.466658,0.002685,0.133523,0.017167,0.0563,0.005105,0,5
2021-08-21 11:09:59.944,0.466315,0.002675,0.134922,0.016303,0.059405,0.00488,0,5
2021-08-21 11:10:00.440,0.466828,0.002822,0.134709,0.016459,0.055707,0.004599,0,5
2021-08-21 11:10:00.940,0.465167,0.002753,0.135165,0.016593,0.060139,0.005245,0,5
2021-08-21 11:10:01.444,0.466596,0.002612,0.13514,0.016833,0.05943,0.004798,0,5
