Time,Temperature TS outlet (Mean),Temperature TS inlet (Mean),Bypass temperature (Mean),Tank temperature (Mean),TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),LogId,Plug,Plug_future
1900-01-01 14:58:29.330,21.982819,-4.06063,22.183855,-4.241038,0.256859,0.902716,1.106949,1.141566,8,0,0.0
1900-01-01 14:58:30.330,21.988201,-4.047898,22.188056,-4.217807,0.256754,0.903871,1.109016,1.094418,8,0,0.0
1900-01-01 14:58:31.330,21.954073,-4.054723,22.169809,-4.221613,0.256444,0.903105,1.10875,0.981262,8,0,0.0
1900-01-01 14:58:32.330,21.973499,-4.043829,22.183724,-4.201663,0.256161,0.90248,1.107703,0.769096,8,0,0.0
1900-01-01 14:58:33.330,21.983081,-4.02401,22.192256,-4.200613,0.256985,0.902643,1.107693,0.990692,8,0,0.0
1900-01-01 14:58:34.330,21.967461,-4.024928,22.186874,-4.184207,0.255982,0.902281,1.107684,1.358447,8,0,0.0
1900-01-01 14:58:35.330,21.960373,-4.02191,22.179392,-4.17607,0.256145,0.901792,1.106251,1.146281,8,0,0.0
1900-01-01 14:58:36.330,21.979537,-4.003665,22.199608,-4.182763,0.25677,0.901336,1.105066,1.051984,8,0,0.0
1900-01-01 14:58:37.330,21.980587,-3.993165,22.195669,-4.169638,0.256439,0.900931,1.105902,1.084988,8,0,0.0
1900-01-01 14:58:38.330,21.979669,-3.986733,22.195538,-4.145489,0.257374,0.903378,1.10841,1.169855,8,0,0.0
1900-01-01 14:58:39.330,21.979275,-3.978989,22.199345,-4.169901,0.256413,0.901168,1.104901,0.731378,8,0,0.0
1900-01-01 14:58:40.330,21.98715,-3.972427,22.200527,-4.164126,0.256234,0.900532,1.104634,0.769096,8,0,0.0
1900-01-01 14:58:41.330,21.981244,-3.963895,22.202758,-4.139845,0.257384,0.904481,1.109044,1.04727,8,0,0.0
1900-01-01 14:58:42.330,21.994501,-3.948276,22.209322,-4.123964,0.256943,0.902732,1.106913,0.967118,8,0,0.0
1900-01-01 14:58:43.330,21.980587,-3.951689,22.200658,-4.117926,0.255804,0.902653,1.106426,0.844533,8,0,0.0
1900-01-01 14:58:44.330,22.006315,-3.931344,22.216804,-4.106376,0.257027,0.901451,1.106766,0.91997,8,0,0.0
1900-01-01 14:58:45.330,21.987938,-3.932525,22.218248,-4.109133,0.255735,0.901204,1.105286,0.91054,8,0,0.0
1900-01-01 14:58:46.330,21.987282,-3.92465,22.209584,-4.103883,0.256481,0.903514,1.107574,0.971833,8,0,0.0
1900-01-01 14:58:47.330,21.9861,-3.920581,22.208928,-4.078945,0.255746,0.903121,1.107785,0.877537,8,0,0.0
1900-01-01 14:58:48.330,21.987807,-3.912181,22.215492,-4.07212,0.257689,0.903021,1.107987,0.868107,8,0,0.0
1900-01-01 14:58:49.330,21.998308,-3.901681,22.221136,-4.076714,0.256213,0.902832,1.107886,1.056699,8,0,0.0
1900-01-01 14:58:50.330,21.985838,-3.890393,22.218248,-4.048627,0.255888,0.902438,1.106453,0.934114,8,0,0.0
1900-01-01 14:58:51.330,21.966805,-3.890787,22.211947,-4.037602,0.256113,0.901913,1.107087,1.15571,8,0,0.0
1900-01-01 14:58:52.330,21.992795,-3.870967,22.224156,-4.042983,0.256182,0.902071,1.106683,1.075559,8,0,0.0
1900-01-01 14:58:53.330,21.996864,-3.861911,22.229932,-4.026314,0.256376,0.90153,1.10593,1.04727,8,0,0.0
1900-01-01 14:58:54.330,21.9777,-3.868736,22.220874,-4.021196,0.255846,0.900002,1.104827,0.853963,8,0,0.0
1900-01-01 14:58:55.330,22.002377,-3.846948,22.237414,-4.030908,0.256612,0.903924,1.108438,0.816244,8,0,0.0
1900-01-01 14:58:56.330,21.987807,-3.847079,22.2256,-4.007808,0.256969,0.90247,1.107703,0.896396,8,0,0.0
1900-01-01 14:58:57.330,22.005002,-3.83461,22.236495,-3.999277,0.257017,0.903688,1.108621,0.915255,8,0,0.0
1900-01-01 14:58:58.330,22.003821,-3.820959,22.237677,-4.001902,0.256796,0.90322,1.107693,0.731378,8,0,0.0
1900-01-01 14:58:59.330,21.986232,-3.822141,22.220743,-3.985496,0.257484,0.903205,1.107354,1.325443,8,0,0.0
1900-01-01 14:59:00.330,21.995157,-3.813872,22.226781,-3.966859,0.25719,0.903367,1.108337,0.91054,8,0,0.0
1900-01-01 14:59:01.330,22.002508,-3.79484,22.233082,-3.961477,0.256518,0.903703,1.108805,1.075559,8,0,0.0
1900-01-01 14:59:02.330,21.989119,-3.793396,22.228882,-3.959377,0.257447,0.903787,1.108686,1.339588,8,0,0.0
1900-01-01 14:59:03.330,21.9861,-3.791952,22.227306,-3.954652,0.256392,0.90259,1.107069,1.018981,8,0,0.0
1900-01-01 14:59:04.330,21.998964,-3.770558,22.236627,-3.956227,0.257421,0.903719,1.10819,1.089703,8,0,0.0
1900-01-01 14:59:05.330,21.985707,-3.775808,22.231245,-3.960034,0.257977,0.90437,1.109053,0.740807,8,0,0.0
1900-01-01 14:59:06.330,21.970611,-3.773445,22.224418,-3.908322,0.257389,0.902197,1.106867,1.452743,8,0,0.0
1900-01-01 14:59:07.330,21.990038,-3.752313,22.234133,-3.90609,0.255798,0.901451,1.106058,1.193429,8,0,0.0
1900-01-01 14:59:08.330,21.996995,-3.739844,22.240959,-3.933259,0.256176,0.90121,1.106591,0.835103,8,0,0.0
1900-01-01 14:59:09.330,21.982425,-3.739188,22.238465,-3.92499,0.257085,0.902811,1.108291,0.976548,8,0,0.0
1900-01-01 14:59:10.330,21.985182,-3.727375,22.238465,-3.899134,0.257647,0.903583,1.107739,0.990692,8,0,0.0
1900-01-01 14:59:11.330,21.977962,-3.7279,22.234395,-3.912653,0.255993,0.902176,1.106334,0.839818,8,0,0.0
1900-01-01 14:59:12.330,21.984919,-3.708343,22.245553,-3.881809,0.257416,0.904218,1.110183,0.839818,8,0,0.0
1900-01-01 14:59:13.330,21.972055,-3.708212,22.237021,-3.874328,0.256938,0.902596,1.108704,1.132136,8,0,0.0
1900-01-01 14:59:14.330,21.962473,-3.706899,22.233345,-3.862647,0.25793,0.904475,1.109136,0.764381,8,0,0.0
1900-01-01 14:59:15.330,21.980062,-3.691936,22.239646,-3.868816,0.257258,0.904039,1.109586,0.863392,8,0,0.0
1900-01-01 14:59:16.330,21.972055,-3.687211,22.238071,-3.884959,0.256423,0.901577,1.107032,0.943544,8,0,0.0
1900-01-01 14:59:17.330,21.973499,-3.677105,22.240696,-3.855297,0.258434,0.905725,1.109908,1.169855,8,0,0.0
1900-01-01 14:59:18.330,21.959454,-3.677236,22.23387,-3.831541,0.257515,0.90289,1.107023,0.797385,8,0,0.0
1900-01-01 14:59:19.330,21.979406,-3.659385,22.240302,-3.832722,0.25761,0.90321,1.10807,0.816244,8,0,0.0
1900-01-01 14:59:20.330,21.968905,-3.652166,22.24319,-3.829572,0.257311,0.902333,1.107372,1.259436,8,0,0.0
1900-01-01 14:59:21.330,21.970349,-3.643897,22.243584,-3.830753,0.257899,0.902622,1.108309,0.91054,8,0,0.0
1900-01-01 14:59:22.330,21.980719,-3.635891,22.252773,-3.828653,0.258355,0.90467,1.10886,0.806814,8,0,0.0
1900-01-01 14:59:23.330,21.980325,-3.620796,22.248835,-3.816972,0.259211,0.906376,1.111874,0.872822,8,0,0.0
1900-01-01 14:59:24.330,21.9798,-3.609509,22.253955,-3.803847,0.257179,0.902123,1.10683,0.726663,8,0,0.0
1900-01-01 14:59:25.330,21.966805,-3.614759,22.248048,-3.794922,0.257237,0.904801,1.110036,1.004836,8,0,0.0
1900-01-01 14:59:26.330,21.964311,-3.60964,22.246866,-3.777073,0.257736,0.904271,1.108199,1.061414,8,0,0.0
1900-01-01 14:59:27.330,21.978618,-3.592577,22.259074,-3.77996,0.257053,0.905636,1.111736,1.080273,8,0,0.0
1900-01-01 14:59:28.330,21.958535,-3.589558,22.250804,-3.786785,0.256964,0.903541,1.108208,1.146281,8,0,0.0
1900-01-01 14:59:29.330,21.955123,-3.584702,22.249098,-3.776285,0.257778,0.90426,1.109696,0.868107,8,0,0.0
1900-01-01 14:59:30.330,21.966017,-3.568557,22.254086,-3.754498,0.258019,0.903609,1.107785,0.825674,8,0,0.0
1900-01-01 14:59:31.330,21.970743,-3.559763,22.259731,-3.742948,0.258324,0.903787,1.108309,0.901111,8,0,0.0
1900-01-01 14:59:32.330,21.975731,-3.553988,22.262225,-3.754235,0.257841,0.903079,1.10773,0.901111,8,0,0.0
1900-01-01 14:59:33.330,21.967592,-3.551757,22.263538,-3.751741,0.257962,0.903493,1.108318,0.924685,8,0,0.0
1900-01-01 14:59:34.330,21.954729,-3.542831,22.259074,-3.738354,0.258676,0.903845,1.108493,0.943544,8,0,0.0
1900-01-01 14:59:35.330,21.943572,-3.538238,22.251067,-3.715911,0.257557,0.902296,1.107225,1.066129,8,0,0.0
1900-01-01 14:59:36.330,21.950397,-3.526687,22.250936,-3.711186,0.258224,0.903829,1.110523,1.004836,8,0,0.0
1900-01-01 14:59:37.330,21.950003,-3.522881,22.247129,-3.695698,0.257678,0.903929,1.109145,1.217003,8,0,0.0
1900-01-01 14:59:38.330,21.934252,-3.521699,22.241484,-3.696354,0.2573,0.904313,1.11067,1.146281,8,0,0.0
1900-01-01 14:59:39.330,21.937927,-3.512512,22.240171,-3.695304,0.25699,0.902307,1.108649,0.830388,8,0,0.0
1900-01-01 14:59:40.330,21.951054,-3.496761,22.253167,-3.695829,0.257794,0.901309,1.105562,0.891681,8,0,0.0
1900-01-01 14:59:41.330,21.954335,-3.481142,22.250279,-3.673648,0.257694,0.904633,1.109448,0.740807,8,0,0.0
1900-01-01 14:59:42.330,21.954598,-3.483373,22.244897,-3.678242,0.258198,0.904186,1.110202,0.967118,8,0,0.0
1900-01-01 14:59:43.330,21.950528,-3.47681,22.243847,-3.658686,0.257169,0.90185,1.106766,0.957688,8,0,0.0
1900-01-01 14:59:44.330,21.952366,-3.470248,22.247129,-3.648711,0.256392,0.900984,1.106802,0.787955,8,0,0.0
1900-01-01 14:59:45.330,21.946853,-3.463816,22.236889,-3.645824,0.258418,0.903572,1.107951,1.207573,8,0,0.0
1900-01-01 14:59:46.330,21.946591,-3.451347,22.237546,-3.633486,0.257946,0.90425,1.10943,1.424454,8,0,0.0
1900-01-01 14:59:47.330,21.947641,-3.443997,22.232426,-3.622067,0.257494,0.903441,1.109595,0.872822,8,0,0.0
1900-01-01 14:59:48.330,21.958404,-3.433365,22.240302,-3.61603,0.258266,0.903871,1.109448,1.075559,8,0,0.0
1900-01-01 14:59:49.330,21.941471,-3.443472,22.227438,-3.609074,0.257059,0.902622,1.108153,1.099133,8,0,0.0
1900-01-01 14:59:50.330,21.942522,-3.42654,22.22665,-3.617211,0.258691,0.903488,1.108392,0.91054,8,0,0.0
1900-01-01 14:59:51.330,21.96313,-3.406589,22.241221,-3.593193,0.256749,0.902806,1.10819,0.891681,8,0,0.0
1900-01-01 14:59:52.330,21.952366,-3.407114,22.22875,-3.57403,0.25813,0.90394,1.109099,1.084988,8,0,0.0
1900-01-01 14:59:53.330,21.956435,-3.39622,22.233345,-3.575999,0.25699,0.904165,1.109292,1.070844,8,0,0.0
1900-01-01 14:59:54.330,21.958404,-3.394383,22.230457,-3.600936,0.257164,0.904617,1.111139,0.679515,8,0,0.0
1900-01-01 14:59:55.330,21.949085,-3.390183,22.227175,-3.58033,0.258466,0.906817,1.111231,1.264151,8,0,0.0
1900-01-01 14:59:56.330,21.943965,-3.378501,22.221005,-3.543318,0.257872,0.904496,1.109641,1.056699,8,0,0.0
1900-01-01 14:59:57.330,21.960111,-3.370495,22.229275,-3.559855,0.257185,0.903215,1.107436,0.830388,8,0,0.0
1900-01-01 14:59:58.330,21.96418,-3.3575,22.233739,-3.559068,0.257935,0.904974,1.109862,0.863392,8,0,0.0
1900-01-01 14:59:59.330,21.95171,-3.3554,22.224156,-3.545024,0.257237,0.904675,1.110284,0.938829,8,0,0.0
1900-01-01 15:00:00.330,21.957223,-3.347131,22.228619,-3.537806,0.258607,0.904565,1.109586,1.03784,8,0,0.0
1900-01-01 15:00:01.330,21.941209,-3.344244,22.222712,-3.520612,0.257904,0.905709,1.11113,1.084988,8,0,0.0
1900-01-01 15:00:02.330,21.964705,-3.328099,22.237021,-3.518118,0.25708,0.903068,1.108327,0.985977,8,0,0.0
1900-01-01 15:00:03.330,21.944228,-3.336368,22.224025,-3.508406,0.257673,0.903467,1.10852,1.061414,8,0,0.0
1900-01-01 15:00:04.330,21.958798,-3.313661,22.231245,-3.486225,0.258151,0.905153,1.111387,1.042555,8,0,0.0
1900-01-01 15:00:05.330,21.952497,-3.303555,22.236627,-3.490687,0.257447,0.903793,1.10841,0.731378,8,0,0.0
1900-01-01 15:00:06.330,21.93399,-3.304867,22.224812,-3.484125,0.258256,0.905373,1.108971,1.014266,8,0,0.0
1900-01-01 15:00:07.330,21.964311,-3.288723,22.232032,-3.491868,0.258145,0.904433,1.108667,0.849248,8,0,0.0
1900-01-01 15:00:08.330,21.934646,-3.29988,22.219036,-3.465881,0.257515,0.905195,1.109843,1.231147,8,0,0.0
1900-01-01 15:00:09.330,21.939109,-3.284917,22.226519,-3.459319,0.257815,0.902338,1.105415,1.042555,8,0,0.0
1900-01-01 15:00:10.330,21.931758,-3.285573,22.223762,-3.45525,0.257778,0.901855,1.105562,1.108562,8,0,0.0
1900-01-01 15:00:11.330,21.936484,-3.278485,22.219824,-3.4374,0.258765,0.904664,1.109467,0.915255,8,0,0.0
1900-01-01 15:00:12.330,21.949741,-3.262997,22.232163,-3.44685,0.258481,0.904533,1.108631,0.905825,8,0,0.0
1900-01-01 15:00:13.330,21.942784,-3.254334,22.226125,-3.443831,0.258429,0.904496,1.108364,1.014266,8,0,0.0
1900-01-01 15:00:14.330,21.94449,-3.249347,22.222974,-3.438188,0.257447,0.902806,1.107464,0.849248,8,0,0.0
1900-01-01 15:00:15.330,21.947378,-3.232415,22.229275,-3.425063,0.258103,0.904591,1.108484,1.250006,8,0,0.0
1900-01-01 15:00:16.330,21.935302,-3.235434,22.223762,-3.421125,0.25867,0.904271,1.108024,1.080273,8,0,0.0
1900-01-01 15:00:17.330,21.934121,-3.225327,22.224156,-3.409969,0.25814,0.90468,1.108015,0.929399,8,0,0.0
1900-01-01 15:00:18.330,21.934777,-3.215352,22.221793,-3.390413,0.258109,0.904239,1.10819,1.15571,8,0,0.0
1900-01-01 15:00:19.330,21.94344,-3.201308,22.229144,-3.399207,0.257988,0.903913,1.108153,0.896396,8,0,0.0
1900-01-01 15:00:20.330,21.912988,-3.205508,22.214704,-3.380963,0.258366,0.90363,1.10751,0.934114,8,0,0.0
1900-01-01 15:00:21.330,21.930708,-3.194483,22.223631,-3.389888,0.258109,0.903257,1.107629,0.806814,8,0,0.0
1900-01-01 15:00:22.330,21.930445,-3.198158,22.221399,-3.380569,0.258476,0.904596,1.108961,0.816244,8,0,0.0
1900-01-01 15:00:23.330,21.916532,-3.189364,22.21221,-3.352613,0.258371,0.905011,1.109595,1.108562,8,0,0.0
1900-01-01 15:00:24.330,21.950528,-3.165607,22.232951,-3.360226,0.257631,0.903672,1.108015,1.033125,8,0,0.0
1900-01-01 15:00:25.330,21.931889,-3.169282,22.22258,-3.349857,0.256964,0.902995,1.10683,1.160425,8,0,0.0
1900-01-01 15:00:26.330,21.927295,-3.161275,22.223631,-3.337257,0.258072,0.90542,1.108493,1.103847,8,0,0.0
1900-01-01 15:00:27.330,21.939109,-3.147625,22.228094,-3.34592,0.258229,0.904407,1.108768,1.02841,8,0,0.0
1900-01-01 15:00:28.330,21.927164,-3.148937,22.220874,-3.322426,0.257836,0.904034,1.109044,1.080273,8,0,0.0
1900-01-01 15:00:29.330,21.930971,-3.136599,22.222843,-3.326888,0.257825,0.903173,1.107519,0.905825,8,0,0.0
1900-01-01 15:00:30.330,21.930314,-3.131612,22.231901,-3.311401,0.257694,0.904932,1.110587,0.853963,8,0,0.0
1900-01-01 15:00:31.330,21.922701,-3.131087,22.228094,-3.299457,0.258497,0.905011,1.109347,0.816244,8,0,0.0
1900-01-01 15:00:32.330,21.92992,-3.115599,22.237677,-3.303657,0.257909,0.904071,1.107675,0.995407,8,0,0.0
1900-01-01 15:00:33.330,21.923095,-3.110086,22.234133,-3.29447,0.257584,0.902596,1.107969,0.901111,8,0,0.0
1900-01-01 15:00:34.330,21.927295,-3.10838,22.235445,-3.295651,0.25687,0.904223,1.108805,0.957688,8,0,0.0
1900-01-01 15:00:35.330,21.945147,-3.091973,22.249754,-3.291451,0.258497,0.904628,1.108833,0.971833,8,0,0.0
1900-01-01 15:00:36.330,21.928083,-3.086985,22.239383,-3.278458,0.258413,0.904675,1.108199,1.245292,8,0,0.0
1900-01-01 15:00:37.330,21.934515,-3.075829,22.249229,-3.258114,0.257699,0.904292,1.10875,1.089703,8,0,0.0
1900-01-01 15:00:38.330,21.930445,-3.07806,22.250542,-3.259033,0.258439,0.906098,1.111139,1.117992,8,0,0.0
1900-01-01 15:00:39.330,21.924801,-3.081473,22.250936,-3.251683,0.25782,0.903441,1.108318,1.127421,8,0,0.0
1900-01-01 15:00:40.330,21.934515,-3.064278,22.256712,-3.243283,0.257741,0.905021,1.10853,0.872822,8,0,0.0
1900-01-01 15:00:41.330,21.933596,-3.052728,22.260781,-3.23777,0.256875,0.902512,1.105534,1.009551,8,0,0.0
1900-01-01 15:00:42.330,21.933858,-3.045246,22.257237,-3.21467,0.258691,0.905741,1.110266,1.080273,8,0,0.0
1900-01-01 15:00:43.330,21.930708,-3.033959,22.261044,-3.208371,0.2574,0.904113,1.107363,1.094418,8,0,0.0
1900-01-01 15:00:44.330,21.934121,-3.025952,22.264588,-3.208633,0.257951,0.902443,1.10706,1.146281,8,0,0.0
1900-01-01 15:00:45.330,21.926376,-3.026346,22.258418,-3.210471,0.257069,0.903682,1.108686,0.872822,8,0,0.0
1900-01-01 15:00:46.330,21.925064,-3.018996,22.261569,-3.205877,0.257647,0.905205,1.109439,1.136851,8,0,0.0
1900-01-01 15:00:47.330,21.942128,-3.005476,22.269314,-3.201283,0.258009,0.904895,1.10943,0.934114,8,0,0.0
1900-01-01 15:00:48.330,21.924145,-3.00482,22.258287,-3.182777,0.257027,0.904449,1.110808,0.863392,8,0,0.0
1900-01-01 15:00:49.330,21.932021,-2.999176,22.2638,-3.185008,0.258781,0.906302,1.110698,0.924685,8,0,0.0
1900-01-01 15:00:50.330,21.929527,-2.995238,22.259468,-3.182777,0.256344,0.902307,1.106481,0.78324,8,0,0.0
1900-01-01 15:00:51.330,21.926639,-2.980407,22.261437,-3.178315,0.257563,0.903682,1.108245,0.967118,8,0,0.0
1900-01-01 15:00:52.330,21.912856,-2.989332,22.246341,-3.161908,0.258014,0.905126,1.109724,0.929399,8,0,0.0
1900-01-01 15:00:53.330,21.925589,-2.962031,22.25238,-3.14839,0.2572,0.904344,1.109421,1.066129,8,0,0.0
1900-01-01 15:00:54.330,21.908656,-2.962294,22.24516,-3.127521,0.257405,0.906722,1.110615,0.882251,8,0,0.0
1900-01-01 15:00:55.330,21.920995,-2.955468,22.251723,-3.126734,0.257085,0.904024,1.108208,1.03784,8,0,0.0
1900-01-01 15:00:56.330,21.912331,-2.953106,22.246604,-3.129884,0.257762,0.904102,1.108833,1.306584,8,0,0.0
1900-01-01 15:00:57.330,21.911544,-2.945493,22.244897,-3.125946,0.257484,0.903483,1.107795,1.16514,8,0,0.0
1900-01-01 15:00:58.330,21.918107,-2.934599,22.24516,-3.107965,0.258014,0.906491,1.110349,1.207573,8,0,0.0
1900-01-01 15:00:59.330,21.897105,-2.936305,22.234133,-3.105471,0.257888,0.904039,1.108493,0.646511,8,0,0.0
1900-01-01 15:01:00.330,21.925983,-2.915698,22.245947,-3.104946,0.257106,0.902968,1.108869,1.094418,8,0,0.0
1900-01-01 15:01:01.330,21.913644,-2.913205,22.241615,-3.097071,0.25668,0.905667,1.110165,1.198144,8,0,0.0
1900-01-01 15:01:02.330,21.924933,-2.901917,22.246341,-3.092871,0.25636,0.903929,1.108254,1.268866,8,0,0.0
1900-01-01 15:01:03.330,21.914038,-2.900604,22.244109,-3.076072,0.256302,0.902328,1.107197,1.150995,8,0,0.0
1900-01-01 15:01:04.330,21.91325,-2.88341,22.244766,-3.057172,0.256764,0.903373,1.109825,0.971833,8,0,0.0
1900-01-01 15:01:05.330,21.902881,-2.886035,22.231245,-3.045491,0.25751,0.903945,1.109237,1.16514,8,0,0.0
1900-01-01 15:01:06.330,21.905768,-2.882097,22.235708,-3.060322,0.258214,0.906323,1.111552,1.02841,8,0,0.0
1900-01-01 15:01:07.330,21.90183,-2.880391,22.235051,-3.064784,0.256728,0.902774,1.108052,0.905825,8,0,0.0
1900-01-01 15:01:08.330,21.912988,-2.856503,22.237546,-3.043916,0.258135,0.905851,1.111194,1.03784,8,0,0.0
1900-01-01 15:01:09.330,21.912856,-2.859784,22.237414,-3.045359,0.257442,0.905888,1.110652,0.759666,8,0,0.0
1900-01-01 15:01:10.330,21.910362,-2.848496,22.231638,-3.027378,0.257998,0.905069,1.109402,0.915255,8,0,0.0
1900-01-01 15:01:11.330,21.896974,-2.846921,22.226519,-3.018847,0.25687,0.903205,1.108722,1.042555,8,0,0.0
1900-01-01 15:01:12.330,21.886079,-2.844165,22.223762,-3.024097,0.256581,0.902785,1.10784,1.141566,8,0,0.0
1900-01-01 15:01:13.330,21.894874,-2.825395,22.22665,-3.021209,0.256938,0.903971,1.109072,0.820959,8,0,0.0
1900-01-01 15:01:14.330,21.888442,-2.827364,22.222187,-3.005591,0.257095,0.902533,1.108934,0.703089,8,0,0.0
1900-01-01 15:01:15.330,21.920207,-2.805839,22.234789,-2.997453,0.256318,0.901756,1.108373,0.967118,8,0,0.0
1900-01-01 15:01:16.330,21.906818,-2.80702,22.233214,-2.991285,0.256292,0.902774,1.108557,1.04727,8,0,0.0
1900-01-01 15:01:17.330,21.893298,-2.801376,22.224681,-2.983147,0.256785,0.90394,1.109356,0.962403,8,0,0.0
1900-01-01 15:01:18.330,21.885029,-2.800195,22.222449,-2.984985,0.257027,0.902942,1.107978,1.051984,8,0,0.0
1900-01-01 15:01:19.330,21.881091,-2.790876,22.216804,-2.973435,0.256917,0.905079,1.111231,0.764381,8,0,0.0
1900-01-01 15:01:20.330,21.864684,-2.795338,22.210635,-2.962279,0.256922,0.905048,1.110707,1.089703,8,0,0.0
1900-01-01 15:01:21.330,21.887392,-2.767906,22.224156,-2.938654,0.256497,0.901414,1.10853,0.844533,8,0,0.0
1900-01-01 15:01:22.330,21.888967,-2.761081,22.224681,-2.944298,0.25656,0.903178,1.108263,0.877537,8,0,0.0
1900-01-01 15:01:23.330,21.891986,-2.757274,22.225075,-2.93826,0.256386,0.904696,1.110137,1.094418,8,0,0.0
1900-01-01 15:01:24.330,21.881879,-2.757143,22.223762,-2.933404,0.256486,0.903404,1.108649,1.240577,8,0,0.0
1900-01-01 15:01:25.330,21.897499,-2.740211,22.230719,-2.942066,0.256481,0.905725,1.111102,0.759666,8,0,0.0
1900-01-01 15:01:26.330,21.888573,-2.743887,22.228225,-2.922904,0.256659,0.903331,1.107859,0.995407,8,0,0.0
1900-01-01 15:01:27.330,21.896186,-2.722098,22.237414,-2.906367,0.257064,0.904013,1.108805,1.070844,8,0,0.0
1900-01-01 15:01:28.330,21.891855,-2.724198,22.234395,-2.904004,0.257263,0.905189,1.110036,0.759666,8,0,0.0
1900-01-01 15:01:29.330,21.911544,-2.707004,22.245685,-2.915423,0.256397,0.901903,1.106113,0.901111,8,0,0.0
1900-01-01 15:01:30.330,21.904981,-2.703854,22.238465,-2.896917,0.256607,0.903409,1.107574,1.03784,8,0,0.0
1900-01-01 15:01:31.330,21.890673,-2.699391,22.234001,-2.889173,0.256612,0.904344,1.10807,0.91054,8,0,0.0
1900-01-01 15:01:32.330,21.892642,-2.69611,22.23597,-2.887598,0.256738,0.903446,1.109163,1.014266,8,0,0.0
1900-01-01 15:01:33.330,21.878991,-2.691122,22.230719,-2.846779,0.256549,0.905657,1.110734,1.15571,8,0,0.0
1900-01-01 15:01:34.330,21.890148,-2.679572,22.240696,-2.861479,0.256738,0.903189,1.107666,0.853963,8,0,0.0
1900-01-01 15:01:35.330,21.886998,-2.671565,22.231901,-2.847567,0.257269,0.905321,1.109595,1.141566,8,0,0.0
1900-01-01 15:01:36.330,21.89658,-2.667759,22.234789,-2.854917,0.256806,0.904286,1.10965,0.754952,8,0,0.0
1900-01-01 15:01:37.330,21.87781,-2.663428,22.230851,-2.843761,0.257379,0.904817,1.109145,1.372591,8,0,0.0
1900-01-01 15:01:38.330,21.879254,-2.657652,22.229801,-2.83838,0.255588,0.902055,1.106756,1.02841,8,0,0.0
1900-01-01 15:01:39.330,21.886342,-2.65109,22.2277,-2.820661,0.256701,0.903488,1.107014,0.863392,8,0,0.0
1900-01-01 15:01:40.330,21.893955,-2.632452,22.234658,-2.831161,0.256418,0.904239,1.10886,1.188714,8,0,0.0
1900-01-01 15:01:41.330,21.87269,-2.635995,22.223237,-2.813048,0.256323,0.902732,1.107317,0.740807,8,0,0.0
1900-01-01 15:01:42.330,21.881354,-2.626808,22.222712,-2.815805,0.25708,0.904654,1.109632,0.886966,8,0,0.0
1900-01-01 15:01:43.330,21.88516,-2.617751,22.224681,-2.792705,0.256917,0.903551,1.107427,0.985977,8,0,0.0
1900-01-01 15:01:44.330,21.866652,-2.616832,22.211554,-2.797299,0.256775,0.903819,1.109706,1.014266,8,0,0.0
1900-01-01 15:01:45.330,21.872034,-2.606463,22.215886,-2.792836,0.256964,0.905347,1.110422,0.915255,8,0,0.0
1900-01-01 15:01:46.330,21.87059,-2.601213,22.211816,-2.771311,0.25719,0.903803,1.10784,1.245292,8,0,0.0
1900-01-01 15:01:47.330,21.86744,-2.597932,22.204859,-2.783124,0.256392,0.903247,1.107445,0.849248,8,0,0.0
1900-01-01 15:01:48.330,21.855758,-2.592419,22.200001,-2.762124,0.256575,0.903903,1.108327,0.985977,8,0,0.0
1900-01-01 15:01:49.330,21.859039,-2.5852,22.203808,-2.752543,0.256969,0.904869,1.108796,1.066129,8,0,0.0
1900-01-01 15:01:50.330,21.862977,-2.577587,22.202889,-2.747686,0.256675,0.904906,1.109669,0.938829,8,0,0.0
1900-01-01 15:01:51.330,21.860877,-2.570893,22.204202,-2.745586,0.256103,0.903037,1.108116,1.122707,8,0,0.0
1900-01-01 15:01:52.330,21.881354,-2.547136,22.217592,-2.74073,0.256623,0.9029,1.107877,1.084988,8,0,0.0
1900-01-01 15:01:53.330,21.876366,-2.54858,22.213391,-2.73968,0.255793,0.90353,1.108116,0.717233,8,0,0.0
1900-01-01 15:01:54.330,21.856152,-2.549236,22.200789,-2.709624,0.256743,0.904502,1.10886,0.797385,8,0,0.0
1900-01-01 15:01:55.330,21.862846,-2.539655,22.204071,-2.700962,0.256502,0.903871,1.108309,1.268866,8,0,0.0
1900-01-01 15:01:56.330,21.869278,-2.531255,22.210897,-2.694662,0.256743,0.902438,1.106646,1.217003,8,0,0.0
1900-01-01 15:01:57.330,21.862452,-2.52968,22.20814,-2.707131,0.257227,0.904066,1.10841,1.066129,8,0,0.0
1900-01-01 15:01:58.330,21.856283,-2.524561,22.204596,-2.703718,0.257657,0.906733,1.109926,0.905825,8,0,0.0
1900-01-01 15:01:59.330,21.859958,-2.51301,22.204465,-2.687968,0.25594,0.90259,1.107133,1.009551,8,0,0.0
1900-01-01 15:02:00.330,21.861533,-2.50461,22.204202,-2.697418,0.256376,0.904927,1.108713,1.089703,8,0,0.0
1900-01-01 15:02:01.330,21.84867,-2.50356,22.206959,-2.678912,0.256827,0.903635,1.107464,0.844533,8,0,0.0
