Time,TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),Plug,Plug_future,LogId
1900-01-01 14:06:22.654,0.245103,0.872516,1.0823,1.570613,0,0.0,25
1900-01-01 14:06:23.654,0.245098,0.873808,1.081041,1.254721,0,0.0,25
1900-01-01 14:06:24.654,0.24534,0.872495,1.079599,1.03784,0,0.0,25
1900-01-01 14:06:25.654,0.246143,0.875041,1.08264,1.584758,0,0.0,25
1900-01-01 14:06:26.654,0.245481,0.872553,1.080619,1.226432,0,0.0,25
1900-01-01 14:06:27.654,0.245082,0.871954,1.081363,1.334873,0,0.0,25
1900-01-01 14:06:28.654,0.245907,0.874065,1.082989,0.957688,0,0.0,25
1900-01-01 14:06:29.654,0.244951,0.870642,1.078257,1.316014,0,0.0,25
1900-01-01 14:06:30.654,0.244972,0.871618,1.081372,1.089703,0,0.0,25
1900-01-01 14:06:31.654,0.245571,0.873493,1.081363,1.325443,0,0.0,25
1900-01-01 14:06:32.654,0.245954,0.874474,1.083366,1.193429,0,0.0,25
1900-01-01 14:06:33.654,0.245723,0.873225,1.081739,1.202858,0,0.0,25
1900-01-01 14:06:34.654,0.246469,0.875593,1.083255,1.330158,0,0.0,25
1900-01-01 14:06:35.654,0.245844,0.873125,1.082089,1.278295,0,0.0,25
1900-01-01 14:06:36.654,0.245539,0.873335,1.080563,1.108562,0,0.0,25
1900-01-01 14:06:37.654,0.245376,0.871896,1.079838,1.367877,0,0.0,25
1900-01-01 14:06:38.654,0.245445,0.872847,1.08105,1.325443,0,0.0,25
1900-01-01 14:06:39.654,0.245098,0.873865,1.081335,1.16514,0,0.0,25
1900-01-01 14:06:40.654,0.246269,0.874606,1.082824,1.259436,0,0.0,25
1900-01-01 14:06:41.654,0.245607,0.874296,1.082557,1.372591,0,0.0,25
1900-01-01 14:06:42.654,0.245597,0.873503,1.081032,1.391451,0,0.0,25
1900-01-01 14:06:43.654,0.246269,0.874842,1.083007,1.547039,0,0.0,25
1900-01-01 14:06:44.654,0.245907,0.871429,1.080187,1.268866,0,0.0,25
1900-01-01 14:06:45.654,0.245786,0.872007,1.081032,1.235862,0,0.0,25
1900-01-01 14:06:46.654,0.246059,0.872395,1.080766,1.52818,0,0.0,25
1900-01-01 14:06:47.654,0.245943,0.872154,1.079452,1.250006,0,0.0,25
1900-01-01 14:06:48.654,0.246658,0.874495,1.08207,1.415025,0,0.0,25
1900-01-01 14:06:49.654,0.24555,0.873424,1.081574,1.084988,0,0.0,25
1900-01-01 14:06:50.654,0.245891,0.874285,1.083053,1.297155,0,0.0,25
1900-01-01 14:06:51.654,0.246285,0.874081,1.082144,1.27358,0,0.0,25
1900-01-01 14:06:52.654,0.246211,0.874343,1.082383,1.499891,0,0.0,25
1900-01-01 14:06:53.654,0.245571,0.874606,1.083035,1.136851,0,0.0,25
1900-01-01 14:06:54.654,0.24546,0.872758,1.081197,1.000122,0,0.0,25
1900-01-01 14:06:55.654,0.245922,0.873724,1.083457,0.981262,0,0.0,25
1900-01-01 14:06:56.654,0.245051,0.872369,1.081124,1.089703,0,0.0,25
1900-01-01 14:06:57.654,0.246595,0.874952,1.083173,1.235862,0,0.0,25
1900-01-01 14:06:58.654,0.245334,0.874569,1.082291,1.254721,0,0.0,25
1900-01-01 14:06:59.654,0.245067,0.873409,1.083072,1.231147,0,0.0,25
1900-01-01 14:07:00.654,0.244914,0.871214,1.079599,0.990692,0,0.0,25
1900-01-01 14:07:01.654,0.245245,0.872889,1.081151,1.311299,0,0.0,25
1900-01-01 14:07:02.654,0.245366,0.873718,1.082805,1.061414,0,0.0,25
1900-01-01 14:07:03.654,0.24483,0.871802,1.080306,1.217003,0,0.0,25
1900-01-01 14:07:04.654,0.245991,0.872726,1.080857,1.41974,0,0.0,25
1900-01-01 14:07:05.654,0.245513,0.872716,1.081133,1.358447,0,0.0,25
1900-01-01 14:07:06.654,0.244752,0.872999,1.081611,1.056699,0,0.0,25
1900-01-01 14:07:07.654,0.245266,0.873172,1.081785,1.231147,0,0.0,25
1900-01-01 14:07:08.654,0.245114,0.872889,1.081611,1.349017,0,0.0,25
1900-01-01 14:07:09.654,0.245051,0.872495,1.080306,1.372591,0,0.0,25
1900-01-01 14:07:10.654,0.244741,0.873025,1.080334,1.198144,0,0.0,25
1900-01-01 14:07:11.654,0.245182,0.873083,1.080876,1.334873,0,0.0,25
1900-01-01 14:07:12.654,0.244022,0.872285,1.081078,1.372591,0,0.0,25
1900-01-01 14:07:13.654,0.245985,0.873934,1.081648,1.372591,0,0.0,25
1900-01-01 14:07:14.654,0.245833,0.872731,1.080233,1.27358,0,0.0,25
1900-01-01 14:07:15.654,0.245597,0.874417,1.083384,1.254721,0,0.0,25
1900-01-01 14:07:16.654,0.245581,0.87364,1.082263,1.245292,0,0.0,25
1900-01-01 14:07:17.654,0.244767,0.873876,1.081225,1.391451,0,0.0,25
1900-01-01 14:07:18.654,0.244148,0.872495,1.079351,1.188714,0,0.0,25
1900-01-01 14:07:19.654,0.244232,0.872427,1.081087,1.306584,0,0.0,25
1900-01-01 14:07:20.654,0.244332,0.872227,1.080122,1.113277,0,0.0,25
1900-01-01 14:07:21.654,0.245303,0.871492,1.07992,1.320729,0,0.0,25
1900-01-01 14:07:22.654,0.245529,0.874669,1.08331,1.193429,0,0.0,25
1900-01-01 14:07:23.654,0.24524,0.873871,1.082741,1.070844,0,0.0,25
1900-01-01 14:07:24.654,0.24513,0.872248,1.080931,1.424454,0,0.0,25
1900-01-01 14:07:25.654,0.243696,0.87144,1.079048,1.202858,0,0.0,25
1900-01-01 14:07:26.654,0.244384,0.872369,1.080949,1.056699,0,0.0,25
1900-01-01 14:07:27.654,0.244332,0.872348,1.080407,1.457458,0,0.0,25
1900-01-01 14:07:28.654,0.24587,0.872794,1.080444,1.202858,0,0.0,25
1900-01-01 14:07:29.654,0.24493,0.872075,1.078708,1.179284,0,0.0,25
1900-01-01 14:07:30.654,0.244599,0.874574,1.081942,1.339588,0,0.0,25
1900-01-01 14:07:31.654,0.243948,0.874165,1.080766,1.080273,0,0.0,25
1900-01-01 14:07:32.654,0.244342,0.872652,1.080563,1.070844,0,0.0,25
1900-01-01 14:07:33.654,0.245445,0.874543,1.08139,1.141566,0,0.0,25
1900-01-01 14:07:34.654,0.24524,0.872154,1.079213,1.179284,0,0.0,25
1900-01-01 14:07:35.654,0.24398,0.873304,1.080802,1.207573,0,0.0,25
1900-01-01 14:07:36.654,0.244442,0.873766,1.080692,1.004836,0,0.0,25
1900-01-01 14:07:37.654,0.244174,0.871613,1.079351,1.306584,0,0.0,25
1900-01-01 14:07:38.654,0.244473,0.873472,1.081923,1.457458,0,0.0,25
1900-01-01 14:07:39.654,0.244631,0.874543,1.081115,1.301869,0,0.0,25
1900-01-01 14:07:40.654,0.24483,0.874201,1.08094,1.316014,0,0.0,25
1900-01-01 14:07:41.654,0.2442,0.874369,1.082281,1.316014,0,0.0,25
1900-01-01 14:07:42.654,0.244368,0.874726,1.082116,1.334873,0,0.0,25
1900-01-01 14:07:43.654,0.244536,0.872563,1.080104,1.113277,0,0.0,25
1900-01-01 14:07:44.654,0.244227,0.874952,1.083412,1.349017,0,0.0,25
1900-01-01 14:07:45.654,0.245518,0.874669,1.082217,1.245292,0,0.0,25
1900-01-01 14:07:46.654,0.243429,0.873671,1.080325,1.099133,0,0.0,25
1900-01-01 14:07:47.654,0.244647,0.872379,1.080692,1.136851,0,0.0,25
1900-01-01 14:07:48.654,0.244132,0.874243,1.081795,1.094418,0,0.0,25
1900-01-01 14:07:49.654,0.243948,0.872652,1.080591,1.485747,0,0.0,25
1900-01-01 14:07:50.654,0.245208,0.874233,1.081886,1.349017,0,0.0,25
1900-01-01 14:07:51.654,0.244825,0.873592,1.081253,1.306584,0,0.0,25
1900-01-01 14:07:52.654,0.244799,0.874075,1.082134,1.103847,0,0.0,25
1900-01-01 14:07:53.654,0.243255,0.871744,1.079149,1.29244,0,0.0,25
1900-01-01 14:07:54.654,0.244064,0.874296,1.081739,1.231147,0,0.0,25
1900-01-01 14:07:55.654,0.243287,0.87198,1.080113,1.193429,0,0.0,25
1900-01-01 14:07:56.654,0.244216,0.874165,1.081547,1.231147,0,0.0,25
1900-01-01 14:07:57.654,0.243896,0.872432,1.080361,1.259436,0,0.0,25
1900-01-01 14:07:58.654,0.243334,0.872453,1.080959,1.29244,0,0.0,25
1900-01-01 14:07:59.654,0.243019,0.872453,1.079544,1.066129,0,0.0,25
1900-01-01 14:08:00.654,0.244363,0.87354,1.08015,1.183999,0,0.0,25
1900-01-01 14:08:01.654,0.24357,0.872238,1.079534,1.04727,0,0.0,25
1900-01-01 14:08:02.654,0.243392,0.873361,1.080655,1.382021,0,0.0,25
1900-01-01 14:08:03.654,0.245056,0.872558,1.080205,0.811529,0,0.0,25
1900-01-01 14:08:04.654,0.243801,0.873451,1.082171,1.41031,0,0.0,25
1900-01-01 14:08:05.654,0.243938,0.873498,1.081905,1.231147,0,0.0,25
1900-01-01 14:08:06.654,0.244164,0.873923,1.081877,1.160425,0,0.0,25
1900-01-01 14:08:07.654,0.243791,0.87312,1.081381,1.443314,0,0.0,25
1900-01-01 14:08:08.654,0.243644,0.872196,1.08026,1.27358,0,0.0,25
1900-01-01 14:08:09.654,0.244573,0.872311,1.080196,1.117992,0,0.0,25
1900-01-01 14:08:10.654,0.243822,0.874296,1.08162,1.061414,0,0.0,25
1900-01-01 14:08:11.654,0.244374,0.874081,1.08184,1.122707,0,0.0,25
1900-01-01 14:08:12.654,0.244174,0.872001,1.079424,1.117992,0,0.0,25
1900-01-01 14:08:13.654,0.24377,0.87365,1.080462,1.448028,0,0.0,25
1900-01-01 14:08:14.654,0.244788,0.87386,1.081831,1.297155,0,0.0,25
1900-01-01 14:08:15.654,0.243969,0.872674,1.08026,1.40088,0,0.0,25
1900-01-01 14:08:16.654,0.243901,0.872238,1.080168,1.391451,0,0.0,25
1900-01-01 14:08:17.654,0.243465,0.873235,1.079681,1.188714,0,0.0,25
1900-01-01 14:08:18.654,0.243471,0.872427,1.080499,1.080273,0,0.0,25
1900-01-01 14:08:19.654,0.243166,0.87207,1.079884,0.934114,0,0.0,25
1900-01-01 14:08:20.654,0.243145,0.872243,1.079939,1.424454,0,0.0,25
1900-01-01 14:08:21.654,0.245193,0.874789,1.082327,1.250006,0,0.0,25
1900-01-01 14:08:22.654,0.243691,0.873141,1.082704,1.245292,0,0.0,25
1900-01-01 14:08:23.654,0.244458,0.874007,1.082621,1.316014,0,0.0,25
1900-01-01 14:08:24.654,0.244977,0.87365,1.081179,1.042555,0,0.0,25
