Time,TS outlet pressure (Mean),Pump outlet pressure (Mean),Differential pressure (Mean),Flow rate (Mean),Differential pressure (Std Dev),Pressure before pump (Std Dev),Pressure after pump (Std Dev),Plug,Plug_future,LogId
1900-01-01 11:48:22.455,0.751101,0.000115,0.205531,1585.961024,0.015674,0.055961,0.005447,0,0,6
1900-01-01 11:48:22.959,0.753846,0.000237,0.206597,1585.737974,0.016443,0.053644,0.005532,0,0,6
1900-01-01 11:48:23.455,0.75202,0.000494,0.205225,1585.431379,0.016034,0.055407,0.005723,0,0,6
1900-01-01 11:48:23.959,0.752054,0.000497,0.205175,1585.363783,0.01571,0.054208,0.005716,0,0,6
1900-01-01 11:48:24.455,0.755132,0.00061,0.206373,1585.01313,0.016193,0.056797,0.005776,0,0,6
1900-01-01 11:48:24.959,0.754721,0.000497,0.206287,1584.278629,0.016522,0.057065,0.0054,0,0,6
1900-01-01 11:48:25.458,0.754379,0.000542,0.206824,1584.759734,0.016322,0.056476,0.00557,0,0,6
1900-01-01 11:48:25.959,0.751402,0.000417,0.205086,1585.411229,0.015957,0.054082,0.005507,0,0,6
1900-01-01 11:48:26.455,0.753587,0.000483,0.205669,1585.193737,0.015657,0.057514,0.005563,0,0,6
1900-01-01 11:48:26.959,0.754117,0.000393,0.205722,1581.958644,0.016816,0.056583,0.005695,0,0,6
1900-01-01 11:48:27.456,0.754401,0.000256,0.205896,1584.046077,0.015888,0.058714,0.005544,0,0,6
1900-01-01 11:48:27.959,0.750755,0.000252,0.204987,1583.479865,0.015595,0.060636,0.005617,0,0,6
1900-01-01 11:48:28.458,0.750528,0.000279,0.205167,1583.862126,0.015942,0.062494,0.005388,0,0,6
1900-01-01 11:48:28.959,0.754053,0.000239,0.205691,1582.324489,0.015454,0.062327,0.005414,0,0,6
1900-01-01 11:48:29.455,0.752549,0.000483,0.20504,1582.028352,0.016248,0.067178,0.005483,0,0,6
1900-01-01 11:48:29.959,0.749752,0.000383,0.204865,1583.006379,0.01606,0.06328,0.005615,0,0,6
1900-01-01 11:48:30.460,0.750386,0.00025,0.204701,1581.976289,0.015343,0.063914,0.005499,0,0,6
1900-01-01 11:48:30.956,0.749564,0.000345,0.203706,1581.182348,0.016073,0.064089,0.005492,0,0,6
1900-01-01 11:48:31.455,0.751991,0.000174,0.204946,1580.14886,0.016127,0.066766,0.005512,0,0,6
1900-01-01 11:48:31.959,0.750866,0.000164,0.203917,1580.274784,0.017054,0.066831,0.005738,0,0,6
1900-01-01 11:48:32.458,0.751139,0.000185,0.204136,1580.375624,0.015667,0.069784,0.005752,0,0,6
1900-01-01 11:48:32.959,0.749725,0.000344,0.204297,1579.303623,0.01582,0.069496,0.005647,0,0,6
1900-01-01 11:48:33.455,0.751925,0.000155,0.20491,1578.644336,0.015575,0.068332,0.0053,0,0,6
1900-01-01 11:48:33.954,0.749992,0.000164,0.203676,1579.421324,0.015396,0.071189,0.005588,0,0,6
1900-01-01 11:48:34.458,0.748241,7e-05,0.203571,1579.451563,0.015617,0.068935,0.005422,0,0,6
1900-01-01 11:48:34.954,0.748675,0.000335,0.203854,1577.579702,0.016306,0.068451,0.005407,0,0,6
1900-01-01 11:48:35.458,0.749085,0.000247,0.203808,1575.653523,0.015804,0.070495,0.005731,0,0,6
1900-01-01 11:48:35.954,0.748612,0.000578,0.204076,1576.077808,0.015449,0.066287,0.005888,0,0,6
1900-01-01 11:48:36.458,0.749262,0.000404,0.20379,1576.560937,0.016017,0.067714,0.005542,0,0,6
1900-01-01 11:48:36.954,0.743827,0.000271,0.201817,1576.305944,0.015973,0.069144,0.00559,0,0,6
1900-01-01 11:48:37.458,0.747804,0.000226,0.202696,1573.791922,0.016553,0.065366,0.005529,0,0,6
1900-01-01 11:48:37.954,0.747924,0.000377,0.203224,1572.170981,0.016763,0.063786,0.005581,0,0,6
1900-01-01 11:48:38.458,0.746345,0.000216,0.203006,1571.593549,0.015407,0.069148,0.005604,0,0,6
1900-01-01 11:48:38.959,0.748185,0.000281,0.202757,1571.680879,0.016432,0.066334,0.005589,0,0,6
1900-01-01 11:48:39.455,0.748506,0.000208,0.202613,1572.08543,0.016219,0.068805,0.005528,0,0,6
1900-01-01 11:48:39.959,0.746449,0.00031,0.202404,1572.725478,0.015454,0.068351,0.005556,0,0,6
1900-01-01 11:48:40.455,0.746293,-7.8e-05,0.202113,1573.473256,0.016569,0.06861,0.005631,0,0,6
1900-01-01 11:48:40.954,0.747856,0.000174,0.202203,1571.267257,0.016801,0.068392,0.005787,0,0,6
1900-01-01 11:48:41.458,0.747116,6e-05,0.201803,1571.397099,0.015878,0.065292,0.005537,0,0,6
1900-01-01 11:48:41.954,0.749046,0.000314,0.203224,1571.201403,0.015406,0.068593,0.005721,0,0,6
1900-01-01 11:48:42.458,0.748918,0.00031,0.202605,1572.079998,0.015274,0.066567,0.005556,0,0,6
1900-01-01 11:48:42.954,0.744938,0.000208,0.201131,1571.914328,0.017082,0.069692,0.005608,0,0,6
1900-01-01 11:48:43.458,0.747126,0.000164,0.201037,1571.565485,0.015083,0.068189,0.005465,0,0,6
1900-01-01 11:48:43.957,0.749381,0.000174,0.202405,1570.020053,0.015461,0.06827,0.005512,0,0,6
1900-01-01 11:48:44.453,0.747733,0.000176,0.201594,1570.212814,0.016226,0.069429,0.005675,0,0,6
1900-01-01 11:48:44.957,0.748377,0.000195,0.201584,1571.191294,0.016336,0.068893,0.005712,0,0,6
1900-01-01 11:48:45.453,0.749628,0.000197,0.202743,1570.459961,0.016693,0.068658,0.005643,0,0,6
1900-01-01 11:48:45.957,0.747012,0.000341,0.20111,1571.602904,0.015649,0.06746,0.005643,0,0,6
1900-01-01 11:48:46.458,0.748447,0.000627,0.20206,1571.266804,0.016779,0.064992,0.005498,0,0,6
1900-01-01 11:48:46.957,0.748929,0.000521,0.201982,1570.492479,0.016577,0.067318,0.005763,0,0,6
1900-01-01 11:48:47.458,0.745984,0.000239,0.202042,1570.193974,0.015906,0.067273,0.005692,0,0,6
1900-01-01 11:48:47.956,0.747811,0.000273,0.200863,1570.368073,0.016548,0.065865,0.005628,0,0,6
1900-01-01 11:48:48.453,0.748897,-8.2e-05,0.201681,1569.55065,0.016416,0.064854,0.005468,0,0,6
1900-01-01 11:48:48.957,0.749439,0.000185,0.202441,1569.788077,0.015462,0.06579,0.005631,0,0,6
1900-01-01 11:48:49.456,0.747824,0.000195,0.202258,1571.94755,0.016156,0.067993,0.00587,0,0,6
1900-01-01 11:48:49.957,0.748583,0.000218,0.202775,1571.483253,0.015848,0.066287,0.005685,0,0,6
1900-01-01 11:48:50.453,0.750887,9.1e-05,0.202317,1572.959951,0.016455,0.0663,0.005599,0,0,6
1900-01-01 11:48:50.957,0.751898,0.000174,0.203371,1573.717084,0.016788,0.064577,0.005469,0,0,6
1900-01-01 11:48:51.453,0.751703,2.8e-05,0.20291,1574.785038,0.016791,0.065097,0.005569,0,0,6
1900-01-01 11:48:51.957,0.751637,2.8e-05,0.202805,1575.298042,0.015346,0.065795,0.005361,0,0,6
1900-01-01 11:48:52.456,0.752433,2.7e-05,0.203491,1575.075008,0.017002,0.068098,0.005565,0,0,6
1900-01-01 11:48:52.954,0.755202,0.000305,0.203298,1576.379927,0.016453,0.064998,0.005678,0,0,6
1900-01-01 11:48:53.456,0.750759,0.000172,0.202785,1576.911201,0.016627,0.065294,0.005509,0,0,6
1900-01-01 11:48:53.957,0.756642,0.000155,0.204096,1576.696833,0.014949,0.065518,0.005583,0,0,6
1900-01-01 11:48:54.458,0.757669,0.000134,0.204682,1576.866227,0.016331,0.065376,0.005574,0,0,6
1900-01-01 11:48:54.954,0.755725,0.000197,0.204465,1579.005552,0.016584,0.064597,0.005722,0,0,6
1900-01-01 11:48:55.453,0.7552,0.000279,0.203307,1581.386615,0.015981,0.066652,0.00551,0,0,6
1900-01-01 11:48:55.957,0.756721,0.000153,0.203826,1580.723813,0.016507,0.069877,0.00546,0,0,6
1900-01-01 11:48:56.453,0.757757,0.000112,0.203873,1580.184254,0.015266,0.06723,0.005569,0,0,6
1900-01-01 11:48:56.957,0.754606,0.000279,0.203699,1580.415105,0.01569,0.064924,0.005546,0,0,6
1900-01-01 11:48:57.455,0.753568,0.000368,0.20363,1580.233194,0.01563,0.068971,0.005811,0,0,6
1900-01-01 11:48:57.952,0.755542,0.000246,0.203936,1579.046673,0.016612,0.071015,0.00562,0,0,6
1900-01-01 11:48:58.456,0.754679,0.000435,0.20255,1578.254152,0.016368,0.064991,0.005469,0,0,6
1900-01-01 11:48:58.952,0.752962,0.000261,0.202854,1577.342061,0.015563,0.064117,0.005586,0,0,6
1900-01-01 11:48:59.456,0.750606,0.000237,0.20173,1575.447718,0.015978,0.067338,0.005611,0,0,6
1900-01-01 11:48:59.952,0.753873,0.000451,0.202298,1574.024585,0.015643,0.069402,0.005436,0,0,6
1900-01-01 11:49:00.456,0.754908,0.000185,0.202441,1573.342893,0.015375,0.066857,0.00567,0,0,6
1900-01-01 11:49:00.952,0.750866,0.00025,0.200242,1573.425728,0.014936,0.068743,0.005502,0,0,6
1900-01-01 11:49:01.456,0.75145,0.00031,0.201566,1572.00516,0.014865,0.067157,0.005712,0,0,6
1900-01-01 11:49:01.957,0.75245,0.000354,0.202152,1570.608049,0.015595,0.067717,0.005571,0,0,6
1900-01-01 11:49:02.456,0.753685,0.000269,0.20165,1570.662552,0.015918,0.07139,0.005547,0,0,6
1900-01-01 11:49:02.952,0.756286,0.000631,0.202465,1570.65958,0.015938,0.067681,0.005739,0,0,6
1900-01-01 11:49:03.456,0.755273,0.000206,0.20266,1571.836774,0.016467,0.0699,0.0054,0,0,6
1900-01-01 11:49:03.952,0.752941,0.000165,0.201835,1572.617747,0.015281,0.068502,0.005263,0,0,6
1900-01-01 11:49:04.456,0.758367,4.9e-05,0.202368,1572.678704,0.016415,0.066223,0.005572,0,0,6
1900-01-01 11:49:04.952,0.757281,0.000176,0.202872,1573.397211,0.015565,0.064781,0.005515,0,0,6
1900-01-01 11:49:05.452,0.75755,0.000275,0.203022,1575.623513,0.016383,0.067805,0.005705,0,0,6
1900-01-01 11:49:05.956,0.759971,0.000101,0.203042,1575.363525,0.015669,0.065272,0.005635,0,0,6
1900-01-01 11:49:06.456,0.758506,0.000159,0.202875,1576.613623,0.015082,0.06903,0.005585,0,0,6
1900-01-01 11:49:06.952,0.758827,0.000525,0.203113,1576.876283,0.015226,0.065006,0.00561,0,0,6
1900-01-01 11:49:07.456,0.760617,0.000518,0.204027,1577.318674,0.016103,0.066088,0.005681,0,0,6
1900-01-01 11:49:07.952,0.759271,0.000663,0.203576,1577.864872,0.017389,0.062489,0.005503,0,0,6
1900-01-01 11:49:08.452,0.758327,0.0006,0.202637,1576.745637,0.016591,0.066806,0.005616,0,0,6
1900-01-01 11:49:08.956,0.761127,0.000372,0.204136,1576.270939,0.016329,0.06715,0.005494,0,0,6
1900-01-01 11:49:09.452,0.758117,0.000271,0.203206,1576.496057,0.0158,0.066028,0.005786,0,0,6
1900-01-01 11:49:09.956,0.75919,0.000331,0.20297,1577.561898,0.015919,0.063602,0.005602,0,0,6
1900-01-01 11:49:10.456,0.76174,0.00039,0.203684,1577.330274,0.015473,0.066916,0.00562,0,0,6
1900-01-01 11:49:10.952,0.758604,0.000515,0.20291,1578.188065,0.015079,0.064202,0.005406,0,0,6
1900-01-01 11:49:11.452,0.763892,6.5e-05,0.204327,1578.622131,0.01578,0.067005,0.005543,0,0,6
1900-01-01 11:49:11.956,0.765024,0.000518,0.205412,1578.97447,0.015672,0.066431,0.005404,0,0,6
1900-01-01 11:49:12.452,0.762754,0.000441,0.203743,1580.592997,0.015594,0.065044,0.005674,0,0,6
1900-01-01 11:49:12.956,0.760857,0.000393,0.203425,1581.172842,0.015454,0.064291,0.005695,0,0,6
1900-01-01 11:49:13.452,0.764331,0.000472,0.204114,1581.039763,0.016467,0.068236,0.005481,0,0,6
1900-01-01 11:49:13.956,0.761357,0.000258,0.204027,1580.574137,0.015203,0.063448,0.0055,0,0,6
1900-01-01 11:49:14.452,0.763061,0.000303,0.203706,1580.49794,0.016115,0.066047,0.00564,0,0,6
1900-01-01 11:49:14.956,0.762867,0.000362,0.204574,1580.106398,0.016126,0.06592,0.00561,0,0,6
1900-01-01 11:49:15.455,0.76346,0.000132,0.204136,1580.054375,0.017272,0.062133,0.005575,0,0,6
1900-01-01 11:49:15.956,0.766105,0.000218,0.204352,1580.470562,0.01631,0.065669,0.005528,0,0,6
1900-01-01 11:49:16.456,0.765174,0.000359,0.204419,1582.120519,0.015006,0.061256,0.005844,0,0,6
1900-01-01 11:49:16.952,0.763346,0.000271,0.204206,1582.788805,0.016195,0.06514,0.005469,0,0,6
1900-01-01 11:49:17.456,0.766899,0.000424,0.204501,1582.042837,0.0166,0.060068,0.005664,0,0,6
1900-01-01 11:49:17.954,0.767516,0.000263,0.20411,1582.931428,0.016236,0.062922,0.005424,0,0,6
1900-01-01 11:49:18.455,0.767101,0.000302,0.205453,1584.103129,0.01644,0.06514,0.005556,0,0,6
1900-01-01 11:49:18.956,0.766891,0.000197,0.204206,1585.618267,0.015324,0.06003,0.005677,0,0,6
1900-01-01 11:49:19.452,0.766819,0.000261,0.204762,1584.861039,0.014784,0.06104,0.005342,0,0,6
1900-01-01 11:49:19.956,0.766815,-3.4e-05,0.205303,1584.531208,0.016235,0.060896,0.005408,0,0,6
1900-01-01 11:49:20.452,0.7692,0.000112,0.20491,1585.288794,0.015619,0.060621,0.005648,0,0,6
1900-01-01 11:49:20.951,0.766921,2.7e-05,0.205572,1586.016387,0.014973,0.06131,0.005321,0,0,6
1900-01-01 11:49:21.455,0.767659,0.000164,0.205813,1587.010224,0.016024,0.061539,0.005544,0,0,6
1900-01-01 11:49:21.956,0.769742,0.000145,0.20637,1587.31221,0.016253,0.059765,0.005773,0,0,6
1900-01-01 11:49:22.452,0.764162,0.000335,0.205336,1588.330606,0.016147,0.060434,0.005448,0,0,6
1900-01-01 11:49:22.951,0.768205,0.000342,0.20583,1588.28403,0.016696,0.061502,0.005408,0,0,6
1900-01-01 11:49:23.455,0.769118,0.000247,0.20605,1587.674413,0.016649,0.064299,0.005919,0,0,6
1900-01-01 11:49:23.951,0.769528,0.000314,0.20591,1588.872429,0.015847,0.062434,0.005483,0,0,6
1900-01-01 11:49:24.455,0.769138,0.000393,0.206068,1588.909244,0.015247,0.058547,0.005734,0,0,6
1900-01-01 11:49:24.956,0.771838,0.000333,0.206113,1589.674319,0.016687,0.059239,0.005644,0,0,6
1900-01-01 11:49:25.452,0.770216,0.000271,0.206985,1590.032119,0.016388,0.058658,0.00555,0,0,6
1900-01-01 11:49:25.951,0.772245,0.000164,0.207137,1591.222518,0.015028,0.056174,0.005427,0,0,6
1900-01-01 11:49:26.455,0.769743,0.000174,0.205886,1591.893419,0.015464,0.056275,0.005469,0,0,6
1900-01-01 11:49:26.951,0.769359,0.000144,0.205521,1592.722222,0.015918,0.057715,0.005662,0,0,6
1900-01-01 11:49:27.455,0.767659,0.000174,0.205576,1591.238584,0.015272,0.0577,0.005548,0,0,6
1900-01-01 11:49:27.951,0.769698,-4e-06,0.206559,1589.813489,0.01667,0.058277,0.005472,0,0,6
1900-01-01 11:49:28.455,0.771795,0.000133,0.205977,1589.91956,0.016536,0.055719,0.005329,0,0,6
1900-01-01 11:49:28.951,0.769412,0.000144,0.206503,1590.108165,0.01609,0.054065,0.005622,0,0,6
1900-01-01 11:49:29.455,0.769503,0.000362,0.206561,1590.13472,0.016268,0.058604,0.005649,0,0,6
1900-01-01 11:49:29.951,0.770026,0.000208,0.206947,1590.773561,0.016212,0.05515,0.005608,0,0,6
1900-01-01 11:49:30.455,0.769888,0.000414,0.205503,1591.846645,0.015791,0.055823,0.005584,0,0,6
1900-01-01 11:49:30.951,0.773191,0.00024,0.205929,1590.897135,0.016715,0.057449,0.005737,0,0,6
1900-01-01 11:49:31.455,0.773128,0.000153,0.204574,1590.518266,0.016001,0.053693,0.005657,0,0,6
1900-01-01 11:49:31.951,0.773075,0.000112,0.204188,1587.522625,0.01603,0.053202,0.005609,0,0,6
1900-01-01 11:49:32.455,0.771764,4.9e-05,0.206433,1585.999908,0.015485,0.053938,0.005453,0,0,6
1900-01-01 11:49:32.951,0.774652,0.000144,0.205614,1586.999813,0.015516,0.05579,0.005662,0,0,6
1900-01-01 11:49:33.455,0.772524,0.000341,0.205558,1588.731503,0.015588,0.055762,0.005526,0,0,6
1900-01-01 11:49:33.951,0.77335,0.000398,0.206484,1590.507402,0.016605,0.05586,0.005743,0,0,6
1900-01-01 11:49:34.455,0.771774,0.000393,0.206451,1590.527621,0.015642,0.055077,0.00546,0,0,6
1900-01-01 11:49:34.951,0.774207,0.000324,0.206947,1590.545425,0.015915,0.055027,0.005801,0,0,6
1900-01-01 11:49:35.455,0.773285,0.000216,0.206415,1590.162785,0.016988,0.05778,0.005604,0,0,6
1900-01-01 11:49:35.951,0.773678,0.000599,0.205669,1591.847701,0.015873,0.055761,0.005619,0,0,6
1900-01-01 11:49:36.455,0.77341,0.000372,0.206998,1592.351803,0.016341,0.055977,0.005613,0,0,6
1900-01-01 11:49:36.951,0.773053,0.000314,0.206484,1591.505497,0.015368,0.055739,0.005359,0,0,6
1900-01-01 11:49:37.455,0.774358,0.000581,0.206798,1591.547292,0.016681,0.057797,0.005727,0,0,6
1900-01-01 11:49:37.956,0.770685,0.000312,0.205838,1591.791748,0.01613,0.055944,0.005439,0,0,6
1900-01-01 11:49:38.453,0.76879,0.00033,0.204953,1592.441661,0.016105,0.0574,0.005405,0,0,6
1900-01-01 11:49:38.951,0.767358,0.000516,0.205291,1589.710148,0.015546,0.056224,0.005364,0,0,6
1900-01-01 11:49:39.455,0.76794,0.000351,0.205357,1587.571511,0.015744,0.053099,0.005489,0,0,6
1900-01-01 11:49:39.954,0.769131,0.000584,0.204707,1586.469915,0.016511,0.056908,0.005693,0,0,6
1900-01-01 11:49:40.450,0.768322,0.000345,0.204762,1585.821111,0.015853,0.055441,0.005532,0,0,6
1900-01-01 11:49:40.954,0.76868,0.00031,0.204938,1584.082179,0.014902,0.055093,0.005355,0,0,6
1900-01-01 11:49:41.453,0.768605,0.000321,0.204394,1585.014844,0.015556,0.05631,0.005483,0,0,6
1900-01-01 11:49:41.951,0.768433,0.000294,0.205162,1583.622555,0.016541,0.056782,0.005556,0,0,6
1900-01-01 11:49:42.450,0.769415,0.000279,0.205314,1585.600652,0.015609,0.056946,0.00555,0,0,6
1900-01-01 11:49:42.954,0.769138,9.1e-05,0.204884,1585.878296,0.016789,0.0576,0.005708,0,0,6
1900-01-01 11:49:43.450,0.77028,0.000409,0.205688,1585.897156,0.016328,0.058721,0.005426,0,0,6
1900-01-01 11:49:43.954,0.767492,0.000331,0.204774,1586.084101,0.016179,0.056093,0.005483,0,0,6
1900-01-01 11:49:44.455,0.769092,0.000187,0.204829,1586.37113,0.015727,0.055408,0.005634,0,0,6
1900-01-01 11:49:44.951,0.768406,0.000102,0.204854,1586.153809,0.016738,0.054633,0.005484,0,0,6
1900-01-01 11:49:45.450,0.769773,0.000164,0.204946,1586.025835,0.015084,0.05479,0.005666,0,0,6
1900-01-01 11:49:45.954,0.768545,0.000195,0.204428,1586.439583,0.015493,0.055672,0.005477,0,0,6
1900-01-01 11:49:46.455,0.768432,0.000417,0.205013,1586.549935,0.016489,0.057524,0.005704,0,0,6
1900-01-01 11:49:46.951,0.767422,0.000197,0.204428,1586.543541,0.015837,0.059767,0.005524,0,0,6
1900-01-01 11:49:47.450,0.766469,0.000321,0.205406,1585.572307,0.015117,0.056781,0.005483,0,0,6
1900-01-01 11:49:47.949,0.769078,0.000406,0.204523,1585.761277,0.016572,0.055512,0.005664,0,0,6
1900-01-01 11:49:48.453,0.768524,3.9e-05,0.203936,1584.680884,0.01522,0.057185,0.005407,0,0,6
1900-01-01 11:49:48.951,0.768433,0.000136,0.204682,1584.654511,0.016613,0.058669,0.005497,0,0,6
1900-01-01 11:49:49.455,0.767805,0.000362,0.204446,1583.838954,0.015788,0.057287,0.00561,0,0,6
1900-01-01 11:49:49.951,0.77046,0.000536,0.204891,1585.754572,0.015671,0.051441,0.005729,0,0,6
1900-01-01 11:49:50.450,0.765995,0.000174,0.204357,1585.364439,0.015826,0.053674,0.005308,0,0,6
1900-01-01 11:49:50.949,0.769183,0.0003,0.204486,1585.714034,0.015614,0.053595,0.005395,0,0,6
1900-01-01 11:49:51.453,0.766482,0.000185,0.203608,1585.419912,0.015,0.055574,0.005631,0,0,6
1900-01-01 11:49:51.949,0.767253,0.000282,0.20441,1585.07967,0.015406,0.057189,0.005672,0,0,6
1900-01-01 11:49:52.952,0.768726,0.00042,0.205025,1584.428669,0.016285,0.056302,0.005564,0,0,6
1900-01-01 11:49:53.450,0.766588,0.000347,0.204387,1585.572857,0.016418,0.053023,0.005368,0,0,6
1900-01-01 11:49:53.949,0.769204,0.000342,0.204633,1585.024293,0.015909,0.054752,0.005687,0,0,6
1900-01-01 11:49:54.453,0.767972,0.000393,0.205139,1585.6912,0.01594,0.054241,0.0055,0,0,6
1900-01-01 11:49:54.949,0.767729,0.000367,0.203465,1585.554953,0.016093,0.054591,0.005696,0,0,6
1900-01-01 11:49:55.448,0.769299,0.000132,0.205498,1585.55341,0.015724,0.056164,0.005654,0,0,6
1900-01-01 11:49:55.952,0.767482,0.00032,0.204774,1586.308616,0.015929,0.055705,0.005559,0,0,6
1900-01-01 11:49:56.450,0.769034,0.000126,0.205291,1586.424931,0.01559,0.054891,0.005493,0,0,6
1900-01-01 11:49:56.949,0.768699,0.000416,0.204964,1586.687231,0.015519,0.052368,0.005467,0,0,6
1900-01-01 11:49:57.453,0.767857,0.000185,0.205686,1587.562156,0.015379,0.054901,0.005351,0,0,6
1900-01-01 11:49:57.949,0.766797,0.000515,0.20365,1588.482696,0.015736,0.056751,0.005608,0,0,6
1900-01-01 11:49:58.952,0.767643,0.000389,0.20453,1587.380713,0.015674,0.055033,0.005557,0,0,6
1900-01-01 11:49:59.450,0.770679,0.000389,0.205106,1585.733804,0.015198,0.055274,0.005542,0,0,6
1900-01-01 11:49:59.949,0.769057,0.000227,0.20467,1585.893556,0.015681,0.056004,0.005452,0,0,6
1900-01-01 11:50:00.453,0.76742,0.000174,0.204428,1586.505066,0.015319,0.056928,0.005588,0,0,6
1900-01-01 11:50:00.949,0.767115,0.000134,0.203725,1586.448485,0.015597,0.055484,0.005578,0,0,6
1900-01-01 11:50:01.453,0.769732,0.000216,0.205394,1584.24121,0.016877,0.055425,0.00572,0,0,6
1900-01-01 11:50:01.949,0.766924,0.000303,0.203613,1584.262183,0.015521,0.056321,0.005314,0,0,6
1900-01-01 11:50:02.453,0.770982,0.000539,0.204774,1585.438621,0.014883,0.05303,0.005527,0,0,6
1900-01-01 11:50:02.949,0.774408,0.000536,0.206781,1586.077764,0.016402,0.053273,0.005611,0,0,6
1900-01-01 11:50:03.453,0.782056,0.000466,0.208292,1589.030856,0.015924,0.059336,0.005435,0,0,6
1900-01-01 11:50:03.949,0.798532,0.000631,0.212801,1593.007392,0.015652,0.062213,0.00546,0,0,6
1900-01-01 11:50:04.448,0.805799,0.000248,0.21684,1602.872535,0.015748,0.056505,0.005619,0,0,6
1900-01-01 11:50:04.952,0.820246,0.000247,0.221144,1615.972618,0.014762,0.060632,0.005416,0,0,6
1900-01-01 11:50:05.448,0.84695,0.000388,0.229175,1629.309514,0.017682,0.07206,0.005462,0,0,6
1900-01-01 11:50:05.952,0.905148,0.000445,0.247867,1647.675962,0.018605,0.07279,0.00559,0,0,6
1900-01-01 11:50:06.450,0.96256,0.000431,0.26689,1683.353058,0.020521,0.081716,0.005709,0,0,6
1900-01-01 11:50:06.949,1.017561,0.000479,0.285054,1736.124923,0.019279,0.084404,0.005521,0,0,6
1900-01-01 11:50:07.448,1.083816,9e-05,0.308307,1796.28361,0.021312,0.089225,0.00579,0,0,6
1900-01-01 11:50:07.952,1.149592,0.00056,0.330461,1861.133296,0.021431,0.09858,0.005569,0,0,6
1900-01-01 11:50:08.448,1.279153,0.000504,0.37217,1928.357638,0.033176,0.12394,0.005486,0,0,6
1900-01-01 11:50:08.948,1.41581,0.000443,0.421863,2009.225574,0.034215,0.139088,0.005593,0,0,6
1900-01-01 11:50:09.452,1.453905,0.000643,0.439013,2119.95195,0.017237,0.11715,0.00577,0,0,6
1900-01-01 11:50:09.952,1.442177,0.000359,0.435277,2222.476354,0.01825,0.122236,0.005453,0,0,6
1900-01-01 11:50:10.448,1.438241,0.000345,0.433092,2272.234464,0.017043,0.121818,0.005612,0,0,6
1900-01-01 11:50:10.952,1.437394,0.000404,0.43267,2286.859906,0.016171,0.117943,0.005462,0,0,6
1900-01-01 11:50:11.450,1.438066,0.000389,0.432777,2290.929009,0.016368,0.120543,0.005582,0,0,6
1900-01-01 11:50:11.949,1.439263,0.000206,0.432382,2292.132158,0.01624,0.118654,0.005484,0,0,6
1900-01-01 11:50:12.448,1.437769,0.000227,0.433229,2291.848702,0.016676,0.119446,0.00537,0,0,6
1900-01-01 11:50:12.952,1.435883,0.000393,0.431321,2290.227626,0.016922,0.124294,0.005419,0,0,6
1900-01-01 11:50:13.452,1.439205,0.000233,0.433237,2288.596826,0.017184,0.121605,0.005372,0,0,6
1900-01-01 11:50:13.952,1.443217,0.000285,0.434046,2289.143744,0.016151,0.122137,0.005591,0,0,6
1900-01-01 11:50:14.448,1.439226,0.000398,0.434129,2292.300916,0.017392,0.119729,0.005782,0,0,6
1900-01-01 11:50:14.948,1.439836,0.00059,0.433403,2294.999536,0.01685,0.116701,0.005455,0,0,6
1900-01-01 11:50:15.452,1.439509,0.000654,0.432433,2295.728236,0.018476,0.12062,0.005458,0,0,6
1900-01-01 11:50:15.952,1.438491,0.000558,0.432778,2292.93445,0.018187,0.1205,0.005411,0,0,6
1900-01-01 11:50:16.452,1.436475,0.000758,0.435773,2290.558186,0.017964,0.118458,0.005502,0,0,6
1900-01-01 11:50:16.952,1.439058,0.000474,0.436232,2293.717108,0.016981,0.123683,0.005559,0,0,6
1900-01-01 11:50:17.448,1.438559,0.000419,0.434814,2296.977702,0.016373,0.121057,0.005551,0,0,6
1900-01-01 11:50:17.952,1.432727,0.000424,0.433417,2297.552417,0.016519,0.119755,0.005546,0,0,6
1900-01-01 11:50:18.448,1.437765,0.000631,0.434518,2296.730555,0.016947,0.119562,0.005336,0,0,6
1900-01-01 11:50:18.948,1.438754,0.000443,0.436012,2295.405009,0.017186,0.115196,0.00571,0,0,6
1900-01-01 11:50:19.452,1.433758,0.000404,0.435404,2296.420489,0.01633,0.120958,0.005299,0,0,6
1900-01-01 11:50:19.948,1.435648,0.000218,0.433629,2297.044242,0.017502,0.120012,0.00545,0,0,6
1900-01-01 11:50:20.452,1.43955,0.000341,0.43493,2294.867596,0.01679,0.115059,0.005526,0,0,6
1900-01-01 11:50:20.948,1.439967,0.000494,0.437518,2296.454891,0.016099,0.121972,0.005444,0,0,6
1900-01-01 11:50:21.452,1.439769,0.00032,0.435185,2298.207252,0.017136,0.116077,0.005359,0,0,6
1900-01-01 11:50:21.951,1.43678,0.000458,0.435364,2299.643726,0.017497,0.119878,0.005557,0,0,6
1900-01-01 11:50:22.452,1.438886,0.000501,0.43552,2298.862423,0.017184,0.115643,0.005681,0,0,6
1900-01-01 11:50:22.948,1.436251,0.000197,0.434814,2297.139298,0.017886,0.117852,0.005442,0,0,6
1900-01-01 11:50:23.452,1.436862,0.000133,0.434347,2296.214684,0.016588,0.122031,0.00537,0,0,6
1900-01-01 11:50:23.948,1.441734,0.000208,0.436833,2296.169721,0.01693,0.11806,0.005647,0,0,6
1900-01-01 11:50:24.452,1.439081,0.000383,0.437409,2296.411135,0.018645,0.126338,0.005497,0,0,6
