Time,Temperature TS outlet (Mean),Temperature TS inlet (Mean),Bypass temperature (Mean),Tank temperature (Mean),TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),Plug,Plug_future
1900-01-01 13:05:49.552,21.779495,-1.658151,21.934567,-1.815687,0.277787,0.801945,1.016078,0.773811,0,0.0
1900-01-01 13:05:50.552,21.780545,-1.654213,21.932991,-1.80755,0.278354,0.801294,1.015343,0.901111,0,0.0
1900-01-01 13:05:51.552,21.777001,-1.636757,21.937061,-1.80125,0.277335,0.798905,1.014204,1.042555,0,0.0
1900-01-01 13:05:52.552,21.786058,-1.642269,21.942574,-1.795737,0.278281,0.799803,1.013855,0.726663,0,0.0
1900-01-01 13:05:53.552,21.783301,-1.645288,21.939293,-1.795475,0.277687,0.801746,1.014305,0.872822,0,0.0
1900-01-01 13:05:54.552,21.786058,-1.639775,21.939818,-1.796919,0.278118,0.802019,1.01515,1.080273,0,0.0
1900-01-01 13:05:55.552,21.781858,-1.642269,21.936536,-1.7918,0.276343,0.803856,1.01639,1.287725,0,0.0
1900-01-01 13:05:56.552,21.775163,-1.637413,21.942574,-1.7771,0.276553,0.804303,1.016207,0.943544,0,0.0
1900-01-01 13:05:57.552,21.78107,-1.6214,21.942049,-1.776181,0.276469,0.803205,1.015729,0.8021,0,0.0
1900-01-01 13:05:58.552,21.777132,-1.622712,21.943625,-1.776312,0.276868,0.804906,1.017125,0.703089,0,0.0
1900-01-01 13:05:59.552,21.783433,-1.614706,21.942837,-1.7666,0.276249,0.802428,1.016216,0.924685,0,0.0
1900-01-01 13:06:00.552,21.783433,-1.607881,21.941262,-1.764106,0.276868,0.803788,1.016418,0.759666,0,0.0
1900-01-01 13:06:01.552,21.784089,-1.626125,21.948088,-1.7645,0.276354,0.803946,1.017291,0.745522,0,0.0
1900-01-01 13:06:02.552,21.78212,-1.605518,21.946119,-1.759119,0.276364,0.802544,1.016556,0.670085,0,0.0
1900-01-01 13:06:03.552,21.779101,-1.60263,21.945462,-1.758069,0.275928,0.80268,1.01571,0.995407,0,0.0
1900-01-01 13:06:04.552,21.773588,-1.60263,21.943362,-1.755181,0.276973,0.804156,1.016859,0.764381,0,0.0
1900-01-01 13:06:05.552,21.778445,-1.580448,21.944675,-1.744288,0.276705,0.803898,1.016841,1.132136,0,0.0
1900-01-01 13:06:06.552,21.772669,-1.587536,21.940212,-1.748225,0.275661,0.802439,1.016014,0.717233,0,0.0
1900-01-01 13:06:07.552,21.77897,-1.597512,21.945462,-1.744288,0.276039,0.805101,1.017539,0.778526,0,0.0
1900-01-01 13:06:08.552,21.784483,-1.588324,21.944412,-1.74035,0.275619,0.800113,1.014783,1.103847,0,0.0
1900-01-01 13:06:09.552,21.78527,-1.567586,21.948613,-1.727882,0.27585,0.802958,1.014369,0.853963,0,0.0
1900-01-01 13:06:10.552,21.776738,-1.569029,21.942312,-1.724994,0.276054,0.80236,1.014994,1.000122,0,0.0
1900-01-01 13:06:11.552,21.779364,-1.573492,21.945069,-1.723025,0.276957,0.80467,1.017465,0.971833,0,0.0
1900-01-01 13:06:12.552,21.783301,-1.567061,21.938768,-1.720663,0.27607,0.802444,1.016473,1.03784,0,0.0
1900-01-01 13:06:13.552,21.779364,-1.566142,21.945462,-1.711738,0.276842,0.802948,1.015508,0.79267,0,0.0
1900-01-01 13:06:14.552,21.779495,-1.575198,21.944937,-1.704913,0.27618,0.802916,1.014773,0.622937,0,0.0
1900-01-01 13:06:15.552,21.774244,-1.555248,21.943625,-1.707538,0.276501,0.803799,1.015628,0.872822,0,0.0
1900-01-01 13:06:16.552,21.779889,-1.54711,21.945594,-1.704388,0.277047,0.804324,1.016988,1.018981,0,0.0
1900-01-01 13:06:17.552,21.778839,-1.540678,21.945856,-1.694544,0.275466,0.802381,1.016675,0.825674,0,0.0
1900-01-01 13:06:18.552,21.784089,-1.533591,21.950451,-1.693757,0.276327,0.802491,1.016234,0.839818,0,0.0
1900-01-01 13:06:19.552,21.778051,-1.533853,21.948876,-1.690082,0.276401,0.802439,1.01605,0.712518,0,0.0
1900-01-01 13:06:20.552,21.780676,-1.52309,21.954783,-1.685619,0.276028,0.801761,1.015913,0.924685,0,0.0
1900-01-01 13:06:21.552,21.773588,-1.538053,21.955177,-1.681682,0.276774,0.80279,1.016666,1.042555,0,0.0
1900-01-01 13:06:22.552,21.770044,-1.524797,21.950713,-1.684963,0.275661,0.800664,1.014139,1.000122,0,0.0
1900-01-01 13:06:23.552,21.773326,-1.516134,21.953076,-1.675907,0.275241,0.80036,1.013248,1.03784,0,0.0
1900-01-01 13:06:24.552,21.772013,-1.51469,21.944675,-1.676563,0.276469,0.802229,1.014884,0.740807,0,0.0
1900-01-01 13:06:25.552,21.770438,-1.515478,21.949794,-1.667245,0.277299,0.803615,1.017741,0.778526,0,0.0
1900-01-01 13:06:26.552,21.769519,-1.51049,21.950582,-1.665932,0.275204,0.801688,1.016657,0.896396,0,0.0
1900-01-01 13:06:27.552,21.766237,-1.496052,21.949007,-1.656482,0.276915,0.802465,1.016721,0.835103,0,0.0
1900-01-01 13:06:28.552,21.762956,-1.506159,21.94835,-1.65622,0.275188,0.798375,1.013836,0.901111,0,0.0
1900-01-01 13:06:29.552,21.770569,-1.495658,21.94835,-1.647951,0.276789,0.801887,1.013331,0.641796,0,0.0
1900-01-01 13:06:30.552,21.7623,-1.48227,21.945988,-1.650182,0.276574,0.802843,1.016087,0.759666,0,0.0
1900-01-01 13:06:31.552,21.762431,-1.490146,21.944544,-1.647951,0.276417,0.801761,1.016501,0.764381,0,0.0
1900-01-01 13:06:32.552,21.759543,-1.490933,21.942968,-1.645457,0.276012,0.80037,1.014268,0.924685,0,0.0
1900-01-01 13:06:33.552,21.757837,-1.475445,21.939293,-1.636532,0.276359,0.7988,1.013276,0.990692,0,0.0
1900-01-01 13:06:34.552,21.756787,-1.473607,21.937849,-1.626426,0.275955,0.800774,1.013882,0.929399,0,0.0
1900-01-01 13:06:35.552,21.759543,-1.485814,21.936536,-1.62682,0.27606,0.80141,1.014149,0.754952,0,0.0
1900-01-01 13:06:36.552,21.761643,-1.469145,21.938899,-1.618945,0.274899,0.800533,1.014277,0.707803,0,0.0
1900-01-01 13:06:37.552,21.761906,-1.466782,21.935486,-1.616451,0.276081,0.801242,1.012872,0.6748,0,0.0
1900-01-01 13:06:38.552,21.763612,-1.465732,21.931547,-1.610545,0.276648,0.800129,1.013221,0.754952,0,0.0
1900-01-01 13:06:39.552,21.757574,-1.455494,21.93076,-1.607001,0.275535,0.801158,1.013267,0.594648,0,0.0
1900-01-01 13:06:40.552,21.759543,-1.449719,21.927872,-1.603589,0.276705,0.799729,1.012715,0.670085,0,0.0
1900-01-01 13:06:41.552,21.764794,-1.429244,21.93076,-1.598339,0.276343,0.800727,1.013818,1.16514,0,0.0
1900-01-01 13:06:42.552,21.760856,-1.440531,21.927741,-1.599914,0.276469,0.801483,1.014902,0.816244,0,0.0
1900-01-01 13:06:43.552,21.762825,-1.426093,21.927478,-1.592695,0.276978,0.802097,1.015288,0.679515,0,0.0
1900-01-01 13:06:44.552,21.761775,-1.441844,21.924984,-1.585083,0.275808,0.802197,1.015269,0.797385,0,0.0
1900-01-01 13:06:45.552,21.763087,-1.435937,21.925246,-1.580226,0.276847,0.801935,1.015876,0.901111,0,0.0
1900-01-01 13:06:46.552,21.763481,-1.430294,21.927741,-1.577339,0.276663,0.802097,1.015306,1.099133,0,0.0
1900-01-01 13:06:47.552,21.763087,-1.447094,21.925378,-1.569989,0.276133,0.799939,1.014709,1.014266,0,0.0
1900-01-01 13:06:48.552,21.770175,-1.440794,21.925771,-1.567495,0.276611,0.801473,1.01481,0.769096,0,0.0
1900-01-01 13:06:49.552,21.768206,-1.428325,21.918026,-1.570908,0.27669,0.801935,1.014617,1.320729,0,0.0
1900-01-01 13:06:50.552,21.76965,-1.417431,21.924196,-1.563689,0.276963,0.801987,1.015288,0.759666,0,0.0
1900-01-01 13:06:51.552,21.764794,-1.401286,21.919733,-1.560277,0.276779,0.801583,1.014645,0.91997,0,0.0
1900-01-01 13:06:52.552,21.772013,-1.415593,21.924984,-1.553583,0.276679,0.801252,1.014516,1.000122,0,0.0
1900-01-01 13:06:53.552,21.774769,-1.39538,21.923409,-1.547414,0.2766,0.802019,1.015518,0.726663,0,0.0
1900-01-01 13:06:54.552,21.765712,-1.390261,21.921177,-1.545445,0.276847,0.801347,1.015637,0.78324,0,0.0
1900-01-01 13:06:55.552,21.769125,-1.397217,21.921571,-1.53967,0.2767,0.800769,1.015058,0.952974,0,0.0
1900-01-01 13:06:56.552,21.767419,-1.400368,21.918945,-1.538489,0.277629,0.800675,1.014433,0.839818,0,0.0
1900-01-01 13:06:57.552,21.771094,-1.383042,21.919733,-1.539802,0.277225,0.800002,1.013634,0.844533,0,0.0
1900-01-01 13:06:58.552,21.774244,-1.375167,21.926297,-1.532583,0.277404,0.80183,1.014369,0.78324,0,0.0
1900-01-01 13:06:59.552,21.767813,-1.378317,21.922752,-1.531008,0.277099,0.798737,1.013092,1.02841,0,0.0
1900-01-01 13:07:00.552,21.766369,-1.373985,21.916057,-1.531139,0.27702,0.800911,1.013156,0.608793,0,0.0
1900-01-01 13:07:01.552,21.775557,-1.36401,21.920389,-1.514602,0.2767,0.799861,1.01266,0.896396,0,0.0
1900-01-01 13:07:02.552,21.770307,-1.353904,21.914613,-1.508039,0.277335,0.801336,1.014038,0.835103,0,0.0
1900-01-01 13:07:03.552,21.772013,-1.362173,21.9133,-1.514864,0.273713,0.790662,1.009426,0.811529,0,0.0
1900-01-01 13:07:04.552,21.769781,-1.35876,21.912907,-1.499902,0.26463,0.761118,0.981543,0.660655,0,0.0
1900-01-01 13:07:05.552,21.760593,-1.348391,21.908575,-1.503708,0.257809,0.73611,0.950646,0.519211,0,0.0
1900-01-01 13:07:06.552,21.762168,-1.347078,21.910281,-1.498196,0.250091,0.707212,0.916736,0.844533,0,0.0
1900-01-01 13:07:07.552,21.759806,-1.336972,21.908837,-1.493602,0.243098,0.680251,0.884535,0.764381,0,0.0
1900-01-01 13:07:08.552,21.763087,-1.338941,21.910938,-1.48179,0.235107,0.656398,0.854997,0.684229,0,0.0
1900-01-01 13:07:09.552,21.765319,-1.331459,21.910019,-1.484677,0.227798,0.630178,0.823788,0.995407,0,0.0
1900-01-01 13:07:10.552,21.763743,-1.323978,21.908706,-1.48389,0.222679,0.608609,0.794077,0.962403,0,0.0
1900-01-01 13:07:11.552,21.767944,-1.327521,21.909362,-1.48599,0.218033,0.588064,0.764365,0.948259,0,0.0
1900-01-01 13:07:12.552,21.770832,-1.33054,21.914219,-1.476408,0.213916,0.572549,0.738365,0.91054,0,0.0
1900-01-01 13:07:13.552,21.773719,-1.322403,21.918945,-1.475096,0.211491,0.566905,0.727745,0.952974,0,0.0
1900-01-01 13:07:14.552,21.77175,-1.323059,21.917633,-1.47759,0.212252,0.56701,0.727,1.207573,0,0.0
1900-01-01 13:07:15.552,21.776213,-1.306783,21.918945,-1.466827,0.211254,0.564936,0.7261,0.693659,0,0.0
1900-01-01 13:07:16.552,21.778445,-1.317152,21.920389,-1.465515,0.210503,0.565015,0.724915,0.754952,0,0.0
1900-01-01 13:07:17.552,21.775951,-1.319777,21.920521,-1.466827,0.210661,0.566706,0.725558,0.967118,0,0.0
1900-01-01 13:07:18.552,21.775294,-1.319252,21.921833,-1.460921,0.21043,0.566228,0.725108,0.905825,0,0.0
1900-01-01 13:07:19.552,21.779495,-1.299564,21.925378,-1.460265,0.210062,0.564007,0.72294,0.764381,0,0.0
1900-01-01 13:07:20.552,21.778839,-1.312952,21.925246,-1.455934,0.211674,0.566196,0.723114,0.868107,0,0.0
1900-01-01 13:07:21.552,21.779495,-1.30849,21.927215,-1.448846,0.210367,0.566018,0.723739,0.877537,0,0.0
1900-01-01 13:07:22.552,21.789602,-1.287358,21.926297,-1.446352,0.210162,0.566532,0.723041,1.009551,0,0.0
1900-01-01 13:07:23.552,21.78422,-1.301664,21.927084,-1.445434,0.210173,0.564595,0.722471,0.825674,0,0.0
1900-01-01 13:07:24.552,21.784483,-1.301927,21.930366,-1.445827,0.209774,0.565949,0.722627,0.849248,0,0.0
1900-01-01 13:07:25.552,21.780414,-1.311377,21.924853,-1.440577,0.209453,0.563555,0.722315,1.094418,0,0.0
1900-01-01 13:07:26.552,21.789602,-1.292608,21.92669,-1.439659,0.211197,0.563571,0.721929,0.844533,0,0.0
1900-01-01 13:07:27.552,21.783039,-1.294708,21.921833,-1.441234,0.211071,0.562804,0.721699,0.882251,0,0.0
1900-01-01 13:07:28.552,21.783826,-1.288801,21.924196,-1.432965,0.20991,0.563912,0.7218,0.915255,0,0.0
1900-01-01 13:07:29.552,21.782383,-1.289326,21.91632,-1.430603,0.209984,0.565671,0.723316,0.660655,0,0.0
1900-01-01 13:07:30.552,21.786452,-1.281582,21.915663,-1.429159,0.210031,0.564521,0.723766,0.764381,0,0.0
1900-01-01 13:07:31.552,21.785795,-1.272657,21.913563,-1.424434,0.210519,0.565776,0.724042,0.849248,0,0.0
1900-01-01 13:07:32.552,21.780545,-1.275676,21.913432,-1.423121,0.209422,0.564054,0.724915,1.051984,0,0.0
1900-01-01 13:07:33.552,21.783039,-1.280532,21.912644,-1.419053,0.209096,0.56218,0.724308,0.901111,0,0.0
1900-01-01 13:07:34.552,21.772407,-1.278301,21.908443,-1.413146,0.210052,0.563629,0.724125,0.778526,0,0.0
1900-01-01 13:07:35.552,21.770832,-1.269245,21.909756,-1.415246,0.211092,0.562201,0.723711,1.033125,0,0.0
1900-01-01 13:07:36.552,21.772407,-1.276464,21.902667,-1.409865,0.210377,0.561807,0.723206,0.91054,0,0.0
1900-01-01 13:07:37.552,21.768863,-1.263469,21.90398,-1.40724,0.210089,0.564017,0.72406,0.91054,0,0.0
1900-01-01 13:07:38.552,21.770963,-1.267013,21.899911,-1.405009,0.209999,0.56051,0.72373,1.132136,0,0.0
1900-01-01 13:07:39.552,21.773588,-1.266488,21.898335,-1.404353,0.210267,0.563288,0.723436,1.056699,0,0.0
1900-01-01 13:07:40.552,21.766237,-1.25415,21.895316,-1.401072,0.210062,0.56366,0.724253,0.853963,0,0.0
1900-01-01 13:07:41.552,21.764531,-1.257694,21.900042,-1.39674,0.209558,0.561607,0.724217,1.150995,0,0.0
1900-01-01 13:07:42.552,21.76125,-1.242731,21.897416,-1.396478,0.209264,0.560731,0.723739,1.014266,0,0.0
1900-01-01 13:07:43.552,21.760462,-1.250475,21.894922,-1.399234,0.210178,0.562033,0.723546,0.6748,0,0.0
1900-01-01 13:07:44.552,21.754686,-1.24785,21.897154,-1.397922,0.209495,0.561177,0.723849,0.759666,0,0.0
1900-01-01 13:07:45.552,21.760987,-1.240762,21.896104,-1.390834,0.210372,0.561387,0.723105,1.018981,0,0.0
1900-01-01 13:07:46.552,21.7623,-1.234331,21.893478,-1.388734,0.2097,0.562033,0.723445,0.863392,0,0.0
1900-01-01 13:07:47.552,21.758493,-1.241156,21.894003,-1.386372,0.209322,0.560295,0.723224,0.934114,0,0.0
1900-01-01 13:07:48.552,21.758887,-1.239581,21.89164,-1.387684,0.210167,0.561639,0.723279,1.108562,0,0.0
1900-01-01 13:07:49.552,21.762168,-1.237087,21.896497,-1.377184,0.2098,0.560993,0.72316,0.641796,0,0.0
1900-01-01 13:07:50.552,21.760856,-1.225799,21.896497,-1.375478,0.21074,0.561907,0.722976,0.995407,0,0.0
1900-01-01 13:07:51.552,21.76125,-1.234593,21.893347,-1.374034,0.210698,0.563051,0.72327,0.872822,0,0.0
1900-01-01 13:07:52.552,21.758756,-1.232756,21.895841,-1.376003,0.209978,0.56114,0.723831,0.948259,0,0.0
1900-01-01 13:07:53.552,21.760856,-1.219499,21.892297,-1.367997,0.210083,0.561387,0.723812,0.901111,0,0.0
1900-01-01 13:07:54.552,21.751142,-1.220943,21.892428,-1.375872,0.209039,0.560437,0.723739,0.877537,0,0.0
1900-01-01 13:07:55.552,21.753505,-1.20703,21.89059,-1.362091,0.210068,0.560778,0.724079,0.943544,0,0.0
1900-01-01 13:07:56.552,21.746942,-1.212805,21.891378,-1.368128,0.210162,0.559334,0.722958,1.287725,0,0.0
1900-01-01 13:07:57.552,21.746811,-1.218055,21.893084,-1.363403,0.209012,0.560767,0.723243,1.000122,0,0.0
1900-01-01 13:07:58.552,21.748386,-1.206374,21.892297,-1.357234,0.209852,0.560221,0.722986,0.872822,0,0.0
1900-01-01 13:07:59.552,21.74878,-1.196267,21.894791,-1.354741,0.210493,0.559602,0.722903,0.905825,0,0.0
1900-01-01 13:08:00.552,21.745761,-1.206242,21.892165,-1.347916,0.209338,0.560143,0.724042,0.995407,0,0.0
1900-01-01 13:08:01.552,21.748386,-1.205192,21.890328,-1.346603,0.209348,0.560216,0.722407,1.094418,0,0.0
1900-01-01 13:08:02.552,21.74261,-1.208211,21.888227,-1.348178,0.20917,0.560295,0.722618,0.608793,0,0.0
1900-01-01 13:08:03.552,21.74261,-1.190886,21.887571,-1.338991,0.210388,0.562269,0.723344,1.02841,0,0.0
1900-01-01 13:08:04.552,21.734997,-1.191279,21.883764,-1.340172,0.210099,0.559617,0.723325,0.905825,0,0.0
1900-01-01 13:08:05.552,21.739854,-1.191148,21.885208,-1.340566,0.207742,0.559717,0.721911,0.901111,0,0.0
1900-01-01 13:08:06.552,21.736966,-1.181435,21.884552,-1.333741,0.21023,0.561676,0.722324,0.726663,0,0.0
1900-01-01 13:08:07.552,21.731584,-1.196136,21.882583,-1.334528,0.209721,0.561802,0.722379,0.778526,0,0.0
1900-01-01 13:08:08.552,21.744054,-1.192067,21.88442,-1.333872,0.209191,0.561166,0.723077,1.056699,0,0.0
1900-01-01 13:08:09.552,21.744579,-1.187998,21.887177,-1.332297,0.208881,0.560132,0.722958,0.759666,0,0.0
1900-01-01 13:08:10.552,21.748123,-1.179335,21.888621,-1.329541,0.209837,0.561245,0.722783,1.04727,0,0.0
1900-01-01 13:08:11.552,21.751667,-1.169229,21.889015,-1.322322,0.209889,0.561303,0.722747,0.985977,0,0.0
1900-01-01 13:08:12.552,21.749961,-1.181173,21.893609,-1.322453,0.210635,0.560284,0.721966,0.618222,0,0.0
1900-01-01 13:08:13.552,21.751799,-1.173298,21.891115,-1.320878,0.210524,0.56134,0.722701,0.929399,0,0.0
1900-01-01 13:08:14.552,21.751536,-1.169491,21.891115,-1.317203,0.210514,0.561697,0.723279,0.929399,0,0.0
1900-01-01 13:08:15.552,21.755211,-1.160828,21.898992,-1.313266,0.209994,0.561103,0.723693,0.849248,0,0.0
1900-01-01 13:08:16.552,21.758624,-1.158203,21.900042,-1.310378,0.21044,0.561103,0.723987,1.070844,0,0.0
1900-01-01 13:08:17.552,21.760462,-1.171591,21.901748,-1.305785,0.209296,0.560752,0.723592,0.5475,0,0.0
1900-01-01 13:08:18.552,21.759543,-1.161353,21.900436,-1.307753,0.209259,0.561718,0.723785,0.971833,0,0.0
1900-01-01 13:08:19.552,21.764137,-1.159516,21.902011,-1.299354,0.208955,0.563351,0.723812,0.91054,0,0.0
1900-01-01 13:08:20.552,21.76965,-1.160172,21.905555,-1.294891,0.209186,0.56323,0.724658,0.891681,0,0.0
1900-01-01 13:08:21.552,21.765581,-1.151378,21.907393,-1.298172,0.208844,0.562206,0.724097,1.042555,0,0.0
1900-01-01 13:08:22.552,21.770044,-1.156235,21.909494,-1.293185,0.208414,0.563582,0.72474,0.79267,0,0.0
1900-01-01 13:08:23.552,21.766369,-1.145734,21.908443,-1.29266,0.20833,0.56198,0.724538,0.896396,0,0.0
1900-01-01 13:08:24.552,21.772801,-1.134971,21.9091,-1.28951,0.209243,0.563393,0.724823,1.113277,0,0.0
1900-01-01 13:08:25.552,21.778445,-1.142453,21.911725,-1.288985,0.208435,0.56113,0.724116,1.033125,0,0.0
1900-01-01 13:08:26.552,21.77687,-1.152166,21.913826,-1.279141,0.208629,0.563109,0.724547,0.882251,0,0.0
1900-01-01 13:08:27.552,21.774769,-1.131296,21.915795,-1.278222,0.209721,0.562195,0.724511,0.985977,0,0.0
1900-01-01 13:08:28.552,21.779101,-1.124209,21.913563,-1.27901,0.208162,0.561991,0.72418,0.769096,0,0.0
1900-01-01 13:08:29.552,21.781858,-1.137334,21.916057,-1.274154,0.209464,0.562421,0.724805,0.740807,0,0.0
1900-01-01 13:08:30.552,21.782645,-1.132346,21.908837,-1.26746,0.209222,0.562054,0.724557,0.924685,0,0.0
1900-01-01 13:08:31.552,21.773851,-1.130246,21.913038,-1.266673,0.208939,0.563156,0.724961,0.91997,0,0.0
1900-01-01 13:08:32.552,21.773982,-1.119615,21.907918,-1.267198,0.209096,0.562426,0.724226,1.02841,0,0.0
1900-01-01 13:08:33.552,21.772275,-1.113839,21.905424,-1.265623,0.207889,0.560563,0.723904,0.962403,0,0.0
1900-01-01 13:08:34.552,21.774376,-1.11594,21.909887,-1.262866,0.208514,0.56176,0.724024,0.707803,0,0.0
1900-01-01 13:08:35.552,21.770438,-1.109639,21.905162,-1.256698,0.208251,0.560746,0.723748,0.8021,0,0.0
1900-01-01 13:08:36.552,21.774507,-1.112789,21.907131,-1.253285,0.209873,0.562747,0.724106,0.976548,0,0.0
1900-01-01 13:08:37.552,21.773588,-1.114102,21.908312,-1.252498,0.209957,0.561103,0.723105,0.820959,0,0.0
1900-01-01 13:08:38.552,21.771488,-1.112527,21.907262,-1.251841,0.21033,0.561571,0.723877,1.127421,0,0.0
1900-01-01 13:08:39.552,21.776607,-1.094151,21.911069,-1.237404,0.209579,0.560972,0.723776,1.084988,0,0.0
1900-01-01 13:08:40.552,21.772669,-1.103733,21.907393,-1.240423,0.209144,0.560032,0.723564,0.8021,0,0.0
1900-01-01 13:08:41.552,21.774507,-1.110427,21.91015,-1.245148,0.209485,0.562295,0.724419,0.641796,0,0.0
1900-01-01 13:08:42.552,21.769519,-1.107933,21.911069,-1.243179,0.208624,0.560914,0.723858,1.056699,0,0.0
1900-01-01 13:08:43.552,21.76545,-1.096645,21.911463,-1.241866,0.208083,0.564406,0.724557,1.02841,0,0.0
1900-01-01 13:08:44.552,21.773588,-1.090345,21.9112,-1.230054,0.20801,0.563881,0.725053,1.04727,0,0.0
1900-01-01 13:08:45.552,21.769913,-1.082732,21.911856,-1.232417,0.208834,0.563734,0.725393,0.78324,0,0.0
1900-01-01 13:08:46.552,21.76545,-1.097695,21.911988,-1.228479,0.207805,0.562216,0.72519,0.839818,0,0.0
1900-01-01 13:08:47.552,21.762168,-1.099926,21.9091,-1.227167,0.209102,0.560851,0.72497,0.891681,0,0.0
1900-01-01 13:08:48.552,21.767156,-1.081682,21.910806,-1.217979,0.20823,0.560337,0.724189,0.849248,0,0.0
1900-01-01 13:08:49.552,21.763218,-1.081813,21.910544,-1.218898,0.209012,0.561208,0.723555,0.839818,0,0.0
1900-01-01 13:08:50.552,21.767944,-1.085226,21.913826,-1.22021,0.208088,0.563151,0.724382,0.745522,0,0.0
1900-01-01 13:08:51.552,21.762825,-1.079713,21.91225,-1.21496,0.208361,0.560878,0.724014,0.952974,0,0.0
1900-01-01 13:08:52.552,21.764269,-1.065275,21.910806,-1.215354,0.208367,0.560232,0.723077,0.684229,0,0.0
1900-01-01 13:08:53.552,21.7665,-1.073938,21.906606,-1.213779,0.207096,0.561954,0.72384,0.721948,0,0.0
1900-01-01 13:08:54.552,21.764006,-1.067638,21.912513,-1.211942,0.206167,0.56029,0.723472,0.891681,0,0.0
1900-01-01 13:08:55.552,21.762168,-1.054381,21.913432,-1.21286,0.207206,0.560405,0.723004,0.886966,0,0.0
1900-01-01 13:08:56.552,21.757574,-1.064357,21.916188,-1.20656,0.208136,0.56292,0.723711,0.839818,0,0.0
1900-01-01 13:08:57.552,21.761906,-1.062782,21.915926,-1.212204,0.207243,0.559591,0.723766,0.641796,0,0.0
1900-01-01 13:08:58.552,21.761906,-1.053856,21.920258,-1.201573,0.206492,0.557649,0.722315,0.740807,0,0.0
1900-01-01 13:08:59.552,21.76545,-1.060156,21.916057,-1.201704,0.206314,0.561676,0.722793,0.698374,0,0.0
1900-01-01 13:09:00.552,21.762431,-1.059106,21.912513,-1.199342,0.206403,0.560977,0.723013,1.113277,0,0.0
1900-01-01 13:09:01.552,21.760987,-1.049787,21.914351,-1.197504,0.206833,0.56345,0.724575,1.207573,0,0.0
1900-01-01 13:09:02.552,21.757837,-1.057925,21.915663,-1.197242,0.207122,0.563398,0.725337,0.863392,0,0.0
1900-01-01 13:09:03.552,21.75823,-1.028524,21.914219,-1.196061,0.206613,0.560332,0.724814,1.075559,0,0.0
1900-01-01 13:09:04.552,21.755343,-1.039681,21.917501,-1.194486,0.206014,0.559533,0.723509,0.995407,0,0.0
1900-01-01 13:09:05.552,21.750224,-1.044275,21.91527,-1.199079,0.206545,0.56041,0.723399,1.02841,0,0.0
1900-01-01 13:09:06.552,21.752324,-1.047556,21.917107,-1.193304,0.20666,0.561975,0.723849,0.717233,0,0.0
1900-01-01 13:09:07.552,21.746548,-1.039812,21.913563,-1.197636,0.206282,0.560279,0.724042,0.948259,0,0.0
1900-01-01 13:09:08.552,21.744186,-1.021043,21.916057,-1.196454,0.207049,0.560405,0.724345,1.042555,0,0.0
1900-01-01 13:09:09.552,21.743267,-1.035743,21.916582,-1.191204,0.206555,0.561991,0.724116,0.552215,0,0.0
1900-01-01 13:09:10.552,21.738935,-1.050575,21.915663,-1.188579,0.206287,0.561145,0.724217,0.830388,0,0.0
1900-01-01 13:09:11.552,21.738541,-1.047031,21.914744,-1.195011,0.205657,0.559203,0.723234,0.877537,0,0.0
1900-01-01 13:09:12.552,21.734603,-1.036268,21.910412,-1.193698,0.206902,0.561424,0.723537,0.745522,0,0.0
1900-01-01 13:09:13.552,21.73526,-1.043881,21.910544,-1.191336,0.205978,0.560148,0.723436,1.023696,0,0.0
1900-01-01 13:09:14.552,21.738147,-1.038106,21.911988,-1.197373,0.206791,0.560337,0.723123,0.976548,0,0.0
1900-01-01 13:09:15.552,21.736179,-1.040337,21.912775,-1.191467,0.206634,0.560988,0.723417,0.778526,0,0.0
1900-01-01 13:09:16.552,21.731191,-1.041781,21.911988,-1.193829,0.205941,0.560253,0.722756,0.8021,0,0.0
1900-01-01 13:09:17.552,21.736572,-1.031937,21.904768,-1.191992,0.206697,0.562468,0.723877,0.684229,0,0.0
1900-01-01 13:09:18.552,21.732503,-1.046768,21.90293,-1.193567,0.202455,0.56691,0.724198,0.877537,0,0.0
1900-01-01 13:09:19.552,21.732503,-1.027737,21.90293,-1.189104,0.200759,0.571126,0.725806,1.108562,0,0.0
1900-01-01 13:09:20.552,21.738147,-1.042962,21.907131,-1.186217,0.201956,0.568632,0.726706,0.896396,0,0.0
1900-01-01 13:09:21.552,21.737885,-1.044537,21.904374,-1.187004,0.201247,0.569809,0.727304,0.731378,0,0.0
1900-01-01 13:09:22.552,21.743529,-1.048737,21.907131,-1.187792,0.201977,0.568601,0.727074,1.084988,0,0.0
1900-01-01 13:09:23.552,21.739985,-1.049,21.905687,-1.192254,0.201746,0.567483,0.726927,0.769096,0,0.0
1900-01-01 13:09:24.552,21.742479,-1.02603,21.907787,-1.191729,0.201431,0.566842,0.726569,0.745522,0,0.0
1900-01-01 13:09:25.552,21.745761,-1.037056,21.910938,-1.188973,0.202407,0.569509,0.726936,0.981262,0,0.0
1900-01-01 13:09:26.552,21.745104,-1.0406,21.914088,-1.189892,0.203058,0.568349,0.727055,0.641796,0,0.0
1900-01-01 13:09:27.552,21.745104,-1.034824,21.913957,-1.195798,0.202528,0.567278,0.726624,0.726663,0,0.0
1900-01-01 13:09:28.552,21.746942,-1.0427,21.915532,-1.196848,0.201247,0.567582,0.726192,1.132136,0,0.0
