Time,TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),Plug,Plug_future,LogId
1900-01-01 12:53:07.659,0.392833,0.673924,0.990813,0.717233,0,0.0,21
1900-01-01 12:53:08.659,0.393705,0.673924,0.990372,1.141566,0,0.0,21
1900-01-01 12:53:09.659,0.393327,0.673719,0.9904,1.132136,0,0.0,21
1900-01-01 12:53:10.659,0.396382,0.677405,0.992981,1.254721,0,0.0,21
1900-01-01 12:53:11.659,0.39456,0.675547,0.992292,0.853963,0,0.0,21
1900-01-01 12:53:12.659,0.396629,0.678912,0.992402,0.929399,0,0.0,21
1900-01-01 12:53:13.659,0.396262,0.678046,0.992954,0.552215,0,0.0,21
1900-01-01 12:53:14.659,0.395033,0.677348,0.992531,0.91054,0,0.0,21
1900-01-01 12:53:15.659,0.396666,0.678786,0.996068,1.132136,0,0.0,21
1900-01-01 12:53:16.659,0.396613,0.680025,0.996022,0.882251,0,0.0,21
1900-01-01 12:53:17.659,0.396004,0.67781,0.993725,1.084988,0,0.0,21
1900-01-01 12:53:18.659,0.396466,0.679427,0.997226,1.297155,0,0.0,21
1900-01-01 12:53:19.659,0.39518,0.678713,0.996142,1.014266,0,0.0,21
1900-01-01 12:53:20.659,0.396498,0.679185,0.996325,0.731378,0,0.0,21
1900-01-01 12:53:21.659,0.397196,0.680718,0.99774,1.014266,0,0.0,21
1900-01-01 12:53:22.659,0.39602,0.679138,0.996573,0.717233,0,0.0,21
1900-01-01 12:53:23.659,0.396235,0.67919,0.997143,0.750237,0,0.0,21
1900-01-01 12:53:24.659,0.39591,0.679579,0.996583,0.943544,0,0.0,21
1900-01-01 12:53:25.659,0.397606,0.680556,0.997235,0.981262,0,0.0,21
1900-01-01 12:53:26.659,0.397285,0.681569,0.999532,1.066129,0,0.0,21
1900-01-01 12:53:27.659,0.396235,0.679962,0.997198,0.882251,0,0.0,21
1900-01-01 12:53:28.659,0.396424,0.679505,0.999376,0.891681,0,0.0,21
1900-01-01 12:53:29.659,0.397186,0.681165,0.998879,1.301869,0,0.0,21
1900-01-01 12:53:30.659,0.396619,0.679899,0.997382,0.773811,0,0.0,21
1900-01-01 12:53:31.659,0.397506,0.680918,0.998402,0.811529,0,0.0,21
1900-01-01 12:53:32.659,0.397537,0.681506,0.998705,1.089703,0,0.0,21
1900-01-01 12:53:33.659,0.39696,0.681091,0.998392,0.811529,0,0.0,21
1900-01-01 12:53:34.659,0.397632,0.680697,0.997437,1.160425,0,0.0,21
1900-01-01 12:53:35.659,0.397023,0.680944,0.99785,0.849248,0,0.0,21
1900-01-01 12:53:36.659,0.395737,0.67824,0.996151,1.179284,0,0.0,21
1900-01-01 12:53:37.659,0.397338,0.681217,1.000331,1.136851,0,0.0,21
1900-01-01 12:53:38.659,0.397317,0.68085,0.997832,0.995407,0,0.0,21
1900-01-01 12:53:39.659,0.397443,0.681443,0.998484,0.839818,0,0.0,21
1900-01-01 12:53:40.659,0.396729,0.680718,0.99955,1.301869,0,0.0,21
1900-01-01 12:53:41.659,0.396997,0.681485,1.00011,1.070844,0,0.0,21
1900-01-01 12:53:42.659,0.397159,0.681758,1.000019,1.094418,0,0.0,21
1900-01-01 12:53:43.659,0.396204,0.680661,0.999238,1.000122,0,0.0,21
1900-01-01 12:53:44.659,0.396603,0.680419,0.998953,0.905825,0,0.0,21
1900-01-01 12:53:45.659,0.395868,0.680713,0.999302,0.778526,0,0.0,21
1900-01-01 12:53:46.659,0.397338,0.681774,0.999835,1.146281,0,0.0,21
1900-01-01 12:53:47.659,0.398314,0.681233,1.001507,0.924685,0,0.0,21
1900-01-01 12:53:48.659,0.398351,0.682619,1.000625,0.938829,0,0.0,21
1900-01-01 12:53:49.659,0.398981,0.683774,1.003271,0.943544,0,0.0,21
1900-01-01 12:53:50.659,0.39791,0.68244,1.001948,1.066129,0,0.0,21
