Time,TS inlet pressure (Mean),Pump outlet pressure (Mean),Differential pressure (Mean),Differential pressure (Std Dev),Pressure before pump (Std Dev),Pressure after pump (Std Dev),Plug,LogId
2021-10-01 09:25:43.673,0.028736,0.001388,0.011119,0.013889,0.008442,0.005172,0,13
2021-10-01 09:25:44.169,0.02767,0.001436,0.007995,0.014599,0.006423,0.005104,0,13
2021-10-01 09:25:44.673,0.028201,0.001393,0.007084,0.016827,0.012391,0.005169,0,13
2021-10-01 09:25:45.169,0.028803,0.001245,0.00479,0.014842,0.008438,0.005152,0,13
2021-10-01 09:25:45.669,0.029019,0.001462,0.00522,0.014141,0.006762,0.005089,0,13
2021-10-01 09:25:46.173,0.02942,0.001331,0.002654,0.013412,0.006694,0.005157,0,13
2021-10-01 09:25:46.669,0.028348,0.00151,0.000956,0.013766,0.007311,0.005061,0,13
2021-10-01 09:25:47.168,0.02967,0.001237,0.001427,0.013535,0.007025,0.005198,0,13
2021-10-01 09:25:47.672,0.029836,0.001101,0.000485,0.013941,0.006521,0.005202,0,13
2021-10-01 09:25:48.173,0.029408,0.001476,0.000765,0.013713,0.006923,0.005081,0,13
2021-10-01 09:25:48.673,0.029492,0.001577,0.000884,0.01378,0.00734,0.004972,0,13
2021-10-01 09:25:49.173,0.028935,0.001272,0.000958,0.013834,0.007853,0.005184,0,13
2021-10-01 09:25:49.669,0.029576,0.001415,0.000827,0.013507,0.006774,0.005072,0,13
2021-10-01 09:25:50.173,0.029503,0.001206,-0.000554,0.012829,0.006668,0.00521,0,13
2021-10-01 09:25:50.669,0.026855,0.001436,-0.000729,0.014443,0.006293,0.00506,0,13
2021-10-01 09:25:51.168,0.027282,0.001647,-0.000691,0.013662,0.007058,0.005011,0,13
2021-10-01 09:25:51.672,0.026097,0.001341,-0.001429,0.013539,0.007223,0.005152,0,13
2021-10-01 09:25:52.173,0.029461,0.00136,-0.00061,0.013538,0.006586,0.005186,0,13
2021-10-01 09:25:52.669,0.032868,0.001309,-0.000322,0.013614,0.006616,0.005168,0,13
2021-10-01 09:25:53.168,0.03127,0.001468,0.000193,0.012852,0.006693,0.005172,0,13
2021-10-01 09:25:53.672,0.030899,0.001049,0.000467,0.013247,0.006785,0.005299,0,13
2021-10-01 09:25:54.168,0.029787,0.001425,-6.3e-05,0.014394,0.005883,0.005066,0,13
2021-10-01 09:25:54.672,0.029315,0.00132,-2.6e-05,0.013315,0.005988,0.005162,0,13
2021-10-01 09:25:55.168,0.02929,0.001266,-0.000841,0.013902,0.006494,0.005187,0,13
2021-10-01 09:25:55.672,0.028149,0.001331,-0.000882,0.013561,0.006152,0.005115,0,13
2021-10-01 09:25:56.168,0.028708,0.001393,-0.001137,0.01362,0.006803,0.005127,0,13
2021-10-01 09:25:56.672,0.029013,0.001529,-0.001156,0.013286,0.006382,0.005134,0,13
2021-10-01 09:25:57.168,0.028962,0.001467,-0.000896,0.013267,0.006852,0.005042,0,13
2021-10-01 09:25:57.672,0.029263,0.001466,-0.001028,0.013767,0.006068,0.005214,0,13
2021-10-01 09:25:58.173,0.029335,0.001497,-0.000885,0.01313,0.00563,0.005068,0,13
2021-10-01 09:25:58.669,0.029798,0.001256,-0.001007,0.013803,0.006086,0.005148,0,13
2021-10-01 09:25:59.168,0.032038,0.001384,-0.000267,0.012738,0.007472,0.005217,0,13
2021-10-01 09:25:59.672,0.037941,0.001362,0.000321,0.013615,0.007343,0.005099,0,13
2021-10-01 09:26:00.173,0.039762,0.001528,-0.00017,0.014026,0.007121,0.005048,0,13
2021-10-01 09:26:00.669,0.041315,0.001467,-0.000118,0.01399,0.007317,0.005042,0,13
2021-10-01 09:26:01.168,0.042065,0.001331,8.3e-05,0.013638,0.007454,0.005242,0,13
2021-10-01 09:26:01.667,0.044727,0.0013,0.006674,0.013743,0.008522,0.005214,0,13
2021-10-01 09:26:02.171,0.045962,0.001279,0.006336,0.013604,0.008111,0.005181,0,13
2021-10-01 09:26:02.672,0.04671,0.001455,0.005038,0.013155,0.007918,0.005136,0,13
2021-10-01 09:26:03.168,0.050439,0.001393,0.002697,0.013855,0.006684,0.00517,0,13
2021-10-01 09:26:03.672,0.051588,0.001258,0.00043,0.013189,0.006835,0.005273,0,13
2021-10-01 09:26:04.168,0.05008,0.001489,-0.000155,0.013681,0.007066,0.005117,0,13
2021-10-01 09:26:04.672,0.051442,0.001331,0.000758,0.014077,0.007549,0.005115,0,13
2021-10-01 09:26:05.168,0.050926,0.001552,0.001234,0.014159,0.009237,0.005078,0,13
2021-10-01 09:26:05.667,0.051756,0.001395,0.001316,0.013742,0.006274,0.005169,0,13
2021-10-01 09:26:06.171,0.053213,0.001279,0.001269,0.013459,0.006316,0.005181,0,13
2021-10-01 09:26:06.667,0.053604,0.001616,0.00103,0.013316,0.006563,0.005034,0,13
2021-10-01 09:26:07.171,0.054348,0.001612,-8e-05,0.014032,0.006602,0.005079,0,13
2021-10-01 09:26:07.672,0.053784,0.001518,-0.000225,0.013464,0.006567,0.005055,0,13
2021-10-01 09:26:08.168,0.053192,0.001298,-0.000155,0.013069,0.005819,0.005173,0,13
2021-10-01 09:26:08.667,0.052945,0.001426,-0.000212,0.01292,0.006159,0.005066,0,13
2021-10-01 09:26:09.171,0.053036,0.001081,-0.000609,0.013008,0.006477,0.005291,0,13
2021-10-01 09:26:09.667,0.053414,0.001478,-0.000452,0.013756,0.006563,0.005036,0,13
2021-10-01 09:26:10.171,0.053234,0.001622,-0.000809,0.012998,0.006385,0.005028,0,13
2021-10-01 09:26:10.669,0.054288,0.001496,-0.001128,0.013458,0.006493,0.005025,0,13
2021-10-01 09:26:11.168,0.053755,0.001479,-0.000893,0.013447,0.006649,0.005122,0,13
2021-10-01 09:26:11.667,0.053976,0.001658,-0.000746,0.013125,0.00663,0.005047,0,13
2021-10-01 09:26:12.171,0.054838,0.00156,-0.000536,0.013845,0.006758,0.005028,0,13
2021-10-01 09:26:12.667,0.053403,0.001351,-0.000303,0.01387,0.006322,0.005105,0,13
2021-10-01 09:26:13.171,0.054161,0.001331,-0.000682,0.013426,0.007006,0.005115,0,13
2021-10-01 09:26:13.672,0.053438,0.001444,-0.000573,0.013101,0.00719,0.005099,0,13
2021-10-01 09:26:14.168,0.052991,0.001637,-0.000655,0.013302,0.007236,0.005063,0,13
2021-10-01 09:26:14.667,0.059089,0.001437,-0.000617,0.015511,0.02755,0.005232,0,13
2021-10-01 09:26:15.171,0.089268,0.001404,0.002727,0.017002,0.048758,0.005611,0,13
2021-10-01 09:26:15.667,0.171526,0.001298,0.033112,0.035415,0.069027,0.005859,0,13
2021-10-01 09:26:16.171,0.307273,0.001602,0.098063,0.051729,0.101983,0.005657,0,13
2021-10-01 09:26:16.667,0.457333,0.001393,0.177163,0.037567,0.064551,0.005703,0,13
2021-10-01 09:26:17.171,0.478545,0.001591,0.192215,0.018205,0.043821,0.005625,0,13
2021-10-01 09:26:17.670,0.478351,0.001058,0.189885,0.016833,0.043112,0.005543,0,13
2021-10-01 09:26:18.171,0.47833,0.001381,0.192598,0.016611,0.043088,0.005625,0,13
2021-10-01 09:26:18.667,0.4797,0.001393,0.193037,0.016515,0.040238,0.005624,0,13
2021-10-01 09:26:19.166,0.477825,0.001258,0.192629,0.016275,0.041644,0.005718,0,13
2021-10-01 09:26:19.670,0.485139,0.001549,0.195496,0.016981,0.043829,0.00565,0,13
2021-10-01 09:26:20.171,0.489774,0.001612,0.168007,0.042964,0.04352,0.005694,0,13
2021-10-01 09:26:20.667,0.490359,0.001224,0.126077,0.016371,0.04347,0.005655,0,13
2021-10-01 09:26:21.166,0.489725,0.001331,0.127508,0.016817,0.043406,0.005842,0,13
2021-10-01 09:26:21.670,0.489369,0.001591,0.127576,0.0158,0.042997,0.005386,0,13
2021-10-01 09:26:22.166,0.489195,0.001584,0.127615,0.017033,0.043085,0.005479,0,13
2021-10-01 09:26:22.670,0.488723,0.001206,0.127211,0.016744,0.043818,0.005692,0,13
2021-10-01 09:26:23.166,0.487385,0.001415,0.127022,0.016066,0.042511,0.005614,0,13
2021-10-01 09:26:23.670,0.486598,0.001477,0.126755,0.01648,0.039313,0.005652,0,13
2021-10-01 09:26:24.166,0.48568,0.001298,0.126429,0.016339,0.042139,0.005666,0,13
2021-10-01 09:26:24.665,0.488757,0.001237,0.12725,0.015923,0.043397,0.005608,0,13
2021-10-01 09:26:25.169,0.489754,0.001091,0.1263,0.016078,0.042819,0.005802,0,13
2021-10-01 09:26:25.670,0.489051,0.001476,0.12616,0.015569,0.041419,0.005617,0,13
2021-10-01 09:26:26.166,0.486421,0.001415,0.125781,0.01605,0.040885,0.005693,0,13
2021-10-01 09:26:26.670,0.486691,0.001404,0.125169,0.016075,0.043551,0.005493,0,13
2021-10-01 09:26:27.169,0.488262,0.001353,0.126016,0.01585,0.04036,0.005833,0,13
2021-10-01 09:26:27.670,0.488978,0.001402,0.12715,0.015748,0.041077,0.005731,0,13
2021-10-01 09:26:28.168,0.490259,0.001443,0.12707,0.015945,0.03916,0.005754,0,13
2021-10-01 09:26:28.670,0.489485,0.001469,0.127567,0.015386,0.039232,0.00546,0,13
2021-10-01 09:26:29.166,0.491365,0.001457,0.127263,0.016596,0.042587,0.005472,0,13
2021-10-01 09:26:29.665,0.490998,0.001742,0.127471,0.016676,0.038587,0.005609,0,13
2021-10-01 09:26:30.169,0.48866,0.001258,0.127612,0.016238,0.038358,0.005901,0,13
2021-10-01 09:26:30.670,0.493987,0.001423,0.129222,0.016509,0.040452,0.005683,0,13
2021-10-01 09:26:31.166,0.488581,0.001319,0.127855,0.016289,0.037553,0.005889,0,13
2021-10-01 09:26:31.670,0.492973,0.001362,0.128177,0.016207,0.038632,0.005591,0,13
2021-10-01 09:26:32.169,0.493429,0.001226,0.128152,0.016046,0.041681,0.005572,0,13
2021-10-01 09:26:32.665,0.491809,0.001129,0.128819,0.015339,0.054427,0.005526,0,13
2021-10-01 09:26:33.169,0.495275,0.001424,0.128195,0.016173,0.064223,0.005562,0,13
2021-10-01 09:26:33.670,0.493903,0.001287,0.129002,0.016475,0.064302,0.005932,0,13
2021-10-01 09:26:34.166,0.493524,0.001245,0.128337,0.016191,0.061099,0.005992,0,13
2021-10-01 09:26:34.670,0.495765,0.00107,0.129289,0.016725,0.061441,0.005576,0,13
2021-10-01 09:26:35.169,0.495806,0.001552,0.129938,0.015503,0.066358,0.005732,0,13
2021-10-01 09:26:35.665,0.497165,0.001235,0.129763,0.015626,0.062709,0.00569,0,13
2021-10-01 09:26:36.169,0.497265,0.001279,0.128997,0.016027,0.06576,0.005781,0,13
2021-10-01 09:26:36.665,0.494466,0.001351,0.128707,0.016798,0.068005,0.005484,0,13
2021-10-01 09:26:37.169,0.49638,0.001206,0.129435,0.014915,0.070074,0.005807,0,13
2021-10-01 09:26:37.665,0.49255,0.001298,0.128782,0.015682,0.06965,0.005783,0,13
2021-10-01 09:26:38.169,0.492754,0.00132,0.129635,0.016507,0.065767,0.005451,0,13
2021-10-01 09:26:38.665,0.497769,0.001425,0.130412,0.015959,0.066583,0.005488,0,13
2021-10-01 09:26:39.169,0.492984,0.001362,0.129617,0.016136,0.067224,0.005631,0,13
2021-10-01 09:26:39.665,0.497494,0.001245,0.129856,0.016055,0.068978,0.005879,0,13
2021-10-01 09:26:40.169,0.493067,0.001164,0.130255,0.015117,0.067187,0.005782,0,13
2021-10-01 09:26:40.670,0.495035,0.001266,0.130451,0.015855,0.067656,0.005556,0,13
2021-10-01 09:26:41.166,0.495429,0.00116,0.129782,0.016014,0.072976,0.005597,0,13
2021-10-01 09:26:41.665,0.493997,0.001195,0.129367,0.016752,0.072265,0.005892,0,13
2021-10-01 09:26:42.169,0.496275,0.001237,0.130456,0.016158,0.069713,0.005871,0,13
2021-10-01 09:26:42.665,0.491629,0.001277,0.129837,0.014819,0.073084,0.005515,0,13
2021-10-01 09:26:43.169,0.491963,0.001299,0.129398,0.016493,0.072998,0.005848,0,13
2021-10-01 09:26:43.665,0.492624,0.001383,0.129189,0.015933,0.073462,0.005862,0,13
2021-10-01 09:26:44.169,0.489337,0.00107,0.128961,0.015936,0.06527,0.005882,0,13
2021-10-01 09:26:44.665,0.492518,0.00116,0.128874,0.0163,0.068255,0.005981,0,13
2021-10-01 09:26:45.169,0.491067,0.000976,0.129362,0.015994,0.066396,0.006227,0,13
2021-10-01 09:26:45.665,0.488845,0.00116,0.127855,0.015822,0.068457,0.005715,0,13
2021-10-01 09:26:46.165,0.490485,0.001199,0.128771,0.014608,0.065124,0.005852,0,13
2021-10-01 09:26:46.669,0.489025,0.001143,0.128724,0.017063,0.066125,0.005938,0,13
2021-10-01 09:26:47.165,0.490835,0.001351,0.129393,0.017031,0.067638,0.005564,0,13
2021-10-01 09:26:47.669,0.490796,0.001372,0.129325,0.016323,0.067359,0.005665,0,13
2021-10-01 09:26:48.165,0.488951,0.001383,0.129986,0.016716,0.062771,0.005669,0,13
2021-10-01 09:26:48.669,0.491223,0.001268,0.129672,0.01679,0.066902,0.005934,0,13
2021-10-01 09:26:49.165,0.487681,0.001467,0.129041,0.016622,0.058423,0.005627,0,13
2021-10-01 09:26:49.669,0.487566,0.00132,0.127557,0.016043,0.060741,0.006024,0,13
2021-10-01 09:26:50.165,0.484622,0.00115,0.127652,0.016398,0.064438,0.005718,0,13
2021-10-01 09:26:50.669,0.487087,0.000976,0.128487,0.015513,0.058338,0.005712,0,13
2021-10-01 09:26:51.165,0.484865,0.000949,0.127077,0.016563,0.059239,0.006065,0,13
2021-10-01 09:26:51.669,0.482327,0.00106,0.127174,0.016149,0.058634,0.005772,0,13
2021-10-01 09:26:52.166,0.485153,0.001271,0.128996,0.016018,0.056676,0.005792,0,13
2021-10-01 09:26:52.669,0.48449,0.001254,0.128238,0.015565,0.056135,0.005829,0,13
2021-10-01 09:26:53.165,0.487893,0.001076,0.129615,0.01597,0.055412,0.005777,0,13
2021-10-01 09:26:53.669,0.489171,0.000789,0.129143,0.016093,0.053657,0.005809,0,13
2021-10-01 09:26:54.165,0.49055,0.001097,0.128745,0.016312,0.051816,0.005771,0,13
2021-10-01 09:26:54.669,0.489337,0.001404,0.128578,0.015628,0.052556,0.005878,0,13
2021-10-01 09:26:55.165,0.483426,0.001277,0.127763,0.015991,0.05295,0.005635,0,13
2021-10-01 09:26:55.664,0.486547,0.001037,0.127397,0.015583,0.053314,0.005666,0,13
2021-10-01 09:26:56.168,0.485004,0.001247,0.127576,0.016177,0.054781,0.005867,0,13
2021-10-01 09:26:56.669,0.484901,0.001109,0.127443,0.015457,0.053299,0.005568,0,13
2021-10-01 09:26:57.165,0.486273,0.001213,0.128281,0.015701,0.053879,0.005814,0,13
2021-10-01 09:26:57.669,0.484525,0.000914,0.128378,0.01603,0.052754,0.005798,0,13
2021-10-01 09:26:58.165,0.484399,0.001298,0.129263,0.01607,0.053632,0.005821,0,13
2021-10-01 09:26:58.664,0.484222,0.001174,0.128134,0.016983,0.050886,0.005823,0,13
2021-10-01 09:26:59.168,0.4844,0.001081,0.12763,0.016534,0.051474,0.005729,0,13
2021-10-01 09:26:59.669,0.486138,0.001119,0.128324,0.016705,0.049614,0.005404,0,13
2021-10-01 09:27:00.165,0.482886,0.000981,0.127707,0.016998,0.050469,0.005948,0,13
2021-10-01 09:27:00.664,0.482507,0.001005,0.127802,0.01589,0.046168,0.005712,0,13
2021-10-01 09:27:01.168,0.484056,0.001049,0.127211,0.016461,0.049329,0.005961,0,13
2021-10-01 09:27:01.664,0.483076,0.000991,0.127522,0.015604,0.051572,0.005984,0,13
2021-10-01 09:27:02.168,0.484598,0.000851,0.127266,0.016289,0.049918,0.005652,0,13
2021-10-01 09:27:02.664,0.478704,0.001139,0.126244,0.017005,0.045942,0.005837,0,13
2021-10-01 09:27:03.168,0.48415,0.001372,0.128122,0.015765,0.042442,0.005929,0,13
2021-10-01 09:27:03.664,0.477445,0.001277,0.126225,0.016083,0.04385,0.006017,0,13
2021-10-01 09:27:04.168,0.457398,0.000956,0.120557,0.016138,0.047429,0.005677,0,13
2021-10-01 09:27:04.669,0.4401,0.001235,0.115377,0.015805,0.060274,0.005646,0,13
2021-10-01 09:27:05.168,0.412726,0.00069,0.105764,0.015901,0.069625,0.005777,0,13
2021-10-01 09:27:05.665,0.398285,0.001112,0.099937,0.015091,0.067197,0.005766,0,13
2021-10-01 09:27:06.168,0.397029,0.000909,0.099909,0.016421,0.059281,0.005912,0,13
2021-10-01 09:27:06.664,0.402606,0.001023,0.101849,0.015524,0.045733,0.00575,0,13
2021-10-01 09:27:07.168,0.397102,0.000924,0.100378,0.015898,0.044215,0.005721,0,13
2021-10-01 09:27:07.664,0.388623,0.000864,0.097386,0.014652,0.041251,0.005964,0,13
2021-10-01 09:27:08.168,0.379444,0.000956,0.0946,0.016883,0.040858,0.006123,0,13
2021-10-01 09:27:08.664,0.386357,0.000991,0.096589,0.016887,0.039465,0.005833,0,13
2021-10-01 09:27:09.163,0.366199,0.001205,0.090814,0.01744,0.04078,0.005889,0,13
2021-10-01 09:27:09.667,0.35238,0.001174,0.086142,0.01596,0.042164,0.005625,0,13
2021-10-01 09:27:10.168,0.343969,0.001004,0.082626,0.016372,0.035833,0.006011,0,13
2021-10-01 09:27:10.664,0.334457,0.000906,0.080585,0.016824,0.04731,0.005959,0,13
2021-10-01 09:27:11.168,0.321503,0.000904,0.075496,0.016859,0.048071,0.005799,0,13
2021-10-01 09:27:11.667,0.32003,0.000963,0.073562,0.017116,0.044952,0.00591,0,13
2021-10-01 09:27:12.163,0.321384,0.000875,0.074954,0.015568,0.042664,0.005925,0,13
2021-10-01 09:27:12.667,0.326961,0.001039,0.074348,0.015448,0.044429,0.005662,0,13
2021-10-01 09:27:13.163,0.328,0.001192,0.075066,0.016159,0.043928,0.005425,0,13
